date	score
26/10/2014 21:53	0.4333333333333333
26/10/2014 21:53	-0.5
26/10/2014 21:53	0.0
26/10/2014 21:52	0.5
26/10/2014 21:52	0.5
26/10/2014 21:52	0.0
26/10/2014 21:52	0.65
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.2
26/10/2014 21:52	0.0
26/10/2014 21:52	0.06818181818181818
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.1
26/10/2014 21:52	0.8
26/10/2014 21:52	0.0
26/10/2014 21:52	0.26
26/10/2014 21:52	-0.5
26/10/2014 21:52	0.37083333333333335
26/10/2014 21:52	0.0
26/10/2014 21:52	0.5
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.5
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	0.0
26/10/2014 21:52	-0.2
26/10/2014 21:52	0.44999999999999996
26/10/2014 21:52	0.0
26/10/2014 21:52	-0.6
26/10/2014 21:51	0.0
26/10/2014 21:51	0.16666666666666669
26/10/2014 21:51	0.16666666666666666
26/10/2014 21:51	-0.2
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	-525
26/10/2014 21:51	0.8
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	0.0
26/10/2014 21:51	-0.5
26/10/2014 21:51	0.0
26/10/2014 21:51	-0.1
26/10/2014 21:51	0.0
26/10/2014 21:51	0.6
26/10/2014 21:50	0.7816666666666667
26/10/2014 21:50	0.0
26/10/2014 21:50	-0.5
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	1.0
26/10/2014 21:50	0.0
26/10/2014 21:50	-1
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	0.0
26/10/2014 21:50	-1
26/10/2014 21:50	0.0
26/10/2014 21:50	0.06666666666666667
26/10/2014 21:50	-125
26/10/2014 21:50	0.07500000000000001
26/10/2014 21:50	0.0
26/10/2014 21:50	-0.16666666666666666
26/10/2014 21:50	0.103125
26/10/2014 21:50	-0.4
26/10/2014 21:50	0.0
26/10/2014 21:50	-0.04999999999999999
26/10/2014 21:50	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	-0.04285714285714286
26/10/2014 21:49	-0.8
26/10/2014 21:49	0.25
26/10/2014 21:49	0.3
26/10/2014 21:49	0.26666666666666666
26/10/2014 21:49	0.5
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.25
26/10/2014 21:49	0.0
26/10/2014 21:49	0.35
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.29375
26/10/2014 21:49	0.0
26/10/2014 21:49	0.18888888888888888
26/10/2014 21:49	0.0
26/10/2014 21:49	-0.4
26/10/2014 21:49	-0.2
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:49	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.55
26/10/2014 21:48	-0.3
26/10/2014 21:48	0.5
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.5
26/10/2014 21:48	0.08333333333333333
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.2
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	-0.5
26/10/2014 21:48	0.0
26/10/2014 21:48	0.25
26/10/2014 21:48	1.0
26/10/2014 21:48	1.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:48	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.7
26/10/2014 21:47	0.1
26/10/2014 21:47	0.0
26/10/2014 21:47	0.3
26/10/2014 21:47	-0.5
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.65
26/10/2014 21:47	0.0
26/10/2014 21:47	-0.05
26/10/2014 21:47	0.3
26/10/2014 21:47	0.4000000000000001
26/10/2014 21:47	0.0
26/10/2014 21:47	-0.22596153846153846
26/10/2014 21:47	0.05
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	-1
26/10/2014 21:47	0.0
26/10/2014 21:47	0.5
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.7
26/10/2014 21:47	0.0
26/10/2014 21:47	0.0
26/10/2014 21:47	0.37777777777777777
26/10/2014 21:47	0.1
26/10/2014 21:47	0.5
26/10/2014 21:46	0.0
26/10/2014 21:46	-0.6999999999999998
26/10/2014 21:46	0.0
26/10/2014 21:46	0.0
26/10/2014 21:46	-0.2
26/10/2014 21:46	0.0
26/10/2014 21:46	0.35
26/10/2014 21:46	0.0
26/10/2014 21:46	0.26
26/10/2014 21:46	0.2
26/10/2014 21:46	0.2
26/10/2014 21:46	0.0
26/10/2014 21:46	0.35
26/10/2014 21:46	-0.22596153846153846
26/10/2014 21:46	0.5
26/10/2014 21:46	0.0
26/10/2014 21:46	-0.16666666666666666
26/10/2014 21:46	-0.4
26/10/2014 21:46	0.21428571428571427
26/10/2014 21:46	0.0
26/10/2014 21:46	-0.6999999999999998
26/10/2014 21:46	0.26666666666666666
26/10/2014 21:46	0.0
26/10/2014 21:46	-1
26/10/2014 21:46	-0.30000000000000004
26/10/2014 21:46	0.0
26/10/2014 21:46	0.2
26/10/2014 21:46	0.0
26/10/2014 21:46	0.0
26/10/2014 21:46	0.5666666666666668
26/10/2014 21:46	0.0
26/10/2014 21:46	0.0
26/10/2014 21:46	-0.5
26/10/2014 21:46	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.5
26/10/2014 21:45	0.0
26/10/2014 21:45	-0.2
26/10/2014 21:45	0.0
26/10/2014 21:45	-0.22596153846153846
26/10/2014 21:45	0.0
26/10/2014 21:45	0.5
26/10/2014 21:45	-1
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.35
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.25
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	0.0
26/10/2014 21:45	-0.5
26/10/2014 21:45	0.0
26/10/2014 21:44	0.25
26/10/2014 21:44	1.0
26/10/2014 21:44	1.0
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:44	0.7
26/10/2014 21:44	0.1
26/10/2014 21:44	0.0
26/10/2014 21:44	0.3
26/10/2014 21:44	-0.5
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:44	0.65
26/10/2014 21:44	0.0
26/10/2014 21:44	-0.05
26/10/2014 21:44	0.3
26/10/2014 21:44	0.4000000000000001
26/10/2014 21:44	0.0
26/10/2014 21:44	-0.22596153846153846
26/10/2014 21:44	0.05
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:44	-1
26/10/2014 21:44	0.0
26/10/2014 21:44	0.5
26/10/2014 21:44	0.0
26/10/2014 21:44	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	0.7
26/10/2014 21:43	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	0.37777777777777777
26/10/2014 21:43	0.1
26/10/2014 21:43	0.5
26/10/2014 21:43	0.0
26/10/2014 21:43	-0.6999999999999998
26/10/2014 21:43	0.0
26/10/2014 21:43	0.0
26/10/2014 21:43	-0.2
26/10/2014 21:43	0.0
26/10/2014 21:43	0.35
26/10/2014 21:43	0.0
26/10/2014 21:43	0.26
26/10/2014 21:43	0.2
26/10/2014 21:43	0.2
26/10/2014 21:43	0.0
26/10/2014 21:43	0.35
26/10/2014 21:43	-0.22596153846153846
26/10/2014 21:43	0.5
26/10/2014 21:43	0.0
26/10/2014 21:43	-0.16666666666666666
26/10/2014 21:43	-0.4
26/10/2014 21:43	0.21428571428571427
26/10/2014 21:43	0.0
26/10/2014 21:43	-0.6999999999999998
26/10/2014 21:43	0.26666666666666666
26/10/2014 21:43	0.0
26/10/2014 21:43	-1
26/10/2014 21:42	-0.30000000000000004
26/10/2014 21:42	0.0
26/10/2014 21:42	0.2
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.5666666666666668
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	-0.5
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.5
26/10/2014 21:42	0.0
26/10/2014 21:42	-0.2
26/10/2014 21:42	0.0
26/10/2014 21:42	-0.22596153846153846
26/10/2014 21:42	0.0
26/10/2014 21:42	0.5
26/10/2014 21:42	-1
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.35
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.25
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	0.0
26/10/2014 21:42	-125
26/10/2014 21:42	-325
26/10/2014 21:42	-0.25
26/10/2014 21:42	0.06818181818181818
26/10/2014 21:41	375
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.6
26/10/2014 21:41	-0.3333333333333333
26/10/2014 21:41	0.0
26/10/2014 21:41	0.5
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	-0.25
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.8
26/10/2014 21:41	-0.1
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	-0.5
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.16666666666666669
26/10/2014 21:41	0.0
26/10/2014 21:41	-0.16666666666666666
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	0.3
26/10/2014 21:41	0.0
26/10/2014 21:41	0.0
26/10/2014 21:41	-1
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.2
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.5
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.0
26/10/2014 21:40	0.2
26/10/2014 21:40	-1
26/10/2014 21:40	-0.2
26/10/2014 21:40	0.0
26/10/2014 21:40	0.25
26/10/2014 21:40	-1
26/10/2014 21:40	0.0
26/10/2014 21:40	0.15000000000000002
26/10/2014 21:40	-0.65
26/10/2014 21:40	0.26
26/10/2014 21:40	0.0
26/10/2014 21:40	0.5
26/10/2014 21:39	-0.4
26/10/2014 21:39	0.25
26/10/2014 21:39	0.05
26/10/2014 21:39	0.0
26/10/2014 21:39	0.3630952380952381
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.4000000000000001
26/10/2014 21:39	0.5
26/10/2014 21:39	-0.2
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	-0.11666666666666665
26/10/2014 21:39	0.4333333333333333
26/10/2014 21:39	-0.5
26/10/2014 21:39	0.0
26/10/2014 21:39	0.5
26/10/2014 21:39	0.5
26/10/2014 21:39	0.0
26/10/2014 21:39	0.65
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:39	0.0
26/10/2014 21:38	0.2
26/10/2014 21:38	0.0
26/10/2014 21:38	-1
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	-0.5
26/10/2014 21:38	0.0
26/10/2014 21:38	0.25
26/10/2014 21:38	1.0
26/10/2014 21:38	1.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.7
26/10/2014 21:38	0.1
26/10/2014 21:38	0.0
26/10/2014 21:38	0.3
26/10/2014 21:38	-0.5
26/10/2014 21:38	0.0
26/10/2014 21:38	0.0
26/10/2014 21:38	0.65
26/10/2014 21:38	0.0
26/10/2014 21:37	-0.05
26/10/2014 21:37	0.3
26/10/2014 21:37	0.4000000000000001
26/10/2014 21:37	0.0
26/10/2014 21:37	-0.22596153846153846
26/10/2014 21:37	0.05
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	-1
26/10/2014 21:37	0.0
26/10/2014 21:37	0.5
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.7
26/10/2014 21:37	0.0
26/10/2014 21:37	0.0
26/10/2014 21:37	0.37777777777777777
26/10/2014 21:37	0.1
26/10/2014 21:37	0.5
26/10/2014 21:37	0.0
26/10/2014 21:37	-0.6999999999999998
26/10/2014 21:36	0.0
26/10/2014 21:36	0.0
26/10/2014 21:36	-0.2
26/10/2014 21:36	0.0
26/10/2014 21:36	0.35
26/10/2014 21:36	0.0
26/10/2014 21:36	0.26
26/10/2014 21:36	0.2
26/10/2014 21:36	0.2
26/10/2014 21:36	0.0
26/10/2014 21:36	0.35
26/10/2014 21:36	-0.22596153846153846
26/10/2014 21:36	0.5
26/10/2014 21:36	0.0
26/10/2014 21:36	-0.16666666666666666
26/10/2014 21:36	-0.4
26/10/2014 21:36	0.21428571428571427
26/10/2014 21:36	0.0
26/10/2014 21:36	-0.6999999999999998
26/10/2014 21:36	0.26666666666666666
26/10/2014 21:36	0.0
26/10/2014 21:35	-1
26/10/2014 21:35	-0.30000000000000004
26/10/2014 21:35	0.0
26/10/2014 21:35	0.2
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.5666666666666668
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	-0.5
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.5
26/10/2014 21:35	0.0
26/10/2014 21:35	-0.2
26/10/2014 21:35	0.0
26/10/2014 21:35	-0.22596153846153846
26/10/2014 21:35	0.0
26/10/2014 21:35	0.5
26/10/2014 21:35	-1
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.35
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.25
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:35	0.0
26/10/2014 21:34	-125
26/10/2014 21:34	-325
26/10/2014 21:34	-0.25
26/10/2014 21:34	0.06818181818181818
26/10/2014 21:34	375
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.6
26/10/2014 21:34	-0.3333333333333333
26/10/2014 21:34	0.0
26/10/2014 21:34	0.5
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	-0.25
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.8
26/10/2014 21:34	-0.1
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	-0.5
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:34	0.0
26/10/2014 21:33	0.16666666666666669
26/10/2014 21:33	0.0
26/10/2014 21:33	-0.16666666666666666
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.3
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	-1
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.2
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.5
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.0
26/10/2014 21:33	0.2
26/10/2014 21:32	0.0
26/10/2014 21:32	-0.2
26/10/2014 21:32	0.0
26/10/2014 21:32	0.25
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.15000000000000002
26/10/2014 21:32	-0.65
26/10/2014 21:32	0.26
26/10/2014 21:32	0.0
26/10/2014 21:32	0.5
26/10/2014 21:32	-0.4
26/10/2014 21:32	0.25
26/10/2014 21:32	0.05
26/10/2014 21:32	0.0
26/10/2014 21:32	0.3630952380952381
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.4000000000000001
26/10/2014 21:32	0.5
26/10/2014 21:32	-0.2
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:32	-0.11666666666666665
26/10/2014 21:32	0.4333333333333333
26/10/2014 21:32	-0.5
26/10/2014 21:32	0.0
26/10/2014 21:32	0.5
26/10/2014 21:32	0.5
26/10/2014 21:32	0.0
26/10/2014 21:32	0.65
26/10/2014 21:32	0.0
26/10/2014 21:32	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.2
26/10/2014 21:31	0.0
26/10/2014 21:31	0.06818181818181818
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.1
26/10/2014 21:31	0.8
26/10/2014 21:31	0.0
26/10/2014 21:31	0.26
26/10/2014 21:31	-0.5
26/10/2014 21:31	0.37083333333333335
26/10/2014 21:31	0.0
26/10/2014 21:31	0.5
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.5
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	-0.2
26/10/2014 21:31	0.44999999999999996
26/10/2014 21:31	0.0
26/10/2014 21:31	-0.6
26/10/2014 21:31	0.0
26/10/2014 21:31	0.16666666666666669
26/10/2014 21:31	0.16666666666666666
26/10/2014 21:31	-0.2
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:31	-525
26/10/2014 21:31	0.8
26/10/2014 21:31	0.0
26/10/2014 21:31	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	-0.5
26/10/2014 21:30	0.0
26/10/2014 21:30	-0.1
26/10/2014 21:30	0.0
26/10/2014 21:30	0.6
26/10/2014 21:30	0.7816666666666667
26/10/2014 21:30	0.0
26/10/2014 21:30	-0.5
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	1.0
26/10/2014 21:30	0.0
26/10/2014 21:30	-1
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	0.0
26/10/2014 21:30	-1
26/10/2014 21:30	0.0
26/10/2014 21:30	0.06666666666666667
26/10/2014 21:30	-125
26/10/2014 21:30	0.07500000000000001
26/10/2014 21:30	0.0
26/10/2014 21:30	-0.16666666666666666
26/10/2014 21:30	0.103125
26/10/2014 21:30	-0.4
26/10/2014 21:30	0.0
26/10/2014 21:30	-0.04999999999999999
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	-0.04285714285714286
26/10/2014 21:29	-0.8
26/10/2014 21:29	0.25
26/10/2014 21:29	0.3
26/10/2014 21:29	0.26666666666666666
26/10/2014 21:29	0.5
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
26/10/2014 21:29	0.25
26/10/2014 21:29	0.0
26/10/2014 21:29	0.35
26/10/2014 21:29	0.0
26/10/2014 21:29	0.0
