username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	score	sentiment
giopessoa11	05/10/2014 19:59	0	0	affs depois o povo mete o pau na dilma e agora vai la e vota nela que merda			#que #merda	5,19E+17	https://twitter.com/giopessoa11/status/518898421827395584	-0.2	negativo
Darlinglax_	05/10/2014 19:59	1	1	aaaargh que odio desse povo brasileiro  faz protesto   faz o caralho a quatro pra chegar hoje e votar na dilma .				5,19E+17	https://twitter.com/Darlinglax_/status/518898421667999744	-0.7	negativo
ismacedo_	05/10/2014 19:59	2	1	confirmado aecio neves x dilma no segundo turno  neles 				5,19E+17	https://twitter.com/ismacedo_/status/518898421651226624	0.2	positivo
NoPocketBP	05/10/2014 19:59	0	1	a dilma ganhou por causa dos pobres ...				5,19E+17	https://twitter.com/NoPocketBP/status/518898421319860224	-0.4	negativo
ViniciusAugust7	05/10/2014 19:59	0	0	 turno confirmado    dilma x aecio.				5,19E+17	https://twitter.com/ViniciusAugust7/status/518898421307301888	0.4	positivo
lucashnrque	05/10/2014 19:59	2	1	dilma perde no segundo turno...				5,19E+17	https://twitter.com/lucashnrque/status/518898421294718976	-0.16666666666666666	negativo
brendaapeixoto	05/10/2014 19:59	0	0	aecio e dilma segundo turno  aecioconfirma			#45AecioConfirma	5,19E+17	https://twitter.com/brendaapeixoto/status/518898421038866432	0.08333333333333333	positivo
BeatriceZaretti	05/10/2014 19:59	0	0	toma porra to revoltada com esse pais retardado q vota na dilma meoooo				5,19E+17	https://twitter.com/BeatriceZaretti/status/518898420875272192	-0.7	negativo
mynameisraiane	05/10/2014 19:59	1	2	antigamente so filhos de ricos se formavam  gracas a dilma vejo filhos de empregadas domestica numa universidade  eu me formei gracas ao pt 				5,19E+17	https://twitter.com/mynameisraiane/status/518898420854292480	0.15499999999999994	positivo
guegue_o	05/10/2014 19:59	1	1	e dilma e dilma e dilma				5,19E+17	https://twitter.com/guegue_o/status/518898420824948736	0.0	neutro
maathlinhares	05/10/2014 19:59	0	0	  a dilma pegou um pais ja estabilizado no sistema do pt .  anos ja de pt  facil assim nao 		@MathShadows @douradocarvalho		5,19E+17	https://twitter.com/maathlinhares/status/518898420678135808	0.43333333333333335	positivo
hyararubia	05/10/2014 19:59	0	0	tanto faz aecio ou dilma nenhum ai prestar msm				5,19E+17	https://twitter.com/hyararubia/status/518898420376166400	0.0	neutro
hefigueiredo	05/10/2014 19:59	0	0	partiu segundo turno    dilma vs aecio    				5,19E+17	https://twitter.com/hefigueiredo/status/518898420321619968	0.0	neutro
Chavalzada	05/10/2014 19:59	0	0	dilma e aecio estao garantidos no segundo turno  |  chavalzada.com  fb.me/fdnvku				5,19E+17	https://twitter.com/Chavalzada/status/518898419793137666	-0.1	negativo
wiaksex	05/10/2014 19:59	0	0	0 turno aecio e dilma puts				5,19E+17	https://twitter.com/wiaksex/status/518898419788951552	0.0	neutro
AninhaBlockPop	05/10/2014 19:59	0	0	 verdade vamos ver quem marina e os outros vao apoiar a dilma atacou muito a marina vamos ver agora ne		@IzaNina_		5,19E+17	https://twitter.com/AninhaBlockPop/status/518898419671515136	0.0	neutro
penadigital	05/10/2014 19:59	0	0	um debate entre aecio e dilma no turno sera covardia dilma nao tera chance.				5,19E+17	https://twitter.com/penadigital/status/518898418857811969	0.1	positivo
Pauleraa_	05/10/2014 19:59	0	0	dilma e aecio no segundo turno voces sao otarios				5,19E+17	https://twitter.com/Pauleraa_/status/518898418765545473	0.0	neutro
desativadoouoo	05/10/2014 19:59	1	0	nao sou a favor da dilma   nem do aecio  pra mim quem devia ser presidente e o 		@EduardoJorge43		5,19E+17	https://twitter.com/desativadoouoo/status/518898418274803712	0.0	neutro
matheus_forny	05/10/2014 19:59	1	0	confirmado dilma e aecio pro segundo turno dilma querida  deixa eu procurar meu voto pra voce.				5,19E+17	https://twitter.com/matheus_forny/status/518898418006364162	0.2	positivo
zenrdaya	05/10/2014 19:59	0	0	a culpa nao e da dilma se vc e trouxa de ir la no protesto falar mal dela e dps votar na mesma				5,19E+17	https://twitter.com/zenrdaya/status/518898417771491328	-0.5	negativo
MargotPraxeds	05/10/2014 19:59	0	0	segundo turno confirmado  dilma e aecio.				5,19E+17	https://twitter.com/MargotPraxeds/status/518898417691811840	0.2	positivo
Fernandocamorim	05/10/2014 19:59	0	0	 mae mae petista feio ta querendo me cumer mae  bua bua so fiinho di papai maie  bua bua dilma feia vai ganhar di novo bua bua		@marcopoliti		5,19E+17	https://twitter.com/Fernandocamorim/status/518898417314299904	-0.2	negativo
AssisSouzaMoura	05/10/2014 19:59	1	0	º turno confirmado dilma rousseff e aecio neves.. vou de blog dilma rousseff de novo 				5,19E+17	https://twitter.com/AssisSouzaMoura/status/518898417062264834	0.4	positivo
blogalexsilva	05/10/2014 19:59	0	0	dilma x aecio  fb.me/vmoida				5,19E+17	https://twitter.com/blogalexsilva/status/518898416769073154	0.0	neutro
MarianaZanoni	05/10/2014 19:59	0	0	falou que vai votar na dilma   me da ancia d vomito				5,19E+17	https://twitter.com/MarianaZanoni/status/518898416697753600	0.0	neutro
sejehomi	05/10/2014 19:59	0	0	 acredito q eleitores da marina tb vao mais pra dilma   mas sei la ne		@dandannno		5,19E+17	https://twitter.com/sejehomi/status/518898416555130880	0.5	positivo
ElSamu666	05/10/2014 19:59	0	0	dilma e aecio neves disputarao o segundo turno com uma diferenca de   de votos entre eles ~~sam				5,19E+17	https://twitter.com/ElSamu666/status/518898415854694400	0.0	neutro
medpst	05/10/2014 19:59	0	0	minha mae ta enchendo o saco por causa da dilma scrr				5,19E+17	https://twitter.com/medpst/status/518898415527542784	0.0	neutro
cnnoticias	05/10/2014 19:59	4	5	presidencia do brasil sera decidida no segundo turno entre dilma rousseff e aecio neves.				5,19E+17	https://twitter.com/cnnoticias/status/518898415326232576	-0.1	negativo
cleterniza	05/10/2014 19:59	1	0	n consigo entender pq o brasil inteiro se moveu pra tentar mudar a nossa situacao  pra mudar o governo  dai dps votam na dilma   tipo    				5,19E+17	https://twitter.com/cleterniza/status/518898415296839680	0.2	positivo
jasmimr	05/10/2014 19:59	0	0	segundo turno entre aecio e dilma   manero  n sei se rio  ou se choro				5,19E+17	https://twitter.com/jasmimr/status/518898415116488704	0.15	positivo
fabiomarceloap	05/10/2014 19:59	0	0	muda brasil fora dilma e barbudo safado  fb.me/jjyutnx				5,19E+17	https://twitter.com/fabiomarceloap/status/518898414789357569	0.0	neutro
justibibo	05/10/2014 19:59	0	0	zuerinha eu odeio a dilma aquela gorda				5,19E+17	https://twitter.com/justibibo/status/518898414722236416	-0.8	negativo
amandasep_	05/10/2014 19:59	0	0	dilma vai ganhar gente  infelizmente				5,19E+17	https://twitter.com/amandasep_/status/518898414462189569	0.15000000000000002	positivo
Ju_serruya	05/10/2014 19:59	0	0	confirmado aecio e dilma				5,19E+17	https://twitter.com/Ju_serruya/status/518898414038552576	0.4	positivo
LeilaneNeubarth	05/10/2014 19:59	6	20	e oficial  segundo turno dilma e aecio				5,19E+17	https://twitter.com/LeilaneNeubarth/status/518898413950468096	0.0	neutro
ceciliotovar	05/10/2014 19:59	0	0	dilma rousseff y aecio neves disputaran segunda vuelta en brasil				5,19E+17	https://twitter.com/ceciliotovar/status/518898413782704128	-0.1	negativo
GhostUEP	05/10/2014 19:59	0	3	º turno na tua cara dilma				5,19E+17	https://twitter.com/GhostUEP/status/518898413522673664	0.0	neutro
MarceloRiveraO	05/10/2014 19:59	2	0	muy buena votacion del democrata a.neves a solo   de dilma  que no supera el    dif + voto obligatorio vuelve muy incierta la ª vuelta 				5,19E+17	https://twitter.com/MarceloRiveraO/status/518898413283606528	0.37	positivo
Radiominuto790	05/10/2014 19:59	3	0	dilma rousseff enfrentara a aecio neves en segunda vuelta por presidencia de brasil				5,19E+17	https://twitter.com/Radiominuto790/status/518898412360855552	-0.1	negativo
NatthaIie	05/10/2014 19:59	3	1	dilma vs aecio quem ganha eh dilma genty.				5,19E+17	https://twitter.com/NatthaIie/status/518898412075638784	0.3	positivo
4lsn	05/10/2014 19:59	0	0	me recuso a ver um segundo turno de dilma x aecio				5,19E+17	https://twitter.com/4lsn/status/518898411719118848	0.0	neutro
Lt_lycurgo	05/10/2014 19:59	0	0	pelo visto  infelizmente vou ter que votar na dilma no segundo turno				5,19E+17	https://twitter.com/Lt_lycurgo/status/518898411605856256	-0.2333333333333333	negativo
lulucatany	05/10/2014 19:59	1	0	  ahora es que comenzara a correr dinero ahi .. para lograr alianzas para dilma    		@GenPenaloza @GranTorta		5,19E+17	https://twitter.com/lulucatany/status/518898411513602050	0.0	neutro
_juniu_	05/10/2014 19:59	0	0	 hrs · se a dilma ganhar e pq foi roubado   se ela ganhar eu apoio um mega protesto foradilma    likelike · · share			#Dilma #Protesto #FORADILMA	5,19E+17	https://twitter.com/_juniu_/status/518898411425505281	0.55	positivo
Maxanguana	05/10/2014 19:59	2	1	dilma nao tem  ; tem menos aecio nao tem  ; tem mais  eita povo lerdo 			#A	5,19E+17	https://twitter.com/Maxanguana/status/518898411245142016	0.16666666666666669	positivo
fredomundo	05/10/2014 19:59	0	0	  aecio   pra dilma sentar				5,19E+17	https://twitter.com/fredomundo/status/518898411228381184	-0.1555555555555556	negativo
jdeandradeneto	05/10/2014 19:59	0	0	 dilma   jair pedro  protesto ja que nao tinha ninguem   joao paulo  rene patriota e edilson silva.		@JHF_Oficial		5,19E+17	https://twitter.com/jdeandradeneto/status/518898410980913152	0.0	neutro
luanaemaike	05/10/2014 19:59	0	1	 eu tambem nao recebo o bolsa familia e nem por isso deixem de votar na dilma .		@Luuanexx		5,19E+17	https://twitter.com/luanaemaike/status/518898410968326146	0.0	neutro
jamyssonsat	05/10/2014 19:59	0	0	dilma e aecio no segundo turno dilma se fudeu kkkkkkkk sou aecio				5,19E+17	https://twitter.com/jamyssonsat/status/518898410670530561	0.0	neutro
LunaMartine_	05/10/2014 19:59	0	0	em minas gerais  onde aecio e conhecido  povo deu vitoria a dilma ...so os desinformados votam num tipo de sujeito desse 				5,19E+17	https://twitter.com/LunaMartine_/status/518898409655508992	-0.08333333333333333	negativo
Loucaramos_	05/10/2014 19:59	0	0	tirei  na minha redacao pq eu falei de vcs que votam na dilma .. otarios 				5,19E+17	https://twitter.com/Loucaramos_/status/518898409584214017	0.0	neutro
dileywildfire	05/10/2014 19:59	1	0	voces que votaram na dilma esperando que ela faca algo bom  vao ficar esperando porque isso e algo que ela nao fez e nem fara				5,19E+17	https://twitter.com/dileywildfire/status/518898409437007875	0.7	positivo
joaoluizjor	05/10/2014 19:59	0	0	 em   vale lembrar  dilma recebeu uma porcentagem alta de votos no º turno nem todos eram marina  mas diz algo...		@kaioesteves		5,19E+17	https://twitter.com/joaoluizjor/status/518898409265442816	0.16	positivo
maricostta	05/10/2014 19:59	0	0	rt   so uma dica se dilma cair  servidor cai tambem viu  concurso so em  kakakak		@erikavgoulart		5,19E+17	https://twitter.com/maricostta/status/518898409080897536	0.0	neutro
owfcksad	05/10/2014 19:59	0	0	deu dilma e aecio				5,19E+17	https://twitter.com/owfcksad/status/518898408820862976	0.0	neutro
rawshi	05/10/2014 19:59	0	1	dilma   tem jeito de caminhoneira  fez copa  implantou mais programas pro brasil  respeita os vinhado  e br heuehuehe dilma for presidente				5,19E+17	https://twitter.com/rawshi/status/518898408799879169	0.5	positivo
barbaradria	05/10/2014 19:59	0	0	dilma deve estar com o cu na mao essas horas				5,19E+17	https://twitter.com/barbaradria/status/518898408762126336	0.0	neutro
_indmorais	05/10/2014 19:59	1	1	 tbm n leq  se aecio ganhar acabou o pais  esperanca  a porra toda.. entre dilma e esse fdp e melhor deixar a dilma		@andrezzaindia		5,19E+17	https://twitter.com/_indmorais/status/518898407680012288	0.225	positivo
PettrusCamargo	05/10/2014 19:59	0	0	prepara o brioco dilma  				5,19E+17	https://twitter.com/PettrusCamargo/status/518898407520608256	0.0	neutro
1996sardi	05/10/2014 19:59	0	0	vou votar nulo no segundo turno  me recuso a votar na dilma e no aecio.				5,19E+17	https://twitter.com/1996sardi/status/518898407336062977	0.0	neutro
heisenmberg	05/10/2014 19:59	1	0	o povo foi pra rua protestar  meteu o pau na dilma pra hoje ela ta ai em primeiro lugar  povo hipocrita 				5,19E+17	https://twitter.com/heisenmberg/status/518898406899859456	0.25	positivo
selenagemendo	05/10/2014 19:59	0	0	 kkkkkkkkkkkkk pse essa pessoas sao muts burra q votaram na dilma  . 		@starsmerda		5,19E+17	https://twitter.com/selenagemendo/status/518898406748880896	-0.7999999999999999	negativo
VitorDias	05/10/2014 19:59	1	1	agora e oficial> dilma e aecio confirmados no º turno.				5,19E+17	https://twitter.com/VitorDias/status/518898406690140160	0.2	positivo
Brasil_Direita_	05/10/2014 19:59	6	5	segundo turno dilma rousseff e aecio neves  so tem aecio  vai aecio mesmo				5,19E+17	https://twitter.com/Brasil_Direita_/status/518898405696106496	0.0	neutro
jornalismonaweb	05/10/2014 19:59	4	0	definido dilma com    e aecio com    dos votos vao para o segundo turno.				5,19E+17	https://twitter.com/jornalismonaweb/status/518898405637361666	0.0	neutro
juzaoknoll	05/10/2014 19:59	1	0	se dilma for reeleita  tchau brasil				5,19E+17	https://twitter.com/juzaoknoll/status/518898405570260994	0.0	neutro
AdsonCicilioti	05/10/2014 19:59	0	0	faltando menos de   para fim das apuracoes e aecio neves garante briga no segundo turno com dilma  aecio wins  				5,19E+17	https://twitter.com/AdsonCicilioti/status/518898405439836160	-0.05333333333333333	negativo
AluisioLacerda	05/10/2014 19:59	0	0	com    dos votos apurados  confirmado matematicamente o segundo turno entre a presidente dilma e o tucano aecio neves.				5,19E+17	https://twitter.com/AluisioLacerda/status/518898405293441024	0.2	positivo
tazy	05/10/2014 19:59	0	0	crei que la competencia solo estaba entre dilma y marina  o.o				5,19E+17	https://twitter.com/tazy/status/518898404936929280	0.025	positivo
CarolineGuima	05/10/2014 19:59	0	0	ih  a margem de diferenca entre dilma e aecio ta aumentando.				5,19E+17	https://twitter.com/CarolineGuima/status/518898404756566017	0.1	positivo
RicardoFraga	05/10/2014 19:59	0	0	votacaobr  dilma rousseff    aecio neves    marina silva   || apurados   eleicoes  tse/h 			#Vota #Elei	5,19E+17	https://twitter.com/RicardoFraga/status/518898404609372161	0.0	neutro
xEdu_c	05/10/2014 19:59	0	0	dilma e aecio no  turno. vamos que vamos aecio..				5,19E+17	https://twitter.com/xEdu_c/status/518898404320350208	0.0	neutro
Giovanna_nautic	05/10/2014 19:59	0	0	viixii aecio e dilma   vai pro segundo turmo kkkk				5,19E+17	https://twitter.com/Giovanna_nautic/status/518898404232294400	0.35	positivo
tabomcaio	05/10/2014 19:59	0	0	  alguem conhece alguem que tem algo a ganhar com a eleicao do aecio   eu nao gosto da dilma   mas ele nao		@humberto_silva @guttolipaes		5,19E+17	https://twitter.com/tabomcaio/status/518898404043538432	0.0	neutro
ckellys2	05/10/2014 19:59	0	0	"   "" dilma e aecio no segundo turno"" tem passagem pra marte ai "" kkkk"""		@DoceComplicada		5,19E+17	https://twitter.com/ckellys2/status/518898403716382720	-0.1	negativo
rdzrx	05/10/2014 19:59	0	0	gente a dilma tem que ganhar  aecio de cu e rolaaaaa				5,19E+17	https://twitter.com/rdzrx/status/518898403452141568	0.8	positivo
claudeilsonsm	05/10/2014 19:59	0	0	º turno para presidente dilma x aecio				5,19E+17	https://twitter.com/claudeilsonsm/status/518898403103633409	0.0	neutro
MasterColorado	05/10/2014 19:59	1	0	fechou dilma e aecio no segundo turno				5,19E+17	https://twitter.com/MasterColorado/status/518898403070459906	-0.05	negativo
PilotandoTV	05/10/2014 19:59	0	3	 a  caiu o forninho da dilma				5,19E+17	https://twitter.com/PilotandoTV/status/518898402890088448	0.0	neutro
transamericapop	05/10/2014 19:59	2	2	com   das urnas apuradas  dilma rousseff  pt  e aecio neves  psdb  vao disputar o segundo turno das eleicoes presidenciais.				5,19E+17	https://twitter.com/transamericapop/status/518898402793644033	-0.1	negativo
tainadef	05/10/2014 19:59	0	0	kkkk as pessoas q defendem a dilma tem merda na cabeca na real  essa mulher n fez nada pelo pais pelo amor de deus				5,19E+17	https://twitter.com/tainadef/status/518898402529402882	0.16666666666666666	positivo
MoretoOtavio	05/10/2014 19:59	0	0	dilma vc falhou				5,19E+17	https://twitter.com/MoretoOtavio/status/518898402206433280	-0.5	negativo
m_cchamorro	05/10/2014 19:59	0	0	dilma e aecio no turno  ai meu cu  dilma nao pode ganhar galero				5,19E+17	https://twitter.com/m_cchamorro/status/518898402126729216	-0.4	negativo
legendshit	05/10/2014 19:59	305	87	os otarios fazem tudo isso e no fim votam na dilma pic.twitter.com/efejfjt				5,19E+17	https://twitter.com/legendshit/status/518898401958957056	0.0	neutro
nocoffes	05/10/2014 19:59	2	1	se aecio ganhar ferrou tudo  prefiro x tia dilma ...				5,19E+17	https://twitter.com/nocoffes/status/518898401774419968	0.0	neutro
renanestevessky	05/10/2014 19:59	0	0	  eu tambem  mas ja viu como as escolas em alguns lugares sao   enfim ta de sacanagem votar na dilma ...		@_nathmartinss @eduardofrrr		5,19E+17	https://twitter.com/renanestevessky/status/518898401715716096	0.0	neutro
mateusbasilioo	05/10/2014 19:59	0	0	perdi um dia de pastel e caldo de cana pra ver a dilma ganhando  que porra				5,19E+17	https://twitter.com/mateusbasilioo/status/518898401422082048	0.04999999999999999	positivo
sendokendro	05/10/2014 19:59	0	0	dilma subindo mais ainda < afazenda			#AFazenda	5,19E+17	https://twitter.com/sendokendro/status/518898401228754944	0.5	positivo
jessyvalladao	05/10/2014 19:59	0	0	°turmo dilma e aecio     dalhedilma nessa porrra pra fuder mais  anos  antes dilma que aecio 			#DalheDilma	5,19E+17	https://twitter.com/jessyvalladao/status/518898401035821056	0.5	positivo
scarzhe	05/10/2014 19:59	0	0	queda livre x ascensao  e teremos segundo turno entre dilma e aecio  nao dilma e marina as pesquisas sao furadas.				5,19E+17	https://twitter.com/scarzhe/status/518898401002663936	0.2	positivo
Manfredinni_Bru	05/10/2014 19:59	0	0	chupaaaa dilma sua trouxa  aecio vai ganhar.. uhull				5,19E+17	https://twitter.com/Manfredinni_Bru/status/518898400717455360	0.8	positivo
happilyluan	05/10/2014 19:59	0	0	se eu fosse rica ja tinha vazado daqui mas como n sou vou ter aguentar a dilma por mais  anos  que vida meu deus				5,19E+17	https://twitter.com/happilyluan/status/518898400696475650	0.4375	positivo
LipeJudice	05/10/2014 19:59	0	0	dilma cara porra  vai tomar no cu kkkk				5,19E+17	https://twitter.com/LipeJudice/status/518898400629387264	-0.6	negativo
galchevalis	05/10/2014 19:59	0	0	 dilma ja fez o q queria com o brasil  chega de pt.		@Abbyziinha		5,19E+17	https://twitter.com/galchevalis/status/518898400511946753	0.0	neutro
_biancafer	05/10/2014 19:59	0	0	aecio no segundo turno com dilma   forapt .			#Aecio #ForaPT	5,19E+17	https://twitter.com/_biancafer/status/518898400134463488	-0.1	negativo
Laaizee_	05/10/2014 19:59	0	0	engracado que o povo vota em dilma e depois reclama de certas situacoes que passam /				5,19E+17	https://twitter.com/Laaizee_/status/518898400126062592	0.23214285714285715	positivo
_LuizAndrade	05/10/2014 19:59	0	0	dilma e aecio no º turno  olha rapaz  vai ser loco				5,19E+17	https://twitter.com/_LuizAndrade/status/518898399702446081	-0.6	negativo
johnmulaneys	05/10/2014 19:59	0	0	votem na dilma votem muito na dilma convencam todos a votarem na dilma d i l m a				5,19E+17	https://twitter.com/johnmulaneys/status/518898399345913856	0.0	neutro
noellyl	05/10/2014 19:59	0	0	acho que e castigo so porque falei que nao votava na dilma				5,19E+17	https://twitter.com/noellyl/status/518898399274610688	0.0	neutro
vitmeir	05/10/2014 19:59	0	0	so vendo na tml gente que nem vota citando os protestos do ano passado que nem eram pra dilma .				5,19E+17	https://twitter.com/vitmeir/status/518898398003752960	0.0	neutro
hyoonsukj	05/10/2014 19:59	0	0	dilma e o caralho  foram  anos e o que ela fez  isso mesmo  porra nenhuma e o povo ainda voto nela 				5,19E+17	https://twitter.com/hyoonsukj/status/518898397596901376	-0.15714285714285714	negativo
mecrf	05/10/2014 19:59	1	1	importante eh que no meu bairro dilma n ganhou pena q n e o brasil				5,19E+17	https://twitter.com/mecrf/status/518898397399748608	0.4	positivo
tatyene_mendes	05/10/2014 19:59	2	0	deve ser no pais imaginario da dilma e do pt que nao vai ter segundo turno no meu vai ter pra caralho  hahaahaahahaaahahaha				5,19E+17	https://twitter.com/tatyene_mendes/status/518898397252972544	-0.3	negativo
FCHialley	05/10/2014 19:59	0	0	  das urnas apuradas dilma rousseff    aecio neves    marina silva    luciana genro    pastor everaldo   				5,19E+17	https://twitter.com/FCHialley/status/518898397194235904	0.0	neutro
eitacaixeta	05/10/2014 19:59	0	0	ainda falta apurar metade desse nordeste brasileiro que vai eleger dilma  sai com aecio pra la.				5,19E+17	https://twitter.com/eitacaixeta/status/518898397152309249	0.2444444444444445	positivo
sexguinesss	05/10/2014 19:59	0	0	aecio tem que ganhar  ate marina serve  mas dilma filha do capeta naooooo				5,19E+17	https://twitter.com/sexguinesss/status/518898396636413952	0.8	positivo
shaolinmaru	05/10/2014 19:59	0	0	  considerando essa ultima pesquisa do ibope  dilma perdeu   de quem disse que votaria nela  em.com.br/app/noticia/es peciais/eleicoes/   ////interna_politica /ibope aponta aecio com  contra 		@MarcioHuser @_snatos		5,19E+17	https://twitter.com/shaolinmaru/status/518898396032425985	0.0	neutro
maryy_brandao	05/10/2014 19:59	0	0	minha vo discutindo com meu vo por causa da dilma				5,19E+17	https://twitter.com/maryy_brandao/status/518898395961131009	0.0	neutro
_Galofritenses_	05/10/2014 19:59	0	1	aeeeee      aecio vs dilma				5,19E+17	https://twitter.com/_Galofritenses_/status/518898395948544000	0.0	neutro
mmmnats	05/10/2014 19:59	0	1	ceis ja imaginaram dilma reeleita e se vingando das vaias na copa 				5,19E+17	https://twitter.com/mmmnats/status/518898395784970240	0.0	neutro
oliot3ddyy	05/10/2014 19:59	0	0	turno dilma e aecio  aaaah mlk				5,19E+17	https://twitter.com/oliot3ddyy/status/518898395537502209	0.0	neutro
oraphaleao	05/10/2014 19:59	0	0	turno entre dilma e aecio  mete o pau nela aecio   				5,19E+17	https://twitter.com/oraphaleao/status/518898395449393153	0.0	neutro
Alevsanches09	05/10/2014 19:59	0	0	ehhhhhh dilma      moio      segura agora   				5,19E+17	https://twitter.com/Alevsanches09/status/518898395298410496	0.5	positivo
thiagoomb	05/10/2014 19:59	0	0	   º turno das eleicoes presidenciais definido dilma e aecio. dilma pra continuar crescendo  \o/		@jessica_nayanne		5,19E+17	https://twitter.com/thiagoomb/status/518898395235487744	0.0	neutro
kaleidoscospe	05/10/2014 19:59	0	0	segundo turno dilma e aecio meeeeeerrrrrrreddddddaaaaaaa				5,19E+17	https://twitter.com/kaleidoscospe/status/518898395080294405	0.0	neutro
sexguinesss	05/10/2014 19:59	0	0	dilma desgracada				5,19E+17	https://twitter.com/sexguinesss/status/518898394451177472	0.0	neutro
SandraPuentesOK	05/10/2014 19:59	0	0	"   en un resultado inesperado  dilma y aecio neves van a segunda vuelta en brasil pic.twitter.com/henvoebakw ""/ es increible"""		@andresrepetto		5,19E+17	https://twitter.com/SandraPuentesOK/status/518898394400821248	0.2	positivo
enfoquemania	05/10/2014 19:59	0	0	agora e oficial dilma ficou apenas     acima de aecio se nao tivesse marina  aecio era o atual presidente do brasil chega de pt   				5,19E+17	https://twitter.com/enfoquemania/status/518898394178146304	0.0	neutro
Dessrosa	05/10/2014 19:59	0	0	"ai gente  eu que nao votava na dilma se ela nao fez nada"" ate agora ela nao vai fazer no proximo governo"""				5,19E+17	https://twitter.com/Dessrosa/status/518898393910116353	0.0	neutro
JacqueRossin	05/10/2014 19:59	0	0	 no rj a marina estava bem perto da dilma nos votos  se apoiar mesmo  vai ser muito bem vindo kkkkk		@lynicratz		5,19E+17	https://twitter.com/JacqueRossin/status/518898393897517056	0.6	positivo
CLMyPrincess	05/10/2014 19:59	0	0	dilma x aecio eita  aecio vc leva essa porra  sou foradilma forapt			#ForaDilma #ForaPT	5,19E+17	https://twitter.com/CLMyPrincess/status/518898393633275904	-0.2	negativo
Gabiinadin	05/10/2014 19:59	0	0	vota no aecio ai e vem reclamar do governo dele daqui  anos  assim como foi com a dilma				5,19E+17	https://twitter.com/Gabiinadin/status/518898393402597376	0.0	neutro
thiago_medina	05/10/2014 19:59	0	0	ta decidido.. dilma porra otaria vaca te odeio pega aecio no segundo turno				5,19E+17	https://twitter.com/thiago_medina/status/518898393377411073	-0.3111111111111111	negativo
marseo_campelo	05/10/2014 19:59	0	0	menino aecio caminhando para torar a pesca da dilma no sendo turno...rs				5,19E+17	https://twitter.com/marseo_campelo/status/518898393205465088	0.0	neutro
LANACION	05/10/2014 19:59	47	36	[alerta] dilma rousseff y aecio neves van al ballottage en brasil  a.ln.com.ar/uqanz				5,19E+17	https://twitter.com/LANACION/status/518898393163505666	0.0	neutro
