Date,Sentiment
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,0
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,2
05/10/2014 19:59,-1
05/10/2014 19:59,-2
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,2
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-3
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-2
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-2
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,0
05/10/2014 19:59,-2
05/10/2014 19:59,1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-2
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,2
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,2
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,1
05/10/2014 19:58,2
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-4
05/10/2014 19:58,-2
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-2
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-4
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,2
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-2
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,3
05/10/2014 19:58,-2
05/10/2014 19:58,-2
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:58,0
05/10/2014 19:58,-1
05/10/2014 19:58,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,2
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,2
05/10/2014 19:57,-2
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,2
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,2
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,2
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,2
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-3
05/10/2014 19:57,2
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-3
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-4
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-2
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,2
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,2
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-2
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,0
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-2
05/10/2014 19:57,1
05/10/2014 19:57,-4
05/10/2014 19:57,-1
05/10/2014 19:57,0
05/10/2014 19:57,-1
05/10/2014 19:57,-1
05/10/2014 19:57,1
05/10/2014 19:57,1
05/10/2014 19:57,-1
05/10/2014 19:56,-2
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-2
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,2
05/10/2014 19:56,1
05/10/2014 19:56,4
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-3
05/10/2014 19:56,2
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,-3
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,2
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,2
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,1
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,-2
05/10/2014 19:56,0
05/10/2014 19:56,-3
05/10/2014 19:56,1
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,1
05/10/2014 19:56,-1
05/10/2014 19:56,-4
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:56,0
05/10/2014 19:56,-2
05/10/2014 19:56,-1
05/10/2014 19:56,-1
05/10/2014 19:55,0
05/10/2014 19:55,1
05/10/2014 19:55,1
05/10/2014 19:55,-2
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,-2
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,0
05/10/2014 19:55,-1
05/10/2014 19:55,0
05/10/2014 19:55,0
05/10/2014 19:55,1
05/10/2014 19:55,-1
05/10/2014 19:55,-2
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,0
05/10/2014 19:55,0
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,0
05/10/2014 19:55,0
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,0
05/10/2014 19:55,1
05/10/2014 19:55,1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,0
05/10/2014 19:55,0
05/10/2014 19:55,1
05/10/2014 19:55,1
05/10/2014 19:55,-2
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,1
05/10/2014 19:55,1
05/10/2014 19:55,-2
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,0
05/10/2014 19:55,0
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:55,0
05/10/2014 19:55,-1
05/10/2014 19:55,-1
05/10/2014 19:59,2
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,0
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,-1
05/10/2014 19:59,1
05/10/2014 19:59,-1
05/10/2014 19:59,0
05/10/2014 19:59,1
05/10/2014 19:59,1
05/10/2014 19:59,-3
05/10/2014 19:59,-1
