username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento
EdmarLyra;2018-06-08 18:06;0;0;camara analisara projeto eduardo fonte pede suspensao bandeiras tarifarias conta luz edmarlyracamaraanalisa raprojetoeduardofontepedesuspensaobandeirastarifariascontaluz ;;;;1005194294876045312;https://twitter.com/EdmarLyra/status/1005194294876045312;['neutro']
baTHYry;2018-06-08 00:26;0;1;fonte donzela ainda vi vai ser proximos persona e possivelmente melhor trabalho interacao bibi luv e algo eternizado historia filmes embora favorito autumn sonata;;;;1004927506976268290;https://twitter.com/baTHYry/status/1004927506976268290;['neutro']
ulrich_eduardo;2018-06-08 00:24;0;1;tambem fonte donzela e lindo e persona cenas eroticas sensuais cinema mostrar quer frame nudez tudo monologo atuacao bibi andersson;;;;1004927024610402304;https://twitter.com/ulrich_eduardo/status/1004927024610402304;['positivo']
NacaoFlaa;2018-06-07 16:13;1;8;seria a sada do paquet eduardo uramagente lucas paqueta propostas vindas europa cima jogador fonte paparazzo;;;;1004803630669664256;https://twitter.com/NacaoFlaa/status/1004803630669664256;['neutro']
joaoseguradojr;2018-06-06 12:56;0;1;fonte wikipedia no exterior exerceu funcao adjunto adido junto embaixada brasil republica popular china eduardo villas boas general brasil china parece general coptado comunismo chines;;@Dom_Werneck;;1004391513504313346;https://twitter.com/joaoseguradojr/status/1004391513504313346;['neutro']
eduardo_garci4;2018-06-05 14:01;0;1;pq comeco ano sonserina armou pra vingar grifinoria vinham zoando gente desde ganharam quadribol ai jogamos mlk fonte skskskskd inves assumir q culpa apertei ficar quieto ai snape tirou pts;;;;1004045537677586433;https://twitter.com/eduardo_garci4/status/1004045537677586433;['neutro']
jairogaraujo;2018-06-05 09:20;0;0;pp abre mao vaga senado diz eduardo fonte blogdojairogomes201806ppnao abremaovagasenadodizhtmlspref;;;;1003974797079056384;https://twitter.com/jairogaraujo/status/1003974797079056384;['negativo']
blogdoroberiosa;2018-06-04 23:09;0;0;pp eduardo fonte abre mao vaga senado chapa paulo camara  00ua1wiey7;;;;1003821196629172224;https://twitter.com/blogdoroberiosa/status/1003821196629172224;['positivo']
SoutoEdney;2018-06-04 21:58;0;0;blog do edney pp abre mao vaga senado diz eduardo fonte  abremaovagasenadodizhtml ;;;;1003803288549158917;https://twitter.com/SoutoEdney/status/1003803288549158917;['negativo']
carmemsantos55;2018-06-04 20:14;0;0;pp abre mao vaga senado diz eduardo fonte  via;;@portalne10;;1003776928170602496;https://twitter.com/carmemsantos55/status/1003776928170602496;['negativo']
blogdejamildo;2018-06-04 17:21;1;2;pp abre mao vaga senado diz eduardo fonte ;;;;1003733560224870400;https://twitter.com/blogdejamildo/status/1003733560224870400;['negativo']
fg_genuino;2018-06-02 22:15;2;5;anos a america latina refem minoria anos ituacao atual difere ds seculos passados nao serviram luva eduardo galeno escrever as veias abertas da amrica latina nada mudou al continua sendo fonte lucro  tatus1003019537967656960 ;;;;1003082595490566144;https://twitter.com/fg_genuino/status/1003082595490566144;['negativo']
FLORDELIRIO66;2018-06-02 09:42;3;0;reus lava jato deputados anibal gomes eduardo fonte jose otavio germano lucio vieira lima luiz fernando faria vander loubet senadores gleisi hoffmann fernando collor valdir raupp senadores aecio neves jose agripino maia romero juca  ;;@N_Carvalheira;;1002893221326925824;https://twitter.com/FLORDELIRIO66/status/1002893221326925824;['negativo']
N_Carvalheira;2018-06-01 11:49;14;22;reus lava jato deputados anibal gomes eduardo fonte jose otavio germano lucio vieira lima luiz fernando faria vander loubet senadores gleisi hoffmann fernando collor valdir raupp senadores aecio neves jose agripino maia romero juca;;;;1002562783639232513;https://twitter.com/N_Carvalheira/status/1002562783639232513;['negativo']
N_Carvalheira;2018-06-01 09:12;13;9;reus lava jato deputados anibal gomes eduardo fonte jose otavio germano lucio vieira lima luiz fernando faria vander loubet senadores gleisi hoffmann fernando collor valdir raupp senadores aecio neves jose agripino maia romero juca ;;;;1002523317495123968;https://twitter.com/N_Carvalheira/status/1002523317495123968;['negativo']
andre_ritter;2018-05-30 08:18;0;0;planto  choque bm lanca bombas gas lacrimogeneo contra manifestantes proximidades refap canoas fonte eduardo paganella gaucha zh via twitter;;;;1001784953309466624;https://twitter.com/andre_ritter/status/1001784953309466624;['neutro']
JornalOesteMT;2018-05-28 13:51;0;0;na coluna direto fonte gonzaga diz doutor eduardo desistiu candidatura deputado federal jornal oeste raspid44976noticianacolunadiretodafontegonzagadizquedoutoreduardodesistiudacandidaturaadeputadofederal ;;;;1001143824331223040;https://twitter.com/JornalOesteMT/status/1001143824331223040;['positivo']
AgenciaEstado;2018-05-28 12:49;4;1;ministro eduardo guardia garantiu q reducao preco sempre sobre preco refinaria forma governanca respeitada fonte dida sampaioestadao 4yyd0o6zj;;@FazendaGovBr @Petrobras;#diesel;1001128395344896001;https://twitter.com/AgenciaEstado/status/1001128395344896001;['positivo']
clubfmparai;2018-05-28 08:05;0;1;exercito deve escoltar caminhoes combustiveis sair refinaria alberto pasqualini canoas militares carros motos caminhoes dentro refinaria aguardando sair fonte eduardo paganella gaucha zh;;;;1001056883363459073;https://twitter.com/clubfmparai/status/1001056883363459073;['neutro']
nibiru201545;2018-05-27 18:20;0;0;hamm rs sim andre abdon ap sim arthur lira al sim beto rosado rn sim beto salame pa nao caca leao ba sim conceicao sampaio am sim covatti filho rs sim dimas fabiano mg abstencao eduardo fonte pe sim esperidiao amin sc sim ezequiel fonseca mt sim fausto pinato sp;;;;1000849356554227712;https://twitter.com/nibiru201545/status/1000849356554227712;['positivo']
nibiru201545;2018-05-27 18:20;0;0;augusto nalin rj sim total pmdb pp afonso hamm rs sim andre abdon ap sim arthur lira al sim beto rosado rn sim beto salame pa nao caca leao ba sim conceicao sampaio am sim covatti filho rs sim dimas fabiano mg abstencao eduardo fonte pe sim esperidiao amin sc;;;;1000849189704814592;https://twitter.com/nibiru201545/status/1000849189704814592;['positivo']
NoticiasdoBFR;2018-05-27 15:03;2;4;com efetivacao osmar loss corinthians coelho promovido auxiliar eduardo barroca e alvo equipe paulista time sub20 o corinthians avisou botafogo fara proposta profissional fonte thiago veras radio tupi;;;#CurtinhasBFR;1000799624238514176;https://twitter.com/NoticiasdoBFR/status/1000799624238514176;['positivo']
eduardo_ncm;2018-05-25 21:49;0;0;uma reforma tributaria sensata quebrara estado quebrara fonte pagadora o vale reforma previdencia no queres mostrar to longe ter solucao definitiva sei estas mesma situacao;;;;1000177171795767297;https://twitter.com/eduardo_ncm/status/1000177171795767297;['positivo']
MovimentoJL;2018-05-25 10:30;1;0;apos reuniao seis horas representantes entidades caminhoneiros ministros eliseu padilha carlos marun eduardo guardia valter casimiro anunciaram noite desta quintafeira proposta governo acordo suspensao paralisacao fonte g1;;;;1000006263097450496;https://twitter.com/MovimentoJL/status/1000006263097450496;['neutro']
SG_vai_mudar;2018-05-24 21:50;1;1;presidente camara municipal sao goncalo diney marins medo ser morto mando eduardo gordo revelou vereador eu ri pra cacete respondeu fonte a politica rj 1jahuxw;;;;999814875147841536;https://twitter.com/SG_vai_mudar/status/999814875147841536;['neutro']
liloc0na;2018-05-24 21:41;0;0;a fonte pra abrir credito extraordinario eduardo guardia poderia ser dinheiro senhores politicos insistentemente tiram populacao sendo seres humanos imorais irresponsveis e mprobos;;;;999812613725966336;https://twitter.com/liloc0na/status/999812613725966336;['negativo']
Tayllamm;2018-05-24 21:13;0;0;eduardo rodrigues  nao e fonte boa  ;;;;999805728872370176;https://twitter.com/Tayllamm/status/999805728872370176;['negativo']
LimaRaffaa;2018-05-24 17:38;0;0;da fonte batista eduardo;;;;999751515500941312;https://twitter.com/LimaRaffaa/status/999751515500941312;['negativo']
batenabola;2018-05-24 09:23;1;0;ontem enviei mensagem filho pois alguns podia lembrar da formacao sairam traidores futremourato figo peixe cadete simao hugo viana quaresma moutinho joao mario wilson eduardo rui fonte adrien william patricio p juliano;;;;999626880914460672;https://twitter.com/batenabola/status/999626880914460672;['positivo']
blogstreetnews;2018-05-24 08:31;0;0; fonte letturait questi fantasmi pirandello eduardo de filippo http;;;;999613809340764160;https://twitter.com/blogstreetnews/status/999613809340764160;['negativo']
verunsecat;2018-05-23 21:30;0;0;e onde dep eduardo fonte sera falando presidenta dilma baixar preco gasolina;;;;999447581754318848;https://twitter.com/verunsecat/status/999447581754318848;['positivo']
jurprado;2018-05-22 21:06;0;0;toda vez tecnico perde linha entrevista lembro surtada eduardo batista ;;;;999079029390106624;https://twitter.com/jurprado/status/999079029390106624;['positivo']
danielbritoo;2018-05-22 15:34;0;0;a parte eduardo brincadeira mas epoca gostei apesar derrapada questao fonte quanto carille maior erro imprensa ter ouvido proprio fizeram pai falar queriam pronto so jornalista ouviu treinador;;;;998995546550489088;https://twitter.com/danielbritoo/status/998995546550489088;['negativo']
WSarai;2018-05-22 15:34;1;5;para aumentar confusao  turma diversamente plenario decidiu manter stf competencia julgar deputado federal reeleito crime cometido primeiro mandato caso eduardo fonte  inquerito 18;;;;998995408297881601;https://twitter.com/WSarai/status/998995408297881601;['negativo']
MeTheDarkLight;2018-05-22 08:42;0;0;eduardo fonte ta sendo investigado ne;;;;998891818153594881;https://twitter.com/MeTheDarkLight/status/998891818153594881;['negativo']
RafaelSoares_PE;2018-05-22 08:02;1;6;por exemplo daniel coelho contra temer votou processo abertura investigacao contra presidente palanque armando eduardo fonte ta temer cabeca pes ta palanque paulo camara;;;;998881868299816961;https://twitter.com/RafaelSoares_PE/status/998881868299816961;['positivo']
danielbritoo;2018-05-21 11:05;19;56;eu aprendi coisa fundamental se imprensa esportiva une contra alguem grandes chances dessa pessoa estar correta quem lembra eduardo baptista palmeiras deu derrapada questao fonte resto soltou verdades;;;;998565498894856192;https://twitter.com/danielbritoo/status/998565498894856192;['negativo']
NunesCaragua;2018-05-21 09:48;0;0;perfeito texto esse piti lembrou eduardo batista pedindo fonte informacao caso eduardo generalizou direto juca kfouri andres podada ego estrela carille;;;;998546029074141184;https://twitter.com/NunesCaragua/status/998546029074141184;['positivo']
aqueleflavio;2018-05-21 08:30;0;4;quando eduardo baptista contestou informacoes imprensa pediu fonte imprensa ficou cheia mimimi q pode revelar nomes agora q fazer;;;;998526526525145089;https://twitter.com/aqueleflavio/status/998526526525145089;['neutro']
aqueleflavio;2018-05-21 08:30;0;4;quando eduardo baptista contestou informacoes imprensa pediu fonte imprensa ficou cheia mimimi q pode revelar nomes agora q fazer;;;;998526481839067136;https://twitter.com/aqueleflavio/status/998526481839067136;['neutro']
Teilor_SCCP;2018-05-20 19:42;1;10;acaba ameacar soltar fonte pra ser mentirosos gostei postura nicola se presidente carille vim publico falar problema algum dois devemos acreditar gente quiser ne como dizia eduardo batista 0vvbvmvqe;;@jorgenicola;#BateBola;998333193009926144;https://twitter.com/Teilor_SCCP/status/998333193009926144;['negativo']
eduardo_rala;2018-05-18 20:52;0;0;media fonte incomoda desculpe primeira intencao orientar busca sacramento trazer resumo catequese papa francisco nao buscaafadtar ninguem seio santa igreja dai nao podemos ser radicais perdao;;;;997626064204713984;https://twitter.com/eduardo_rala/status/997626064204713984;['positivo']
eduardo_rala;2018-05-18 20:50;0;0;tb deve ter discernimento fazer correcao fraterna ser ironico radical alias jesus deixaria acolher pecadores somente diria va nao volte pecar independentemente fonte ser heretica nao vamos evoluir pouco sair idade ;;;;997625607684087808;https://twitter.com/eduardo_rala/status/997625607684087808;['negativo']
euletzam;2018-05-18 19:39;0;0;tima fonte pesquisa sapo inves amoris laetitia principalmente catecismo ironia;;;;997607745137336320;https://twitter.com/euletzam/status/997607745137336320;['neutro']
iodelson;2018-05-17 19:43;1;1;a maior bancada politica brasil papuda pernambuco lula presidente fernando b coelho senador humberto costa senador paulo camara governador geraldo julio preferto eduardo fonte dep federal fonte lavajato ;;;;997246369793327105;https://twitter.com/iodelson/status/997246369793327105;['negativo']
iodelson;2018-05-17 19:41;3;8;pernambuco sai na frente a maior bancada politica brasil papuda pernambuco lula presidente fernando b coelho senador humberto costa senador paulo camara governador geraldo julio preferto eduardo fonte dep federal fonte lavajato ;;;;997245685853372416;https://twitter.com/iodelson/status/997245685853372416;['negativo']
istharegininha;2018-05-16 23:15;0;2;hoje atrasei logo manha hoje atrapalhei sono musa eduardo hoje pneu bike boy estoro radial leste nao pode ir ver hoje entregar cv cara quiseram pegar imagine hoje fonte pc quebrou hoje n ;;;;996937110455189505;https://twitter.com/istharegininha/status/996937110455189505;['negativo']
srgalbuquerque;2018-05-16 22:12;0;1;eduardo fonte;;;;996921355009429504;https://twitter.com/srgalbuquerque/status/996921355009429504;['negativo']
Dryzinho_praero;2018-05-16 16:28;13;38;presidente flamengo eduardo bandeira mello rede recusou convite cbf ir russia durante copa nao afastar precampanha marina silva rede presidencia fonte  ;;;;996834759023132679;https://twitter.com/Dryzinho_praero/status/996834759023132679;['positivo']
blogmarioflavio;2018-05-14 23:19;0;0;eduardo fonte evita ir camara http ;;;;996213555266510848;https://twitter.com/blogmarioflavio/status/996213555266510848;['negativo']
Magninho;2018-05-14 20:25;0;2;trio ternura pernambuco denunciado receber propina empresa citada lava jato  nome planilha pagamentos departamento propina odebrecht  denunciado obstrucao justica;;@mendoncafilho @BrunoAraujo4511 @eduardodafonte;;996169653058711552;https://twitter.com/Magninho/status/996169653058711552;['positivo']
edvaldomoraispe;2018-05-14 10:36;0;0;eduardo fonte desaparecido facebookedvaldomorais 77posts952247378316831 ;;;;996021419224989696;https://twitter.com/edvaldomoraispe/status/996021419224989696;['negativo']
MillaPoirot;2018-05-13 18:41;0;0;deputado eduardo fonte cristao cidadao bem sqn;;;;995781148566573057;https://twitter.com/MillaPoirot/status/995781148566573057;['negativo']
Carlao_ER;2018-05-10 15:16;0;0;saiu pesquisa intencao voto governo rio janeiro romario 9 eduardo paes 1 anthony garotinho 6 ndio costa 8 fonte;;@JornaldoBrasil;;994642421433667584;https://twitter.com/Carlao_ER/status/994642421433667584;['negativo']
eduardo_ssilva;2018-05-10 09:48;1;6;ritmo musica serie la vem vasco que liberta vai dando tchau dando tchau dando tchau tchau tchau na fonte nova decepcao mais e li mi na o 7k892p;;;;994559695087128576;https://twitter.com/eduardo_ssilva/status/994559695087128576;['neutro']
eduardo_ssilva;2018-05-10 09:46;1;4;ritmo musica serie la vem vasco que liberta vai dando tchau dando tchau dando tchau tchau tchau na fonte nova decepcao mais e li mi na o 39fc4u0q3;;;;994559374210289665;https://twitter.com/eduardo_ssilva/status/994559374210289665;['neutro']
eduardo_ssilva;2018-05-10 09:23;0;1;ritmo musica serie la vem vasco que liberta vai dando tchau dando tchau dando tchau tchau tchau na fonte nova decepcao mais e li mi na o 4ma55ejo;;;#vasco #flamengo #crf #lacasadepapel #lazagadepapel;994553614235512832;https://twitter.com/eduardo_ssilva/status/994553614235512832;['neutro']
eduardo_ssilva;2018-05-10 09:20;0;0;ritmo musica serie la vem vasco que liberta vai dando tchau dando tchau dando tchau tchau tchau na fonte nova decepcao mais e li mi na o ;;;;994552737999347712;https://twitter.com/eduardo_ssilva/status/994552737999347712;['neutro']
eduardo_ssilva;2018-05-10 09:17;1;3;ritmo musica serie la vem vasco que liberta vai dando tchau dando tchau dando tchau tchau tchau na fonte nova decepcao mais e li mi na o 8iyslhd;;;;994552077908049920;https://twitter.com/eduardo_ssilva/status/994552077908049920;['neutro']
CardosoFarmacia;2018-05-10 05:44;0;0;pp partido corruptos envolvidos nao mil vezes;;;#EduardoDaFonte #LavaJato;994498523822469120;https://twitter.com/CardosoFarmacia/status/994498523822469120;['negativo']
zuzu_palomoni;2018-05-10 04:10;3;8;moro bretas eua podem ainda estar fartos chantagem eduardo cunha  associados o custo imagem blindagem cunha  cortesia  pode ter tornado caro demais resolveram entao desarmalo controlando fonte primaria dossie banestado;;@duploexpresso;;994474844770226176;https://twitter.com/zuzu_palomoni/status/994474844770226176;['negativo']
neisoncerqueira;2018-05-09 23:40;3;24;eduardo oliveira passou informacao errada bahia joga assim sim qndo atua arena fonte nova foi assim contra vitoria baiano cap santos o volume jogo hoje pode ser justificado importancia partida o bahia fonte deixa adversario respirar;;;;994406720318443520;https://twitter.com/neisoncerqueira/status/994406720318443520;['neutro']
MarioCesarBerns;2018-05-09 20:00;0;0;gabriel sobre noticia libertadores companheiro eduardo ohata uol escreveu nada ainda sobre resultado licitacao e outra fonte informou apurou noticia pouco diferente nao pondo xeque noticia apenas alertandosegue;;@bielvaquer;;994351481888362497;https://twitter.com/MarioCesarBerns/status/994351481888362497;['positivo']
WSarai;2018-05-09 17:21;4;11;para aumentar confusao  turma diversamente plenario decidiu manter stf competencia julgar deputado federal reeleito crime cometido primeiro mandato caso eduardo fonte  inquerito 18;;;;994311293036216320;https://twitter.com/WSarai/status/994311293036216320;['negativo']
BrunoSilvagp;2018-05-09 15:49;14;65;nossa politica e piada pronta dessa vez eduardo fonte acusado lavar dinheiro 2xflcpftmg;;;;994288377846484992;https://twitter.com/BrunoSilvagp/status/994288377846484992;['negativo']
KarlsonAlmeida;2018-05-09 15:00;0;0;vamo la vamo elicando tretas ai pernambuco vai perdoar esquecer detector de corrupo versao android  ailsidbrdetectordecorrupcao  detector de corrupo versao apple ios  rcorrupcaoid1371472971  ;;@eduardodafonte @fabifbbr;;994276044013297665;https://twitter.com/KarlsonAlmeida/status/994276044013297665;['negativo']
Jeverso07957834;2018-05-09 13:30;0;0;stf recebe denuncia mpf contra eduardo fonte corrupcao lavagem dinheiro o deputado federal e acusado corrupcao passiva lavagem dinheiro recebimento propina ;;;#LAVAJATO;994253386727002113;https://twitter.com/Jeverso07957834/status/994253386727002113;['positivo']
MPF_PGR;2018-05-09 13:30;21;46;stf recebe denuncia mpf contra eduardo fonte corrupcao lavagem dinheiro o deputado federal e acusado corrupcao passiva lavagem dinheiro recebimento propina ;;;#LAVAJATO;994253163673907200;https://twitter.com/MPF_PGR/status/994253163673907200;['positivo']
Teresoca2013;2018-05-09 11:33;0;0;eduardo fonte vira reu stf corrupcao lavagem defesa diz deputado e inocente  iastftornadeputadoeduardofontereucorrupcaolavagemghtmlutmsourcetwitterutmmediumharebardesktoputmcampaignharebar ;;;;994223736067952640;https://twitter.com/Teresoca2013/status/994223736067952640;['positivo']
brunocalabrich;2018-05-09 11:28;6;15;deputado federal eduardo fonte vira reu stf corrupcao lavagem  iastftornadeputadoeduardofontereucorrupcaolavagemghtml ;;;;994222635537129472;https://twitter.com/brunocalabrich/status/994222635537129472;['positivo']
Joaovaladares;2018-05-09 11:05;0;1;comentario hoje desistencia joaquim barbosa obstaculos marilia arraes ainda eduardo fonte ;;@YouTube;;994216780490006529;https://twitter.com/Joaovaladares/status/994216780490006529;['negativo']
cbnrecife;2018-05-09 10:55;4;19;stf aceita denuncia contra deputado federal eduardo fonte ;;;;994214299085230081;https://twitter.com/cbnrecife/status/994214299085230081;['positivo']
jcoutinho68;2018-05-09 10:46;0;4;bom dep fed eduardo fonte pp e primeiro pernambuco tornareu lava jato parabens dudu moro aguarda ansiosamente ;;;;994211911662219265;https://twitter.com/jcoutinho68/status/994211911662219265;['positivo']
EscadaNews;2018-05-09 10:37;0;0;stf torna deputado federal eduardo fonte reu lava jato http;;;;994209723762315265;https://twitter.com/EscadaNews/status/994209723762315265;['negativo']
EscadaNews;2018-05-09 10:34;0;0;stf torna deputado federal eduardo fonte reu lava jato ;;;;994209092133572608;https://twitter.com/EscadaNews/status/994209092133572608;['negativo']
sanchilisoficia;2018-05-09 10:34;0;0;stf torna deputado federal eduardo fonte reu lava jato a segunda tuma aceitou denuncia corrupcao lavagem dinheiro ebc  a segunda turma supremo tribunal federal ;;;;994209091848306689;https://twitter.com/sanchilisoficia/status/994209091848306689;['positivo']
Rafa_Cleide;2018-05-09 10:13;0;0;eduardo fonte vira reu stf tv deusa branca  fontevirareustf;;;;994203591249420291;https://twitter.com/Rafa_Cleide/status/994203591249420291;['neutro']
TimbaubaAgora;2018-05-09 09:22;0;0;presidente partido progressista pernambuco deputado federal eduardo fonte vira reu stf corrupcao lavagem dinheiro da fonte pp acusado receber r mil construtora utc beneficiar empresa contrato ;;;;994190958798540800;https://twitter.com/TimbaubaAgora/status/994190958798540800;['negativo']
RoseBarros__;2018-05-09 08:11;3;26;a segunda turma supremo tribunal federal stf aceitou nesta terca 8 votos denuncia contra deputado eduardo fonte pppe corrupcao lavagem dinheiro tornando parlamentar reu operacao 4d0vowrbxh;;;;994172893176258560;https://twitter.com/RoseBarros__/status/994172893176258560;['positivo']
RodrigoSedicias;2018-05-09 08:09;0;0;deputado eduardo fonte vira reu stf  utadoeduardofontevirareustf via conectado;;@AGRESTE;;994172540632395776;https://twitter.com/RodrigoSedicias/status/994172540632395776;['negativo']
jornalgrandebah;2018-05-09 07:30;0;0;stf torna deputado federal eduardo fonte reu caso lava jato ;;;;994162775072092160;https://twitter.com/jornalgrandebah/status/994162775072092160;['negativo']
BlogdoJadiel;2018-05-09 07:23;0;0;blog do jadiel deputado eduardo fonte vira reu stf  eduardofontevirareuhtmlspreftw ;;;;994160986943819778;https://twitter.com/BlogdoJadiel/status/994160986943819778;['neutro']
claudiotognolli;2018-05-09 07:08;1;12;lava jato stf recebe denuncia mpf contra deputado federal eduardo fonte corrupcao lavagem dinheiro ;;;;994157113202135041;https://twitter.com/claudiotognolli/status/994157113202135041;['positivo']
DeEgssp;2018-05-09 06:59;0;3;deputado eduardo fonte pp pernambuco virou reu stf corrupcao lavagem dinheiro alo pernambuco votem nunca nesse cidadao 5fag70leg4;;;;994154947435487232;https://twitter.com/DeEgssp/status/994154947435487232;['negativo']
jusfederal1;2018-05-09 06:38;0;0; turma recebe denuncia contra deputado federal eduardo fonte pppe  6k;;;;994149498694918144;https://twitter.com/jusfederal1/status/994149498694918144;['positivo']
marcosalmeidape;2018-05-09 06:13;0;0;deputado eduardo fonte vira reu stf  utadoeduardofontevirareustf 21dco9gsvh;;;;994143417558069249;https://twitter.com/marcosalmeidape/status/994143417558069249;['neutro']
inteligovbr;2018-05-09 04:03;0;0;via procuradores mostram preocupados decisao stf manter corte caso deputado eduardo fonte ;;;#pol #G1;994110474928181249;https://twitter.com/inteligovbr/status/994110474928181249;['positivo']
inteligovbr;2018-05-09 04:02;0;0;via eduardo fonte vira reu stf corrupcao lavagem defesa diz deputado e inocente ;;;#pol #G1;994110450517372928;https://twitter.com/inteligovbr/status/994110450517372928;['positivo']
esron;2018-05-09 02:22;0;0;aquele da energia o deputado eduardo fonte vira reu stf corrupcao lavagem assim demais corruptos defesa diz deputado e inocente ainda gente acredita  iastftornadeputadoeduardofontereucorrupcaolavagemghtml ;;;;994085247041105920;https://twitter.com/esron/status/994085247041105920;['positivo']
elismarrodrigue;2018-05-09 00:14;1;0;deputado eduardo fonte vira reu stf fontevirareustf;;;;994052912409128960;https://twitter.com/elismarrodrigue/status/994052912409128960;['neutro']
tubaldovale;2018-05-09 00:07;0;0;stf torna reus ex ministro geddel vieira lima deputado eduardo fonte http;;@YouTube;;994051282099941377;https://twitter.com/tubaldovale/status/994051282099941377;['negativo']
R_MORTIMER;2018-05-08 23:31;0;0;eduardo fonte vira reu stf corrupcao lavagem dinheiro  ;;;;994042103826124801;https://twitter.com/R_MORTIMER/status/994042103826124801;['positivo']
portaluai;2018-05-08 23:30;0;0; turma stf torna reu deputado eduardo fonte ;;;;994041767111475200;https://twitter.com/portaluai/status/994041767111475200;['negativo']
MayconRoss;2018-05-08 23:28;0;0;eduardo fonte vira reu stf corrupcao lavagem defesa diz deputado e inocente  iastftornadeputadoeduardofontereucorrupcaolavagemghtmlutmsourcetwitterutmmediumharebardesktoputmcampaignharebar ;;;;994041437695115264;https://twitter.com/MayconRoss/status/994041437695115264;['positivo']
em_com;2018-05-08 23:00;0;0; turma stf torna reu deputado eduardo fonte ;;;;994034221906833408;https://twitter.com/em_com/status/994034221906833408;['negativo']
ddescomplicado;2018-05-08 22:38;0;0;lava jato stf recebe denuncia mpf contra eduardo fonte corrupcao lavagem dinheiro  recebedenunciampfcontraeduardofontecorrupcaolavagemdinheiro;;;;994028801850998784;https://twitter.com/ddescomplicado/status/994028801850998784;['positivo']
revistavoto;2018-05-08 22:00;10;11;a segunda turma supremo tribunal federal stf aceitou nesta terca 8 votos denuncia contra deputado eduardo fonte pppe corrupcao lavagem dinheiro tornando parlamentar reu operacao foto alex ferreira camara deputados ;;;#LavaJato;994019167417327617;https://twitter.com/revistavoto/status/994019167417327617;['positivo']
opovoonline;2018-05-08 21:40;1;4; turma stf torna reu deputado eduardo fonte ;;;;994014108570746881;https://twitter.com/opovoonline/status/994014108570746881;['negativo']
cridaonews1;2018-05-08 21:26;0;0;deputado eduardo fonte vira reu lava jato  brasil  utadoeduardofontevirareulavajatobrasil247 3xqh7zcm9;;;;994010792856088576;https://twitter.com/cridaonews1/status/994010792856088576;['negativo']
GERSONDASILVVA;2018-05-08 21:25;0;0;eduardo fonte vira reu stf corrupcao lavagem defesa diz deputado e inocente o cara virou potencia pernambuco noite dia periodo construcao refinaria petrobras suspeito  iastftornadeputadoeduardofontereucorrupcaolavagemghtmlutmsourcetwitterutmmediumharebardesktoputmcampaignharebar ;;;;994010545081774080;https://twitter.com/GERSONDASILVVA/status/994010545081774080;['positivo']
