username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento
EdmarLyra;2018-05-07 22:43;0;0;zeca cavalcanti enaltece anos blog edmarlyrazecacavalcant ienaltece10anosblog 3cquyorcz;;;;993667761132982272;https://twitter.com/EdmarLyra/status/993667761132982272;negativo
PTBnaCamara;2018-05-03 19:47;1;1;vai  junho campanha nacional contra zeca cavalcanti lembra virus alteram estrutura forma rapida e necessario atualizar vacinas imunizem pessoas por e preciso reaplicar vacina anualmente ;;;#Vacina #Gripe;992173945230118913;https://twitter.com/PTBnaCamara/status/992173945230118913;negativo
PTBnaCamara;2018-05-02 13:08;1;1;aos anos existencia sistema nico e supermoderno todos dias nova interligacao sistemas novas regulacoes principalmente atendimentos media alta complexidade diz deputado zeca cavalcanti e medico ;;;#Sa #SUS;991711043847106561;https://twitter.com/PTBnaCamara/status/991711043847106561;negativo
PTBnaCamara;2018-04-30 14:34;1;1;ao comentar anos implantacao sistema nico saude celebrados deputado zeca cavalcanti declarou continua moderno ainda e referencia saude publica varios paises embora necessite melhorias ;;;#SUS #sa;991007825903149056;https://twitter.com/PTBnaCamara/status/991007825903149056;neutro
Nill_Junior;2018-04-21 08:05;0;0;zeca julio cavalcanti entregam tratores arcoverde  ;;;;987648630852063233;https://twitter.com/Nill_Junior/status/987648630852063233;negativo
PTBnaCamara;2018-04-18 14:18;0;0;a atitude ministerio educacao suspender pedido abertura novos cursos anos e louvavel precisamos focar qualidade medicos diz zeca cavalcanti ;;;#medicina #ensino;986655134078906368;https://twitter.com/PTBnaCamara/status/986655134078906368;neutro
PTBnaCamara;2018-04-17 11:02;1;1;dep zeca cavalcanti defende portaria proibe anos criacao novos cursos abertura vagas cursos existentes o n vagas subiu mil mil extrapolou  preciso ter qualidade  diz ;;;#Medicina #ensino;986243593588240384;https://twitter.com/PTBnaCamara/status/986243593588240384;positivo
PTBnaCamara;2018-04-11 17:01;0;0;escassez problema nordeste agora e problema brasil isso ligado falta municipios problemas abastecimento agua diz zeca cavalcanti ;;;# #chuvas;984159554941440007;https://twitter.com/PTBnaCamara/status/984159554941440007;neutro
cavalcanti_th;2018-04-07 15:49;0;1;zeca transformou super craque dia pro outro solucao todos problemas  unica opcao mercado pramim vale milhoes;;;;982691953639911425;https://twitter.com/cavalcanti_th/status/982691953639911425;positivo
Nill_Junior;2018-04-05 07:40;0;0;zeca cavalcanti defende polo naval reuniao presidente sindmetalpe  3om;;;;981843912691154944;https://twitter.com/Nill_Junior/status/981843912691154944;neutro
folhadascidade;2018-04-04 10:11;0;0;zeca cavalcanti defende polo naval reuniao presidente sindmetalpe http;;;;981519721873977347;https://twitter.com/folhadascidade/status/981519721873977347;negativo
PTBnaCamara;2018-04-03 16:59;0;0;zeca cavalcanti afirma  conferencia nacional vigilancia importante orientar gestores area conferencia definiu diretrizes politica nacional vigilancia saude ;;;#Sa;981259987484897283;https://twitter.com/PTBnaCamara/status/981259987484897283;negativo
PTBnaCamara;2018-04-02 14:24;0;1;foi louvavel acao eandir area recomendacao contra todo pais nao podemos esperar pessoas adoecam diz zeca cavalcanti ;;@minsaude;#vacina #FebreAmarela;980858635466215424;https://twitter.com/PTBnaCamara/status/980858635466215424;positivo
EdmarLyra;2018-03-28 16:50;0;0;zeca cavalcanti e homenageado medalha ordem merito medico edmarlyrazecacavalcant ihomenageadomedalhaordemmeritomedico ;;;;979083234708525056;https://twitter.com/EdmarLyra/status/979083234708525056;neutro
PTBnaCamara;2018-03-28 14:06;0;0;o medico deputado zeca cavalcanti ptbpe condecorado nesta tercafeira 27 palacio planalto medalha ordem merito o titulo e concedido aqueles contribuiram desenvolvimento diversos ambitos ;;;#Medico #Saude;979042155980304384;https://twitter.com/PTBnaCamara/status/979042155980304384;neutro
BLOGDOMAGNO;2018-03-28 11:17;0;0;deputado e homenageado ordem merito medico o deputado federal zeca cavalcanti ptb homenageado ontem brasilia ministro saude ricardo barros medalha ordem merito medico  confira integra aqui d188307 ;;;;978999528983441408;https://twitter.com/BLOGDOMAGNO/status/978999528983441408;neutro
Nill_Junior;2018-03-28 09:12;0;0;zeca cavalcanti e homenageado medalha ordem merito medico  8wrldlwxi;;;;978968059028410368;https://twitter.com/Nill_Junior/status/978968059028410368;neutro
folhadascidade;2018-03-28 00:46;0;0;zeca cavalcanti e homenageado medalha ordem merito medico http;;;;978840746982821890;https://twitter.com/folhadascidade/status/978840746982821890;neutro
PTBnaCamara;2018-03-26 15:02;0;0;zeca cavalcanti manifesta apoio decisao ampliar todo territorio nacional area recomendacao vacinacao contra ;;@minsaude;#FebreAmarela #vacina;978331463182704640;https://twitter.com/PTBnaCamara/status/978331463182704640;positivo
cavalcanti_th;2018-03-25 12:24;0;0;agora zeca virou salvador patria super craque nem o girona quis;;;;977929226442694656;https://twitter.com/cavalcanti_th/status/977929226442694656;positivo
Rafa_Cleide;2018-03-23 13:39;0;0;zeca cavalcanti confirma mais de r mil em emendas para tupanatinga tupanatingafm avalcanticonfirmar300html ;;;;977223270171906048;https://twitter.com/Rafa_Cleide/status/977223270171906048;negativo
PTBnaCamara;2018-03-20 14:33;0;1;sabemos importancia trabalho junto carentes ja votamos projeto renegociar dividas dessas instituicoes agora precisamos aumentar repasse diz zeca cavalcanti ;;;#SantasCasas #sa;976149651974950914;https://twitter.com/PTBnaCamara/status/976149651974950914;negativo
Nill_Junior;2018-03-17 10:29;0;0;ministro zeca cavalcanti inauguram nova agencia ministerio trabalho arcoverde  88q9n;;;;975001259936813057;https://twitter.com/Nill_Junior/status/975001259936813057;negativo
folhadascidade;2018-03-17 10:02;0;0;ministro deputado zeca cavalcanti inauguram nova agencia ministerio trabalho arcoverde http;;;;974994319047356416;https://twitter.com/folhadascidade/status/974994319047356416;negativo
Nico_Cavalcanti;2018-03-16 09:26;0;0;scarpa jogador palmeiras deixara pagar algo fluminense acho claro quanto zeca corinthians continua pecandoanuncia jogador fecharparece deja vu contratacao drogbadiretoria cansado passar vergonha;;;;974622821442838531;https://twitter.com/Nico_Cavalcanti/status/974622821442838531;negativo
cavalcanti_th;2018-03-15 16:53;0;0;vai zeca vai;;;;974373117605961729;https://twitter.com/cavalcanti_th/status/974373117605961729;negativo
folhadascidade;2018-03-12 17:10;0;0;tupanatinga vereador neto duca anuncia emenda r mil deputado zeca cavalcanti saude http;;;;973290234816458752;https://twitter.com/folhadascidade/status/973290234816458752;negativo
PTBnaCamara;2018-03-12 14:34;0;0;precisamos prevenir contra principalmente ciclicas dai importancia diretrizes orientem gestores combate enfermidades diz zeca cavalcanti ;;;#doen #sa;973250811957579777;https://twitter.com/PTBnaCamara/status/973250811957579777;negativo
euflavionunes;2018-03-08 16:22;0;0;zeca cavalcanti garante liberacao r milhoes perimetros irrigados itaparica  ;;;;971828405594476544;https://twitter.com/euflavionunes/status/971828405594476544;neutro
PTBnaCamara;2018-03-06 15:45;0;0;para deputado zeca cavalcanti santas casas misericordia deveriam ser melhor remuneradas sistema nico saude sus tem prestado servico exemplar junto populacoes carentes ;;;#SUS #saude;971094319699496960;https://twitter.com/PTBnaCamara/status/971094319699496960;neutro
Liracultural;2018-03-03 16:14;0;0;zeca cavalcanti diz caruaru hora mudanca chegou ;;;;970014574094311424;https://twitter.com/Liracultural/status/970014574094311424;negativo
BLOGDOMAGNO;2018-03-03 15:54;0;0;zeca cavalcanti a hora mudanca chegou  confira integra aqui d187426  8rm;;;;970009555668209665;https://twitter.com/BLOGDOMAGNO/status/970009555668209665;negativo
Liracultural;2018-03-03 14:09;0;0;zeca cavalcanti diz caruaru hora mudanca chegou ;;;;969983058962190336;https://twitter.com/Liracultural/status/969983058962190336;negativo
folhadascidade;2018-03-03 14:03;0;0;zeca cavalcanti diz caruaru hora mudanca chegou http;;;;969981545980284930;https://twitter.com/folhadascidade/status/969981545980284930;negativo
Andre78ferreira;2018-03-02 21:10;2;3;foram deputados querem tirar direito escolher locomover dia dia psb pp psb severinoninho psb avante zecacavalcanti ptb 8bjvdyatll;;@RadioJornalAMFM @jc_pe @dia @CreuzaPereira @EduardodaFonte @GonzagaPatriota @SilvioCosta_dep;;969726783863083009;https://twitter.com/Andre78ferreira/status/969726783863083009;negativo
PTBnaCamara;2018-03-01 14:38;0;0;o sarampo erradicado brasil voltando devido emigracao precisamos vacinas doenca espalhe pais alerta zeca cavalcanti ;;;#venezuelanos;969265571446624257;https://twitter.com/PTBnaCamara/status/969265571446624257;negativo
alleandrosoares;2018-03-01 09:49;0;0;agradecer deputado creuza pereira gonzaga patriota severino ninho silvio costa zeca cavalcanti serem a favor povo pernambucano votacao ontem aos demais resposta vira logo;;@eduardodafonte;;969192914445324290;https://twitter.com/alleandrosoares/status/969192914445324290;positivo
PTBnaCamara;2018-02-28 18:17;0;0;ja pessoas suspeita terem contraido roraima o deputado zeca cavalcanti cobrou todas criancas regiao frisar doenca havia sido erradicada pais ;;;#sarampo #vacina;968958358794448896;https://twitter.com/PTBnaCamara/status/968958358794448896;negativo
PTBnaCamara;2018-02-21 21:30;0;0;os deputados petebistas zeca cavalcanti comemoraram aprovacao projeto libera r bilhoes prefeituras investirem assistencia social a materia aprovada congresso noite tercafeira 20 ;;@benitogama;#sa #educa;966470113355542528;https://twitter.com/PTBnaCamara/status/966470113355542528;positivo
EdneyEs;2018-02-21 18:28;0;0;blog do edney zeca cavalcanti comemora aprovacao auxilio municipios  avalcanticomemoraaprovacaohtml ;;;;966424331583500289;https://twitter.com/EdneyEs/status/966424331583500289;neutro
euflavionunes;2018-02-21 09:08;0;0;zeca cavalcanti comemora aprovacao auxilio financeiro municipios   8tkch77l9;;;;966283582955245569;https://twitter.com/euflavionunes/status/966283582955245569;neutro
screamyell;2018-02-20 11:20;2;1;assista clipes guilherme arantes maeana joao cavalcanti octavio cardozzo bruno anacleto luiza brina liquidificador lucas adon ekena luiz claudio zeca baleiro bruna grito aloizio rede marianna perna  ;;;;965954362714591232;https://twitter.com/screamyell/status/965954362714591232;negativo
PTBnaCamara;2018-02-19 15:42;0;0;o congresso precisa debater neste ano grandes temas nacionais publica privatizacao eletrobras reforma afirma deputado zeca cavalcanti ;;;#seguran #Previd;965657823181987840;https://twitter.com/PTBnaCamara/status/965657823181987840;negativo
PTBnaCamara;2018-02-06 16:26;0;0;zeca cavalcanti afirma parlamentares retomam trabalhos legislativos discutir temas grande importancia nacional a eectativa e neste ano pauta seguranca publica geracao energia previdencia social ;;;;960942726564007939;https://twitter.com/PTBnaCamara/status/960942726564007939;neutro
CUT_Brasil;2018-02-05 13:28;12;8;deputado zeca cavalcanti deu ibope eleitorado vota aliado michel temer voce vai votar contra aposentadoria povo a dica pra pra toda e 7;;@camaradeputados;#QuemVotarN;960535715061882880;https://twitter.com/CUT_Brasil/status/960535715061882880;negativo
cavalcanti_th;2018-02-04 17:53;0;0;geuvanio vai zeca vem;;;;960239919426924549;https://twitter.com/cavalcanti_th/status/960239919426924549;negativo
EdmarLyra;2018-02-04 14:46;0;0;zeca julio cavalcanti unidos oposicao sao jose egito edmarlyrazecajulioc avalcantiunidosoposicaosaojoseegito 8f4fkohm;;;;960192961391857664;https://twitter.com/EdmarLyra/status/960192961391857664;neutro
folhadascidade;2018-02-02 09:00;0;0;deputado zeca cavalcanti concede entrevista hoje itapuama fm http;;;;959381079122726912;https://twitter.com/folhadascidade/status/959381079122726912;negativo
EdmarLyra;2018-01-27 20:25;0;1;julio zeca cavalcanti participam ato oposicao petrolina edmarlyrajuliozecac avalcantiparticipamatooposicaopetrolina 3lmdvl;;;;957378953378975751;https://twitter.com/EdmarLyra/status/957378953378975751;negativo
FelipelPaulo;2018-01-16 14:54;0;0;o deputado zeca cavalcanti ptb pernambuco e autor projeto lei pl 15 cria programa ;;;;953309511380619265;https://twitter.com/FelipelPaulo/status/953309511380619265;positivo
PTBnaCamara;2018-01-09 14:32;0;1;zeca cavalcanti elogiou resolucao ampliou cobertura minima obrigatoria segundo parlamentar mudancas beneficiam populacao ;;@ANS_reguladora;#PlanosDeSa;950767228026269697;https://twitter.com/PTBnaCamara/status/950767228026269697;negativo
Nill_Junior;2018-01-05 09:39;0;0;zeca cavalcanti ganha apoio viceprefeita alianca  1bdzjt6v;;;;949243932130598912;https://twitter.com/Nill_Junior/status/949243932130598912;neutro
folhadascidade;2018-01-02 11:44;0;0;a folha das cidades deputado zeca cavalcanti emite nota morte zecacavalcantiemitenotahtmlspreftw ;;;;948188291525902337;https://twitter.com/folhadascidade/status/948188291525902337;negativo
ariesprm;2018-01-02 08:29;1;0;retweeted nelson carvalheira zeca cavalcanti ptb segundo deputado pendencias ;;@N_Carvalheira;;948139066985414662;https://twitter.com/ariesprm/status/948139066985414662;negativo
N_Carvalheira;2018-01-01 09:56;8;6;zeca cavalcanti ptb segundo deputado pendencias stf atras apenas roberto goes pdtap responde inqueritos 4240 ;;;;947798661374898177;https://twitter.com/N_Carvalheira/status/947798661374898177;negativo
PTBnaCamara;2017-12-26 17:58;0;1;comissao aprova criterios dispensa registro sanitario comprados governo meio organismos internacionais essa dispensa hoje e concedida anvisa regra definida o deputado zeca cavalcanti relator ;;;#vacinas #rem;945745629724270592;https://twitter.com/PTBnaCamara/status/945745629724270592;negativo
blog_do_elvis;2017-12-25 18:01;0;0;zeca cavalcanti adalberto cavalcanti lideram despesas cotao parlamentar ;;;;945384039275413504;https://twitter.com/blog_do_elvis/status/945384039275413504;negativo
blogdoroberiosa;2017-12-25 11:29;0;0;zeca cavalcanti adalberto cavalcanti lideram despesas cotao camara federal  ;;;;945285372757417984;https://twitter.com/blogdoroberiosa/status/945285372757417984;negativo
govpesertao;2017-12-18 11:00;0;0;contara breve curso medicina a informacao dada deputado federal arcoverdense zeca cavalcanti ptb ministro educacao mendonca filho saiba  ;;;#Arcoverde;942741238515732480;https://twitter.com/govpesertao/status/942741238515732480;negativo
crfjonathas;2017-12-16 11:11;0;0;na opiniao zeca e valido carleto tb acho valeria pena arriscar perderam;;;;942019293281226752;https://twitter.com/crfjonathas/status/942019293281226752;negativo
PTBnaCamara;2017-12-14 18:24;0;1;o deputado zeca cavalcanti diz e preciso colocar pauta ambiental apresentou projeto lei determina medidas bioma ;;;#Caatinga #preserva;941403561497415680;https://twitter.com/PTBnaCamara/status/941403561497415680;positivo
govpesertao;2017-12-13 18:00;0;0;contara breve curso medicina a informacao dada deputado federal arcoverdense zeca cavalcanti ptb ministro educacao mendonca filho saiba  ;;;#Arcoverde;941034993672798208;https://twitter.com/govpesertao/status/941034993672798208;negativo
PTBnaCamara;2017-12-12 17:33;0;0;precisamos cuidar e bioma rico diverso equilibra todo nacional mas tempo precisamos dar pessoas moram la chance desenvolver modo diz zeca cavalcanti ;;;#Caatinga #ecossistema #sustent;940666017180774400;https://twitter.com/PTBnaCamara/status/940666017180774400;negativo
cinaramarques;2017-12-12 02:59;1;0;gostei video   do deputado zeca cavalcanti  rdio itapuama fm em de outubro;;@YouTube;;940445938707025920;https://twitter.com/cinaramarques/status/940445938707025920;negativo
cinaramarques;2017-12-12 02:57;1;0;gostei video   zeca cavalcanti e eleito presidente subcomissao fnde camara;;@YouTube;;940445370089398272;https://twitter.com/cinaramarques/status/940445370089398272;negativo
gildoxavier2015;2017-12-12 01:31;0;0;vdeo zeca cavalcanti arcoverde radio itapuama fm ;;;;940423851992854528;https://twitter.com/gildoxavier2015/status/940423851992854528;negativo
carmemsantos55;2017-12-09 09:33;0;0;zeca cavalcanti rema contra ptb vai votar contra reforma previdencia  via;;@portalne10;;939457919510286336;https://twitter.com/carmemsantos55/status/939457919510286336;negativo
cinaramarques;2017-12-09 01:17;2;1;do ptb pro reformas deputado feferal zeca cavalcanti fechou questao contra reforma previdencia http;;;;939333257488945152;https://twitter.com/cinaramarques/status/939333257488945152;negativo
EdneyEs;2017-12-08 21:58;0;0;blog do edney deputado zeca cavalcanti vai votar contra reforma previdencia  zecacavalcantivaivotarhtml ;;;;939283168187879424;https://twitter.com/EdneyEs/status/939283168187879424;negativo
SoutoEdney;2017-12-08 21:58;0;0;blog do edney deputado zeca cavalcanti vai votar contra reforma previdencia  zecacavalcantivaivotarhtml ;;;;939283081944584192;https://twitter.com/SoutoEdney/status/939283081944584192;negativo
Nill_Junior;2017-12-08 17:53;0;0;em entrevista zeca cavalcanti diz vai votar contra reforma previdencia  5dc6y5oei;;;;939221294352162816;https://twitter.com/Nill_Junior/status/939221294352162816;negativo
blogdejamildo;2017-12-08 17:27;0;1;zeca cavalcanti rema contra ptb vai votar contra reforma previdencia ;;;;939214933253918720;https://twitter.com/blogdejamildo/status/939214933253918720;negativo
folhadascidade;2017-12-08 14:51;0;0;a folha das cidades deputado zeca cavalcanti vai votar contra reform zecacavalcantivaivotarhtmlspreftw ;;;;939175517890244608;https://twitter.com/folhadascidade/status/939175517890244608;negativo
PTBnaCamara;2017-12-07 16:22;0;1;a pedido zeca cavalcanti ministerio educacao autorizou instalacao faculdade arcoverde municipio pernambuco o deputado diz orgulhoso ;;;#medicina;938836114235887616;https://twitter.com/PTBnaCamara/status/938836114235887616;positivo
PTBnaCamara;2017-12-06 21:11;0;2;atendendo pedido deputado zeca cavalcanti ministro educacao autoriza faculdade arcoverde pernambuco ;;;#Medicina;938546453890457600;https://twitter.com/PTBnaCamara/status/938546453890457600;positivo
DANIELSILVApe;2017-12-06 20:38;0;1;vereador andre empreiteiro deputado federal zeca cavalcanti 2e2;;;;938538157901012993;https://twitter.com/DANIELSILVApe/status/938538157901012993;negativo
blogdejamildo;2017-12-06 10:30;3;3;zeca cavalcanti e alvo inquerito mpf acusado alugar casa proprio sogro verba parlamentar ;;;;938385244054540288;https://twitter.com/blogdejamildo/status/938385244054540288;negativo
PTBnaCamara;2017-12-05 18:12;0;1;atualizacao cobertura minima e boa  importante abrir leque procedimentos diz zeca cavalcanti ;;;#PlanosDeSa #exames;938139048136372224;https://twitter.com/PTBnaCamara/status/938139048136372224;negativo
Liracultural;2017-11-30 20:34;1;1;deputado zeca cavalcanti e escolhido  lugar cnm defesa municipios ;;;;936362847612932099;https://twitter.com/Liracultural/status/936362847612932099;positivo
ptb14;2017-11-30 13:44;0;1;zeca cavalcanti destaca sancao lei incentiva prevencao cancer mulheres ;;;;936259563745087488;https://twitter.com/ptb14/status/936259563745087488;negativo
ampborba;2017-11-30 00:59;0;0;deputado zeca cavalcanti e escolhido cnm melhor parlamentar defesa municipios pe ;;;;936067013474177025;https://twitter.com/ampborba/status/936067013474177025;positivo
PTBnaCamara;2017-11-29 20:05;1;8;foi sancionada lei preve mulheres dificuldades sociais geograficas culturais auxiliadas consultar fazer exames preventivos rastreamento utero mama o deputado zeca cavalcanti medico elogiou medida ;;;#C;935993054674210818;https://twitter.com/PTBnaCamara/status/935993054674210818;negativo
Liracultural;2017-11-29 13:33;1;1;deputado zeca cavalcanti e escolhido  lugar cnm defesa municipios ;;;;935894405990572032;https://twitter.com/Liracultural/status/935894405990572032;positivo
folhadascidade;2017-11-29 12:37;0;0;a folha das cidades deputado zeca cavalcanti e escolhido  lugar p zecacavalcantiescolhidohtmlspreftw ;;;;935880304090378240;https://twitter.com/folhadascidade/status/935880304090378240;positivo
Marcelinho_cg;2017-11-24 12:39;0;1;a politica emerson c zeca cavalcanti deu nisso vamos ver novos diretores;;;;934068897388662785;https://twitter.com/Marcelinho_cg/status/934068897388662785;negativo
BlogNordeste;2017-11-09 10:05;0;0;zeca cavalcanti a gente fica esperancoso saude brasil volte melhorar saiba ;;;;928594385314476032;https://twitter.com/BlogNordeste/status/928594385314476032;negativo
PTBnaCamara;2017-11-06 16:32;0;0;orcamento destina quase bilhoes aproveitar verbas diz zeca cavalcanti ;;;#sa;927604674064273413;https://twitter.com/PTBnaCamara/status/927604674064273413;negativo
PTBnaCamara;2017-11-03 16:25;0;0;zeca cavalcanti manifesta otimismo previsao verbas ;;;#sa #or;926515723966603264;https://twitter.com/PTBnaCamara/status/926515723966603264;negativo
folhadascidade;2017-10-30 22:08;0;0;a folha das cidades zeca cavalcanti fecha apoio vereadores alian oresaliancafechamapoiohtmlspreftw ;;;;925152439896027138;https://twitter.com/folhadascidade/status/925152439896027138;positivo
_brunocalazans;2017-10-26 20:21;0;0;so zeca cavalcanti votou impeachment o resto votou favor pretexto por fim corrupcao sei;;;;923675880391696384;https://twitter.com/_brunocalazans/status/923675880391696384;negativo
kakarodrigues10;2017-10-25 23:55;0;0;votaramsimligeirinhos vimosvergonhoso fernandomonteirosebastiao oliveira zecacavalcanti;;@jorgecortereal @Bivar1717 @MarinaldoRosend;;923367342771449856;https://twitter.com/kakarodrigues10/status/923367342771449856;negativo
midiaemacaotv;2017-10-25 23:33;0;0;gonzaga patriota psb  zeca cavalcanti ptb sim ;;;;923361936951140352;https://twitter.com/midiaemacaotv/status/923361936951140352;positivo
darciorabelo;2017-10-25 22:31;0;0;o deputado federal zeca cavalcanti ptb votou sim arquivamento denuncia contra presidente michel ;;;;923346361138937857;https://twitter.com/darciorabelo/status/923346361138937857;positivo
artursantana_1;2017-10-25 22:08;0;1;zeca cavalcanti votou sim betinho gomes votou;;;;923340498269589504;https://twitter.com/artursantana_1/status/923340498269589504;negativo
echeloniludida;2017-10-25 22:00;0;0;mendonca filhosebastiao oliveira zeca cavalcanti esses deputados pernambucanos votaram sim favor corrupcao  status923338027690274816 ;;;;923338429957660678;https://twitter.com/echeloniludida/status/923338429957660678;negativo
JosRobsonGomes3;2017-10-25 21:31;1;1;e zeca cavalcanti;;;;923331288861470722;https://twitter.com/JosRobsonGomes3/status/923331288861470722;negativo
JosRobsonGomes3;2017-10-25 21:30;0;0;zeca cavalcanti votou que;;;;923330966243901446;https://twitter.com/JosRobsonGomes3/status/923330966243901446;negativo
agencialupa;2017-10-25 21:28;14;13;o deputado zeca cavalcanti ptbpe votou a favor relatorio barra denuncia contra 9qq7phsc;;@MichelTemer;;923330441872060416;https://twitter.com/agencialupa/status/923330441872060416;negativo
folhadascidade;2017-10-23 01:46;0;0;entrevista do deputado zeca cavalcanti  rdio itapuama fm em de outubro http;;@YouTube;;922308343481470978;https://twitter.com/folhadascidade/status/922308343481470978;negativo
folhadascidade;2017-10-23 01:31;0;0;adicionei video playlist   do deputado zeca cavalcanti  rdio itapuama fm em;;@YouTube;;922304553319632901;https://twitter.com/folhadascidade/status/922304553319632901;negativo
PTBnaCamara;2017-10-20 17:02;0;0;zeca cavalcanti pede ajuda imediata municipios pernambucanos fecharem contas ;;;;921451639868940288;https://twitter.com/PTBnaCamara/status/921451639868940288;negativo
cartapolis;2017-10-19 06:29;0;0;agenda temer i h00 deputada marinha raupp pmdbro h30 deputado zeca cavalcanti ptbpe deputado jovair arantes ptbgo;;;;920929997103292416;https://twitter.com/cartapolis/status/920929997103292416;positivo
folhadascidade;2017-10-19 02:21;0;0;deputado zeca cavalcanti defende municpios em reunio da bancada federal com a amupe http;;@YouTube;;920867477483085824;https://twitter.com/folhadascidade/status/920867477483085824;negativo
klingark;2017-10-05 18:35;2;3;luciana santos pcdobpemarinaldo rosendo psbpericardo teobaldo podemospesilvio costa pewolney queiroz pdtpe zeca cavalcanti ptbpe;;;;916054270637690881;https://twitter.com/klingark/status/916054270637690881;negativo
Partidos_ebooks;2017-10-05 16:41;0;0;zeca cavalcanti apresenta projeto institui estatuto mulher representante feminina psb;;;;916025677396062208;https://twitter.com/Partidos_ebooks/status/916025677396062208;positivo
Tacio0Andrade;2017-10-05 14:08;0;0;marinaldo rosendo psbpe ricardo teobaldo podemospe zeca cavalcanti ptbpe wolney queiroz pdtpe;;;;915987117951668230;https://twitter.com/Tacio0Andrade/status/915987117951668230;negativo
DrixEmerenciano;2017-10-05 08:15;0;1;deputados de pe que votaram pelo fundo 33 adalberto cavalcanti joao fernando coutinhojorge corte realmarinaldo rosendo zeca cavalcanti;;;;915898178972643331;https://twitter.com/DrixEmerenciano/status/915898178972643331;negativo
