username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento
TomeiAbuso;2018-04-20 13:02;2;4;deputado federal bruno araujo psdbpe disse governador pernambuco paulo camara prefeito recife geraldo jullio trataram diretamente formas afastar dilma presidencia republica brasil247pt247pernamb uco247351990pec3a7achaveimpeachmentbrunoarac3bajodizpsbtramouderrubardilmahtm ;;;;987360831145959425;https://twitter.com/TomeiAbuso/status/987360831145959425;['positivo']
BLOGDOMAGNO;2018-03-23 13:50;0;0;bruno destaca investimentos pe caruaru o deputado bruno araujo acompanhou hoje prefeita raquel lyra durante solenidade finalizou processo cadastramento familias vao receber casas zona rural caruaru d188147  9nmmv84r;;;;977226200958603265;https://twitter.com/BLOGDOMAGNO/status/977226200958603265;['negativo']
robertajungmann;2018-03-21 18:24;0;1;o presidente psdb pernambuco deputado bruno araujo lamentou saida ministro raul ;;;;976570360006103042;https://twitter.com/robertajungmann/status/976570360006103042;['negativo']
jairogaraujo;2018-03-18 11:42;0;0;o deputado federal bruno araujo ministro educacao mendonca filho cumprindo agenda santa ;;;;975382007348957184;https://twitter.com/jairogaraujo/status/975382007348957184;['negativo']
edertoritama;2018-03-17 14:16;0;0;entrevista deputado federal bruno araujo http;;@YouTube;;975058362822897664;https://twitter.com/edertoritama/status/975058362822897664;['negativo']
jairogaraujo;2018-03-15 09:23;0;0;o deputado federal bruno araujo destinou emenda parlamentar valor mil reais deverao ser ;;;;974259764829057024;https://twitter.com/jairogaraujo/status/974259764829057024;['negativo']
BetinhoJose_Rec;2018-03-04 19:44;0;0;nos bastidores alguns correligionarios apostam comentam possivel chapa formada nomes candidato governador senador armando monteiro ptb vice deputado federal bruno araujo psdb blogpautapolitica201803coluna pautapoliticaespecialhtml ;;;;970429704435101702;https://twitter.com/BetinhoJose_Rec/status/970429704435101702;['positivo']
joaquimprefeito;2018-02-23 08:32;1;0;bom dia estive ontem deputado federal bruno araujo visitando e gravata fique feliz saber ;;;;966999136892485634;https://twitter.com/joaquimprefeito/status/966999136892485634;['positivo']
robertajungmann;2018-02-10 19:27;1;0;carol marido deputado tucano bruno araujo curtem carvalheira ladeira neste sabado ;;;;962437928831062018;https://twitter.com/robertajungmann/status/962437928831062018;['negativo']
carlosbritto1;2018-01-28 16:35;1;0;exministro cidades governo temer deputado federal bruno araujo psdb provavelmente acido ;;;;957683548361695232;https://twitter.com/carlosbritto1/status/957683548361695232;['negativo']
carlosbritto1;2018-01-28 16:35;1;0;deputado bruno araujo afirma governo paulo camara beneficia recursos federais diz pernambucanos carlosbrittodeputadobruno araujoafirmagovernopaulocamarabeneficiarecursosfederaisnaodizpernambucanos 2qzqphjtaz;;;;957683508683706373;https://twitter.com/carlosbritto1/status/957683508683706373;['negativo']
blogdejamildo;2018-01-27 12:24;0;3;a validade vencida diz lvaro porto sobre psb ato oposicao petrolina deputado fez coro bruno araujo afirmou ministros tem cobrar paternidade obras;;;;957257903030882304;https://twitter.com/blogdejamildo/status/957257903030882304;['positivo']
colunaesplanada;2018-01-04 14:56;1;1;comecou baixa dois ministros governo temer trabalho industria comercio em compensacao cidades parece ter dois titulares apesar alexandre baldy ser titular deputado bruno araujo ainda mantem perfis rede ostentando cargo;;;;948961416110923776;https://twitter.com/colunaesplanada/status/948961416110923776;['positivo']
paulotarsolyra;2018-01-04 08:24;0;0;na troca bruno araujo deputado alexandre baldy partidogo pasta cidades psdb saiu melindrado pp negociou troca pmdb ser aliado dem porque atendeu pedido rodrigo maia sairam felizes;;;;948862658341691392;https://twitter.com/paulotarsolyra/status/948862658341691392;['positivo']
BetinhoJose_Rec;2017-12-17 21:09;0;0; frente evento pernambuco quer mudar senadores armando monteiro ptb fernando bezerra coelho pmdb ministros fernando filho mendonca filho dem deputado federal bruno araujo psdb outros lideres  ;;;;942532356719685632;https://twitter.com/BetinhoJose_Rec/status/942532356719685632;['negativo']
AlesandroAlves;2017-12-13 17:47;0;0;a decisao sobre fechamento questao apoio votacao reforma previdencia social proposta governo federal antecipada twitter deputado bruno araujo exministro presidente michel temer enquanto reuniao ainda acontecia ;;;;941031762125344768;https://twitter.com/AlesandroAlves/status/941031762125344768;['positivo']
EuRobo36;2017-12-12 16:34;3;3;recordando deputado bruno araujo bruninho paneleiro deu voto impeachment aparece planilha odebrecht lava jato ;;;;940651026998317057;https://twitter.com/EuRobo36/status/940651026998317057;['negativo']
BetinhoJose_Rec;2017-12-11 19:27;0;0;formado grupo oposicoes pernambuco liderado senadores armando monteiro ptb fernando bezerra coelho pmdb ministros fernando filho minas energia mendonca filho educacao deputado federal bruno araujo psdb  ;;;;940332331801432064;https://twitter.com/BetinhoJose_Rec/status/940332331801432064;['negativo']
BetinhoJose_Rec;2017-12-08 22:30;1;0;encabecada senadores armando monteiro ptb fernando bezerra alem ministro mendonca filho dem deputado federal bruno araujo psdb chamado g4 principal grupo oposicao governador paulo camara  ;;;;939291245641392128;https://twitter.com/BetinhoJose_Rec/status/939291245641392128;['positivo']
MatheusSchuch;2017-12-06 12:55;4;4;exministro deputado bruno araujo diz psdb fechou questao sobre previdencia crescido bancada percepcao urgencia reforma 9p5m01ld;;;;938421668761997312;https://twitter.com/MatheusSchuch/status/938421668761997312;['negativo']
AlesandroAlves;2017-11-30 14:08;0;0;na unica troca realizada palacio planalto agora reforma ministerial presidente michel temer substituiu ministerio cidades exministro deputado bruno araujo psdbpe deputado alexandre baldy partidogo  iapsdbnaorompeugovernoparticipacaosiglaministeriodependetemerdizaloysionunesghtml ;;;;936265604696281088;https://twitter.com/AlesandroAlves/status/936265604696281088;['positivo']
cleuberdacunha;2017-11-27 10:15;0;0;noticia o deputado assumiu lugar bruno araujo psdb ministerio cidades ouca entrevista jornaldacbn  alexandrebaldydiznomeacaocidadesnaogaranhtm ;;;#pol #Previd;935119865190461440;https://twitter.com/cleuberdacunha/status/935119865190461440;['positivo']
CBNoficial;2017-11-27 10:11;3;11;o deputado assumiu lugar bruno araujo psdb ministerio cidades ouca entrevista  alexandrebaldydiznomeacaocidadesnaogaranhtm ;;@jornaldacbn;#pol #Previd;935118963650056197;https://twitter.com/CBNoficial/status/935118963650056197;['negativo']
ClaudaGAlmeida;2017-11-22 18:04;0;0;deputado substitui bruno araujo psdbpe deiu cargo mudanca faz parte estrategia governo federal conseguir aprovar reforma previdencia;;;;933425907108335616;https://twitter.com/ClaudaGAlmeida/status/933425907108335616;['negativo']
i_mega;2017-11-22 18:02;0;1;exministro cidades deputado bruno araujo diz serenidade historia vai reconhecer governo temer resultados positivos sociedade brasileira tucano diz volta camara defender reforma previdencia;;;;933425483290734592;https://twitter.com/i_mega/status/933425483290734592;['negativo']
Jeania_Romani;2017-11-22 08:45;0;0;toma posse hoje novo ministro cidades alexandre baldy o deputado substitui bruno araujo pediu demissao semana passada a troca e primeiro passo reforma ministerial planejada temer 7p7;;;;933285183406579712;https://twitter.com/Jeania_Romani/status/933285183406579712;['positivo']
uniao_fm;2017-11-22 08:45;0;0;toma posse hoje novo ministro cidades alexandre baldy o deputado substitui bruno araujo pediu demissao semana passada a troca e primeiro passo reforma ministerial planejada temer 9gynejcowt;;;;933285177530437634;https://twitter.com/uniao_fm/status/933285177530437634;['positivo']
uniao_fm;2017-11-22 08:45;0;0;toma posse hoje novo ministro cidades alexandre baldy o deputado substitui bruno araujo pediu demissao semana passada a troca e primeiro passo reforma ministerial planejada temer;;;;933285177111056385;https://twitter.com/uniao_fm/status/933285177111056385;['positivo']
rbezerrademelo;2017-11-21 14:57;1;0;em conversa andre regis domingo presidente psdbpe bruno araujo bateu martelo candidatura vereador deputado federal defende necessidade reforcar voto opiniao mas partido olhe movimento criacao nova aresta interna;;;;933016425794539520;https://twitter.com/rbezerrademelo/status/933016425794539520;['negativo']
Luizmelo50;2017-11-20 22:19;1;0;o palacio planalto confirma deputado federal alexandre baldy novo ministro cidades ele ira substituir bruno araujo psdb pernambuco pediu demissao semana passada a cerimonia posse realizada nesta quartafeira 0grrjojokz;;;;932765352156647424;https://twitter.com/Luizmelo50/status/932765352156647424;['negativo']
radiobandnewsfm;2017-11-20 21:23;5;5;o palacio planalto confirma deputado federal alexandre novo ministro cidades ele ira substituir bruno araujo psdb pernambuco pediu demissao semana passada a cerimonia posse realizada nesta quartafeira 80sbgvcsf;;;#Baldy;932751348591980544;https://twitter.com/radiobandnewsfm/status/932751348591980544;['negativo']
ClaudaGAlmeida;2017-11-20 21:04;0;0;atualmente partido deputado goias substituira bruno araujo psdbpe pediu demissao semana passada  frente ministerio baldy chefiara minha casa minha vida exemplo;;;;932746452689932290;https://twitter.com/ClaudaGAlmeida/status/932746452689932290;['negativo']
Jeania_Romani;2017-11-20 08:30;0;0;deputado alexandre baldy convidado temer assumir vaga bruno araujo ministerio cidades aceitou o anuncio oficial deve ocorrer hoje posse amanha 4s9oagprd;;;;932556639072165888;https://twitter.com/Jeania_Romani/status/932556639072165888;['negativo']
uniao_fm;2017-11-20 08:30;0;0;deputado alexandre baldy convidado temer assumir vaga bruno araujo ministerio cidades aceitou o anuncio oficial deve ocorrer hoje posse amanha 3eas5cucjh;;;;932556634915618816;https://twitter.com/uniao_fm/status/932556634915618816;['negativo']
claudioportoo;2017-11-19 23:15;0;1;baldy ministerio cidades e como urubus sobre carnica pasta estrategica aqueles tentarao reeleicao ano vem tomada parlamentares apoiaram nome deputado goiano substituto bruno araujo voto impeachment;;;;932417047069208576;https://twitter.com/claudioportoo/status/932417047069208576;['negativo']
aredacao;2017-11-19 17:45;1;3;provavel novo ministro cidades baldy encontra temer maia deputado goiano vai substituir bruno araujo ;;;;932333971408605184;https://twitter.com/aredacao/status/932333971408605184;['positivo']
GauchaZH;2017-11-18 20:00;1;1;o comando pasta vago desde segundafeira apos deputado bruno araujo psdbpe pedir demissao  ;;;;932005506834509824;https://twitter.com/GauchaZH/status/932005506834509824;['negativo']
AlesandroAlves;2017-11-18 19:57;0;0; parlamentar querido baldy declarou deputado marcos montes mg lider psd camara o comando ministerio cidades vago desde ultima segundafeira apos entao titular pasta deputado bruno araujo psdb pedir demissao drebaldydevesernovoministrocidades;;;;932004751415431169;https://twitter.com/AlesandroAlves/status/932004751415431169;['positivo']
AlesandroAlves;2017-11-18 19:46;0;0;o deputado federal alexandre baldy go deve ser anunciado proximos dias novo ministro cidades substituicao bruno araujo segundo informacao agencia estado menos tres fontes auxiliar presidente michel temer drebaldydevesernovoministrocidades;;;;932001974270164994;https://twitter.com/AlesandroAlves/status/932001974270164994;['positivo']
charlesaraujox;2017-11-16 14:17;0;0;a saida deputado federal tucano bruno araujo governo temer mexeu arrumacao bancada ;;;;931194431272837120;https://twitter.com/charlesaraujox/status/931194431272837120;['negativo']
MariluParreiras;2017-11-15 07:01;0;0;deputado golpista bruno arajo psdbpe foi abandonado pelo prprio partido e por falta de apoio entrega ministerio cidades temer apos rejeicao estratosferica pernambuco ;;;;930722338534035456;https://twitter.com/MariluParreiras/status/930722338534035456;['negativo']
Ciceroheleno1;2017-11-14 20:49;0;0;o ministro bruno araujo deiu partido pensando campanha deputado federal  mstatus930434333973852160 ;;;;930568503542861825;https://twitter.com/Ciceroheleno1/status/930568503542861825;['negativo']
carlosbritto1;2017-11-14 09:03;0;0;a saida deputado federal tucano bruno araujo governo temer mexeu arrumacao bancada ;;;;930390707994587136;https://twitter.com/carlosbritto1/status/930390707994587136;['negativo']
lasliborio;2017-11-14 00:04;7;2;oi garoto propaganda golpe corrupto pernambuco deputado bruno araujo pediu descer mais tabacudo enganado golpistas ou  status930254130756583424 ;;;;930255046213763073;https://twitter.com/lasliborio/status/930255046213763073;['negativo']
IzabelaFerraz19;2017-11-13 20:55;0;0;nao dava segurar tarefa diz bruno araujo braslia  o deputado federal ;;;;930207395879510016;https://twitter.com/IzabelaFerraz19/status/930207395879510016;['negativo']
PodcastNBW;2017-11-13 19:22;6;21;importante dizer pedido demissao bruno araujo ministerio cidades deve pressao psdb sim fato temer ter enorme rejeicao pernambuco estado bruno tentara reeleger deputado estadual;;;;930184133627858945;https://twitter.com/PodcastNBW/status/930184133627858945;['positivo']
JuridNews;2017-11-13 18:41;0;0;o clima barata boa governo presidente michel temer comecou deputado federal bruno araujo psdbpe ;;;;930173749852172288;https://twitter.com/JuridNews/status/930173749852172288;['positivo']
jotajj3;2017-11-13 18:33;0;0;deputado bruno araujo deu voto impeachment encaminha carta demissao temer meio racha alas psdb   8fwhloj;;;;930171829507035137;https://twitter.com/jotajj3/status/930171829507035137;['negativo']
rodrigomsantos_;2017-11-13 18:32;0;0;bruno araujo deputado federal golpista psdbpe deu voto impeachment dilma pediu demissao ministerio cidades o psdb viu merda fez apoiar golpe agora quer limpar cagada vao tomar cu;;;;930171503609597954;https://twitter.com/rodrigomsantos_/status/930171503609597954;['negativo']
DanAdjuto;2017-11-13 17:38;7;33;ministro cidades e psdb pede demissao bruno araujo e deputado volta pcamara ;;;;930157970503036929;https://twitter.com/DanAdjuto/status/930157970503036929;['negativo']
carmelocneto;2017-11-13 17:37;58;143;urgente bruno araujo encaminha carta demissao temer bruno e ministro cidades desde maio temer assumiu saida deputado aumenta pressao psdb desembarque governo;;;;930157689216397312;https://twitter.com/carmelocneto/status/930157689216397312;['positivo']
PSDBnaCamara;2017-11-13 16:50;0;0;deputado federal licenciado ministro cidades bruno araujo pe participa agora cerimonia lancamento sistema cadastro cartao reforma;;;;930145774222151680;https://twitter.com/PSDBnaCamara/status/930145774222151680;['negativo']
MarinaldoRosend;2017-11-13 15:02;0;0;ministro bruno araujo anuncia investimentos timbauba destaca parceria deputado marinaldo rosendo ;;;;930118760718929920;https://twitter.com/MarinaldoRosend/status/930118760718929920;['negativo']
bmandrake;2017-11-12 19:37;0;2;daniel coelho continua linha bruno araujo deputado quase anos cara agindo feito adolescente;;;;929825478105542661;https://twitter.com/bmandrake/status/929825478105542661;['negativo']
Climazen_Astro;2017-11-10 16:06;0;0;aloisio nunes deputado chorao pernambuco bruno araujo deixam claro servicais aecio neves ;;;;929047510915735552;https://twitter.com/Climazen_Astro/status/929047510915735552;['negativo']
Climazen_Astro;2017-11-10 16:05;0;0;aloisio nunes deputado chorao pernambuco bruno araujo deixam claro servicais aecio neves vendem alma temer causa ministerio podre odiado populacao;;;;929047498374680576;https://twitter.com/Climazen_Astro/status/929047498374680576;['negativo']
Araujo_jpedro;2017-11-09 21:12;0;3;deputado parabens tudo psdb pmdb pt etc todos todos farinha saco so mudam atores esquecem pais pensam interesses privados bruno araujo decepcao bote quente;;;;928762267478515713;https://twitter.com/Araujo_jpedro/status/928762267478515713;['negativo']
CassioMercio;2017-11-09 17:24;0;0;o deputado hugo motta pmdbpb acusou ministro cidades bruno araujo usar cargo fazer campanha o ministro e cotado disputar governo pernambuco o palacio planalto acompanha crise;;;;928704860723339264;https://twitter.com/CassioMercio/status/928704860723339264;['negativo']
Ricardir;2017-10-25 22:50;0;0;opa falaram bruno araujo mendoncinha mas esqueceram citar jorge corte real deputado cintra ;;;;923351201026068480;https://twitter.com/Ricardir/status/923351201026068480;['positivo']
viviane_girl;2017-10-23 21:45;0;0;o deputado estadual antonio moraes encontrou hoje ministro cidades bruno araujo conseguiu recursos ;;;;922609964690100227;https://twitter.com/viviane_girl/status/922609964690100227;['positivo']
garibaldifilho;2017-10-11 14:12;3;16;ja mantivemos contato ministerio cidades aguardando definicao data deputado walter alves conversaremos ministro bruno araujo respeito paralisacao programa minha casa minha vidario grande norte;;;;918162472409944065;https://twitter.com/garibaldifilho/status/918162472409944065;['negativo']
PSDBnaCamara;2017-10-10 15:13;0;1;comandado deputado licenciado bruno araujo psdbpe ministerio cidades lanca agora carteira habilitacao digital cnh;;;;917815379447205888;https://twitter.com/PSDBnaCamara/status/917815379447205888;['negativo']
rportari;2017-10-03 10:52;0;0;o ministro cidades bruno araujo frutal neste momento ele veio cidade acompanhado deputado ;;;;915213016903438336;https://twitter.com/rportari/status/915213016903438336;['positivo']
rportari;2017-10-03 10:41;0;0;o ministro cidades bruno araujo frutal neste momento ele veio cidade acompanhado deputado ;;;;915210074569809921;https://twitter.com/rportari/status/915210074569809921;['positivo']
