username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
RankPolitico;2018-05-22 07:38;10;10;na semana passada camara aprovou regime urgencia tramitacao plp 2015 preve criacao centenas novos municipios o deputado daniel coelho ppspe gravou video logo apos facebookrankingdospoli ticosvideos1683255185126185;;;;9.988756445357302e+17;https://twitter.com/RankPolitico/status/998875644535730176;['positivo'];São Paulo
paulofarias55;2018-05-17 21:34;1;7;como alguem podr ser pos comunista nunca ter sido comunista essa proeza deputado daniel coelho consegue o jovem verde passou ser amarelo azul tucanos agora e era tucano animal identifica e camaleao muda comveniencia;;@pps23;;9.972742738982872e+17;https://twitter.com/paulofarias55/status/997274273898287104;['negativo'];Candeias, Jaboatão dos Guarara
thyagoada;2018-05-17 18:10;0;0;falou cara e politico anos e filho pai deputado daniel coelho trabalhou outra coisa politica tas mesma farra politicapovo esperto ano releve nenhum politico elege nenhum filho politico;;;;9.972227672830976e+17;https://twitter.com/thyagoada/status/997222767283097600;['negativo'];
ewertonkc;2018-05-17 15:32;0;0;parabens deputado daniel coelho indignacao e povo parlamento procurando meio vida politicos incompetentes facebookewertonkleber videos1689896764398845;;;;9.971830666815612e+17;https://twitter.com/ewertonkc/status/997183066681561089;['negativo'];Recife/PE
paulofarias55;2018-05-17 11:20;0;1;assistir agora pouco video deputado daniel coelho agora e pps criticando criacao municipios apenas porque vereadores prefeitos realmente e absurdo parlamentar esqueceu pedir reducao numero deputados e demais;;;;9.971197174868008e+17;https://twitter.com/paulofarias55/status/997119717486800896;['negativo'];Candeias, Jaboatão dos Guarara
giromatanorte;2018-05-03 23:29;0;0;apos vereador recife marco aurelio prtb citar nome cotados disputar governo estado oposicao deputado federal daniel coelho pps  ielcoelhoadmitetersidosondadodisputargoverno;;;;9.92229762214056e+17;https://twitter.com/giromatanorte/status/992229762214055941;['negativo'];Pernambuco, Brazil
blogdafolha;2018-05-03 18:39;1;0;oposio apos vereador recife marco aurelio prtb citar nome cotados disputar governo estado oposicao deputado federal daniel coelho pps afirmou fica feliz ser lembrado grupo icablogfolha20180503blg62327509politica2419danielcoelhoadmitetersidosondadoparadisputargovernoaspx ;;;;9.921567186656132e+17;https://twitter.com/blogdafolha/status/992156718665613312;['positivo'];Recife - Pernambuco
ToinnhoCatende;2018-05-02 14:43;0;0;dep daniel coelho chama o detran e o governador de bandidos fonte youtubewatchvqzgkgj i7n1592724220826378;;;;9.91734980672938e+17;https://twitter.com/ToinnhoCatende/status/991734980672937984;['negativo'];Catende, Brasil
ToinnhoCatende;2018-05-02 14:15;0;0;privatizar para cobrar mais caro do usurio  roubo dispara daniel contra paulo o deputado federal daniel coelho pps movimento fez dura critica governo paulo camara psb facebookcatendenorastr ;;;;9.917279551257028e+17;https://twitter.com/ToinnhoCatende/status/991727955125702657;['positivo'];Catende, Brasil
ToinnhoCatende;2018-05-02 14:10;0;0;privatizar para cobrar mais caro do usurio  roubo dispara daniel contra paulo o deputado federal daniel coelho pps movimento fez dura critica governo paulo camara psb gestao facebooktoinhodetabaia reposts1592700974162036 ;;;;9.91726689049858e+17;https://twitter.com/ToinnhoCatende/status/991726689049858048;['positivo'];Catende, Brasil
ToinnhoCatende;2018-05-02 14:10;0;0;privatizar para cobrar mais caro do usurio  roubo dispara daniel contra paulo o deputado federal daniel coelho pps movimento fez dura critica governo paulo camara  izarcobrarcarohtml ;;;;9.917266086157272e+17;https://twitter.com/ToinnhoCatende/status/991726608615727108;['positivo'];Catende, Brasil
indiainbrazil;2018-04-25 23:05;0;2;o embaixador ashok das encontrou hoje deputado federal daniel coelho ppspe ;;;#India #Brasil;9.893244742344008e+17;https://twitter.com/indiainbrazil/status/989324474234400768;['negativo'];Brasília, Distrito Federal
conexaopolitica;2018-04-25 16:40;62;133;vdeo em plenario deputado federal daniel coelho denuncia detran pernambuco roubando povo assista analise compartilhe parabens vez coragem daniel ;;@DanielCoelho23;;9.892276071065068e+17;https://twitter.com/conexaopolitica/status/989227607106506752;['negativo'];Brasil
rodrigovcg2;2018-04-12 00:02;0;0;o deputado federal daniel coelho fala relacao lula governador pernambuco psb http;;@YouTube;;9.842653914206986e+17;https://twitter.com/rodrigovcg2/status/984265391420698625;['positivo'];Recife, Brazil
o_antagonista;2018-04-11 12:21;46;166;daniel coelho deputado recemfiliado pps chamou oportunismo viagem governador paulo camara psb curitiba visitar lula oantagonistabrasilpsb pernambucoagoralula;;;;9.84088996161708e+17;https://twitter.com/o_antagonista/status/984088996161708034;['positivo'];
MateusH_Vilela;2018-04-07 17:40;0;1;presidente deputado federal abertose daniel concorrer governo deputado estadual alguem psl governo estado daniel coelho alguem psl apoiar se daniel candidatar senador  sem medo ser feliz;;@jairbolsonaro @DanielCoelho23;;9.827197880772404e+17;https://twitter.com/MateusH_Vilela/status/982719788077240322;['positivo'];Recife,PE
blogdejamildo;2018-04-07 11:43;0;2;apos perder comando pps daniel coelho critica paulo camara processo destituiu comissao provisoria presidiu para deputado governador estaria tras acao 9wxk3km5;;;;9.826300422400164e+17;https://twitter.com/blogdejamildo/status/982630042240016386;['negativo'];Pernambuco, Brasil
marcosalmeidape;2018-04-05 06:40;0;0;juiz retira comando pps daniel coelho  deputado ve acao psb  zretiracomandoppsdanielcoelhodeputadoveacaopsb ;;;;9.818290289055334e+17;https://twitter.com/marcosalmeidape/status/981829028905533440;['positivo'];
blogdejamildo;2018-04-04 22:51;1;6;juiz retira comando pps daniel coelho  deputado ve acao psb ;;;;9.817109672256758e+17;https://twitter.com/blogdejamildo/status/981710967225675776;['positivo'];Pernambuco, Brasil
cbnrecife;2018-04-04 07:40;2;2;deputado federal daniel coelho sai psdb filia pps ;;;;9.814816382857748e+17;https://twitter.com/cbnrecife/status/981481638285774849;['negativo'];Recife-PE
luccansouza21;2018-04-03 22:09;0;0;os partidos brasil perderam totalmente qualquer bom senso identidade daniel coelho excelente deputado liberal pernambuco filiou pps partido popular socialista engracado e la dentro deve ter liberal dem psdb;;;;9.813378433217248e+17;https://twitter.com/luccansouza21/status/981337843321724928;['positivo'];Salvador, Bahia
cbnrecife;2018-04-03 09:17;0;0;o deputado federal po pernambuco daniel coelho esclarece saida psdb ingresso pps;;;#NoAr;9.811437262014095e+17;https://twitter.com/cbnrecife/status/981143726201409536;['negativo'];Recife-PE
cbnrecife;2018-04-03 09:05;0;0;cena politica apos desligarem pps protesto contra entrega partido deputado federal daniel coelho presidentes diretorios pernambuco recife decidiram brigar justica controle partido inaldo sampaio traz informacoes;;;#NoAr;9.811407274586072e+17;https://twitter.com/cbnrecife/status/981140727458607104;['negativo'];Recife-PE
freire_roberto;2018-04-03 08:59;3;5;estadao destaca filiacao deputado federal daniel coelho pps adaodestacafiliacaodeputadofederaldanielcoelhoppswsnsmcmzfyttwitter ;;@PPS23;#;9.811391158308988e+17;https://twitter.com/freire_roberto/status/981139115830898688;['negativo'];São Paulo/ SP
edsoarespe;2018-04-03 00:20;0;0;dei psdb filiar pps junto jovens idealistas diz deputado federal daniel coelho nota oficial edsoares201804dei psdbfiliarppshtmlwslzfecvabotwitter ;;;#;9.810086173096878e+17;https://twitter.com/edsoarespe/status/981008617309687808;['negativo'];Barreiros, Brasil
portaluai;2018-04-02 20:15;0;0;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps ;;;;9.809467316416552e+17;https://twitter.com/portaluai/status/980946731641655296;['negativo'];Belo Horizonte
JornalOLiberal;2018-04-02 20:10;0;0;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps http;;;;9.80945473677611e+17;https://twitter.com/JornalOLiberal/status/980945473677611010;['negativo'];Região do Polo Têxtil
em_com;2018-04-02 19:45;0;1;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps ;;;;9.80939181068378e+17;https://twitter.com/em_com/status/980939181068378113;['negativo'];Belo Horizonte
joaofransa;2018-04-02 18:37;0;0;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps   via;;@UOLNoticias @UOL;;9.809222437221745e+17;https://twitter.com/joaofransa/status/980922243722174464;['negativo'];Maceió, Brazil
PPSPOA;2018-04-02 17:16;0;0;estadao destaca filiacao deputado federal daniel coelho pps adaodestacafiliacaodeputadofederaldanielcoelhoppswskpsutcp0vtwitter ;;@PPS23;#;9.809018986046792e+17;https://twitter.com/PPSPOA/status/980901898604679169;['negativo'];PORTO ALEGRE RS BRASIL
pps23;2018-04-02 15:52;3;4;estadao destaca filiacao deputado federal daniel coelho pps adaodestacafiliacaodeputadofederaldanielcoelhoppswsj7zovww80twitter ;;@PPS23;#;9.808805457134592e+17;https://twitter.com/pps23/status/980880545713459200;['negativo'];Brasil
sanchilisoficia;2018-04-02 14:42;0;0;daniel coelho lanca nota oficial confirmando entrada pps nota oficial deputado federal daniel coelho um passo frente lugar disse duas decadas atras musico pernambucano chico science apontando apenas ;;;;9.808631544680202e+17;https://twitter.com/sanchilisoficia/status/980863154468020224;['positivo'];Escada, Pernambuco, Brasil
jornaltijucas;2018-04-02 14:34;0;0;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps ias20180402lidercabecaspretaspsdbdeputadodanielcoelhoanunciafiliacaopps;;;;9.808610309926624e+17;https://twitter.com/jornaltijucas/status/980861030992662528;['negativo'];Tijucas, Brasil
politicalivre;2018-04-02 14:30;0;0;lider cabecaspretas psdb deputado daniel coelho anuncia filiacao pps ;;;;9.808601569080116e+17;https://twitter.com/politicalivre/status/980860156908011522;['negativo'];
Micoski;2018-04-02 13:48;0;0;nota oficial deputado federal daniel coelho um passo frente lugar disse duas decadas atras musico pernambucano chico science apontando apenas obvio facebookalissonmicosk iposts10211095996051678 ;;;;9.808495518830716e+17;https://twitter.com/Micoski/status/980849551883071489;['positivo'];Florianópolis/Blumenau
igorgadelham;2018-04-02 12:42;0;2;no lider cabecaspretas psdb deputado daniel coelho pe confirmou hoje filiacao pps segundo pps passara chamar movimento ;;@broadpolitico;;9.80832936487514e+17;https://twitter.com/igorgadelham/status/980832936487514112;['positivo'];Brasília, Brazil
clovis_silveira;2018-03-29 21:23;0;0;deputado federal daniel coelho integra bancada pps camara utadofederaldanielcoelhointegrabancadappscamarawrvikhgpwstwitter  ;;@PPS23;#;9.795144727453286e+17;https://twitter.com/clovis_silveira/status/979514472745328640;['negativo'];Aracaju SE
RadioFolha_FM;2018-03-29 11:38;0;3;no folha politica hoje jota batista joffre melo conversam deputado federal psdb daniel coelho 7dig;;;;9.7936707307486e+17;https://twitter.com/RadioFolha_FM/status/979367073074860032;['negativo'];
PPSPOA;2018-03-28 18:18;0;0;deputado federal daniel coelho integra bancada pps camara utadofederaldanielcoelhointegrabancadappscamarawrwgnilp8rtwitter ;;@PPS23;#;9.791054427596676e+17;https://twitter.com/PPSPOA/status/979105442759667712;['negativo'];PORTO ALEGRE RS BRASIL
freire_roberto;2018-03-28 16:27;2;4;deputado federal daniel coelho integra bancada pps camara utadofederaldanielcoelhointegrabancadappscamarawrvsjvmih9twitter ;;@PPS23;#;9.790774644911636e+17;https://twitter.com/freire_roberto/status/979077464491163649;['negativo'];São Paulo/ SP
MarceloJGonca;2018-03-28 15:13;0;0;deputado federal daniel coelho psdbpe e justifica tiros contra caravana lula  status978613238161182720 ;;;;9.790588615911464e+17;https://twitter.com/MarceloJGonca/status/979058861591146498;['negativo'];Rio de Janeiro
pps23;2018-03-28 13:51;3;4;deputado federal daniel coelho integra bancada pps camara utadofederaldanielcoelhointegrabancadappscamarawrvikhgpwstwitter ;;@PPS23;#;9.790383907241984e+17;https://twitter.com/pps23/status/979038390724198400;['negativo'];Brasil
LuzCortizo;2018-03-27 20:36;0;2;deputado daniel coelho cuidado senador cristovao buarque por favor povo brasileiro acompanhado comprometimento parlamentares existe muitos lobos pele ovelha;;;;9.787779210023322e+17;https://twitter.com/LuzCortizo/status/978777921002332161;['positivo'];Salvador, Brazil
freire_roberto;2018-03-25 11:01;0;8;o deputado federal daniel coelho pernambuco honra presenca xix congresso nacional pps ele participa inclusive mesa durante debates sessao plenaria deste domingo daniel vai filiar partido qualificara ainda pps 1z1ifclj;;;;9.779082758731858e+17;https://twitter.com/freire_roberto/status/977908275873185792;['negativo'];São Paulo/ SP
sanchilisoficia;2018-03-24 13:17;0;0;ato filiacao proxima quartafeira 28 confirmara daniel coelho comando pps apos bastantes conversas presidente nacional sigla pps pernambuco mudara comando o deputado federal daniel coelho psdb filiara proxima ;;;;9.775800466583592e+17;https://twitter.com/sanchilisoficia/status/977580046658359296;['negativo'];Escada, Pernambuco, Brasil
freire_roberto;2018-03-22 23:09;0;1;ninguem entendeu os argumentos usados convenceram pois retratavam realidade vivida relacao direcao nacional partido pernambuco deputado daniel coelho foi perda outros planos sabemos lamentavel;;;;9.77004376219947e+17;https://twitter.com/freire_roberto/status/977004376219947008;['negativo'];São Paulo/ SP
sanchilisoficia;2018-03-22 20:14;0;0;saida raul jungmann debora albuquerque confirmam mudanca comando pps daniel coelho deputado federal daniel coelho foto jc imagens a possibilidade mudanca comando pps partido popular socialista pernambuco e dada  ;;;;9.76960238870868e+17;https://twitter.com/sanchilisoficia/status/976960238870867969;['negativo'];Escada, Pernambuco, Brasil
rbezerrademelo;2018-03-21 17:07;2;1;quem malas prontas ingressar pps e deputado daniel coelho jungmann relata falta respeito tratativas registra opoe entrada novos quadros mas custa respeito historia fazem fizeram pps e inaceitavel humilhante 0azyf;;;;9.765509383779492e+17;https://twitter.com/rbezerrademelo/status/976550938377949188;['neutro'];Pernambuco, Brazil
LuzCortizo;2018-03-16 16:44;1;1;felipe boa tarde olha recado deputado daniel coelho como brasileira concordo plenamente deputado  status974714384286212096 ;;@BlogDoPim;;9.747331871497134e+17;https://twitter.com/LuzCortizo/status/974733187149713413;['negativo'];Salvador, Brazil
LuzCortizo;2018-03-16 16:43;0;1;concordo deputado daniel coelho nao vamos aceitar assalto motoristas brasileiros  status974714384286212096 ;;@lpbragancabr;;9.747328408133756e+17;https://twitter.com/LuzCortizo/status/974732840813375488;['positivo'];Salvador, Brazil
LuzCortizo;2018-03-16 16:36;0;1;olhe twitter deputado daniel coelho;;@DanielCoelho45;;9.747310373424252e+17;https://twitter.com/LuzCortizo/status/974731037342425088;['negativo'];Salvador, Brazil
LuzCortizo;2018-03-16 15:36;1;14;por favor deputado daniel coelho trabalhe rapido nesta causa o povo brasileiro merece viver tanta arbitrariedade;;;;9.747160313095782e+17;https://twitter.com/LuzCortizo/status/974716031309578240;['negativo'];Salvador, Brazil
flpmodesto;2018-03-11 20:41;0;1;nesse sentido sigla adotado linha movimentos liberais a ida deputado federal daniel coelho psdbpe e cogitada nesse cenario principalmente identificacao movimento livres icablogfolha20180309blg57127509politica2419ppsolhonosmovimentospoliticosaspx ;;;;9.729808872384308e+17;https://twitter.com/flpmodesto/status/972980887238430722;['negativo'];Rio das Ostras, Brasil
flpmodesto;2018-03-11 20:24;0;2;olha ai uma possivel ida deputado federal daniel coelho pps estuda mudanca nome movimento m23 pode ser grande novidade chapas assembleia legislativa pernambuco edmarlyradanielcoelho podelevarjovenscandidatosnovopps;;@yurigildelima;;9.729764929080444e+17;https://twitter.com/flpmodesto/status/972976492908044294;['negativo'];Rio das Ostras, Brasil
blogdoelielson;2018-03-05 13:53;0;0;confira entrevista exclusiva deputado federal daniel coelho psdb ;;;;9.707038719527404e+17;https://twitter.com/blogdoelielson/status/970703871952740352;['positivo'];Pernambuco, Brasil
blogdoelielson;2018-03-05 13:41;0;0;entrevista deputado daniel coelho ;;;;9.7070084083832e+17;https://twitter.com/blogdoelielson/status/970700840838320129;['positivo'];Pernambuco, Brasil
EdgarSeverSil;2018-03-04 10:33;2;1;quanta alegria deputado daniel coelho sabem porque acompanhe capitulos a verdade revelada 4x9tqfre;;@DanielCoelho45;;9.702912647249142e+17;https://twitter.com/EdgarSeverSil/status/970291264724914176;['negativo'];Buenos Aires, Argentina
LuzCortizo;2018-03-01 00:51;0;3;deputado daniel coelho deus abencoe tenho orgulho voto sim impeachment existe linda historia tras deste voto nossa senhora rainha paz rogai boa noite;;@DanielCoelho45;;9.690575634918646e+17;https://twitter.com/LuzCortizo/status/969057563491864578;['neutro'];Salvador, Brazil
LuzCortizo;2018-03-01 00:16;0;9;parabens deputado daniel coelho o povo brasileiro trabalhador honesto agradece;;;;9.690486699274116e+17;https://twitter.com/LuzCortizo/status/969048669927411712;['negativo'];Salvador, Brazil
mateusweb;2018-02-28 22:51;0;0;em fala relator materia deputado daniel coelho psdbpe disse deputados deveriam rejeitar ;;;;9.690272515085148e+17;https://twitter.com/mateusweb/status/969027251508514816;['positivo'];São Carlos, SP, Brasil
kaka_justica;2018-02-28 15:42;0;0;ja ta querendo obstruir legislativo deputado daniel coelho pe respeite processo democratico voto amplo debate casa realmente sr quer regulamentacao empurrando barriga projeto lei votado congresso 2ibib52b;;;#lobista #lobby #camara #manobra #pessoalidade;9.689193346250834e+17;https://twitter.com/kaka_justica/status/968919334625083393;['negativo'];BRASIL
dailtonoloveira;2018-02-28 12:01;0;0; verdade deputado daniel coelho vai pps e ainda informacoes pode disputar candidatura senado;;;;9.688636366462524e+17;https://twitter.com/dailtonoloveira/status/968863636646252545;['negativo'];Serrana -SP 
thadeusimoes;2018-02-27 15:14;0;0;deputado daniel coelho sai ruas defesa uber  conexao politica ;;;;9.685498710064292e+17;https://twitter.com/thadeusimoes/status/968549871006429187;['negativo'];Salvador
kaka_justica;2018-02-27 14:59;0;0;deputado federal daniel coelho sr quer acredita empresa acusada violar leis corromper politicos fazendo lobby limpo logo brasil pagamento propina e novo problema uber pagamentopropinanovoproblemauberhtmf  o off shore holandes e rico;;;;9.685460808026972e+17;https://twitter.com/kaka_justica/status/968546080802697218;['neutro'];BRASIL
conexaopolitica;2018-02-27 09:37;64;190;brasil deputado daniel coelho sai ruas defesa uber ;;;;9.68465137660244e+17;https://twitter.com/conexaopolitica/status/968465137660243969;['negativo'];Brasil
taxisbrasil;2018-02-26 22:04;0;2;deputado daniel coelho pe thiago peito go vao tentar manobras beneficiar empresas uber cabify retirando necessidade alvara funcionamento transporte remunerado pessoas vamos acompanhar perto trazer noticias atualizadas os bastidores 6eqi3v21p;;;;9.682907095802388e+17;https://twitter.com/taxisbrasil/status/968290709580238848;['negativo'];Brasil
taxisbrasil;2018-02-26 21:47;0;1;6sijprcibr;;;#lobista #lobby #camara #deputados #poder #economico #escritorios #marqueteiros #publicitarios #PL5587 #vota #Thiago #Peixoto #Goias #Pernambuco #PSD #deputado #federal #manobra #toma #la #da #ca #PE #Recife #aplicativo #Uber #99pop #Cabify #barganha #assessor #Daniel #Coelho;9.68286528882512e+17;https://twitter.com/taxisbrasil/status/968286528882511872;['negativo'];Brasil
BetinhoJose_Rec;2018-02-21 13:54;0;0;em primeiro discurso tribuna camara deputados deputado federal daniel coelho psdbpe fez duras criticas ausencia parlamentares sessoes primeira semana legislativa deste ano blogpautapolitica201802lugar politicocondenadonaohtml ;;;;9.663554436385874e+17;https://twitter.com/BetinhoJose_Rec/status/966355443638587393;['positivo'];Recife - Pernambuco
marcodjhunior;2018-02-06 19:13;0;0;deputado daniel coelho pe falou maneira parece ser psdb impressionante;;;;9.60984728324182e+17;https://twitter.com/marcodjhunior/status/960984728324182016;['negativo'];Taboão/ Itap da Serra/Caieiras
globofmcaruaru;2018-02-01 14:07;0;0;panorama hoje deputado federal daniel coelho ;;;;9.59095759013638e+17;https://twitter.com/globofmcaruaru/status/959095759013638145;['negativo'];CARUARU - PERNAMBUCO
OrdemdosTaxista;2018-01-31 22:50;1;0;deputado daniel coelho sabe diferencas transporte publico transporte privado o parlamentar ;;;;9.588650352663306e+17;https://twitter.com/OrdemdosTaxista/status/958865035266330624;['negativo'];Brasil
JUBIRACY;2018-01-25 13:58;0;0;daniel coelho deputado tucano ala cabecaspretas disse twitter q poucos sairam casa p protestar apoiar condenacao lula porque povo mostrando vai matar corruptos oantagonistapagina4parabens esse partido ainda respira;;@Rede45;;9.565568855739516e+17;https://twitter.com/JUBIRACY/status/956556885573951488;['negativo'];Toronto - Canadá
jornaltijucas;2018-01-24 17:34;0;0; preciso evitar retrocesso combate corrupcao diz deputado daniel coelho ias20180124precisoevitarretrocessocombatecorrupcaodizdeputadodanielcoelho;;;;9.56248986956034e+17;https://twitter.com/jornaltijucas/status/956248986956034049;['negativo'];Tijucas, Brasil
dcohen104;2017-12-19 19:01;0;0;voce vota daniel coelho deputado e tipo eleitor vota so pra saber nivel cabecas pretas levando psdb povo ignorante acha reforma serve pro mercado impacto vida pessoas;;;;9.432248561784586e+17;https://twitter.com/dcohen104/status/943224856178458625;['negativo'];Rio de Janeiro, Brazil
issacarlamarck;2017-12-08 12:50;0;0;acho nico apto deputado daniel coelho mas psdb capacidade evoluir tanto aqui pernambuco covardes;;;;9.39145250785837e+17;https://twitter.com/issacarlamarck/status/939145250785837056;['negativo'];
sanchilisoficia;2017-12-07 19:19;0;0;liderancas politicas escada reunem deeputado daniel coelho sobre conjuntura politica na tarde desta quintafeira 0712 lideres politicos williames silveira pmn sanchilis oliveira rede precandidato deputado estadual ;;;;9.388807913496248e+17;https://twitter.com/sanchilisoficia/status/938880791349624832;['positivo'];Escada, Pernambuco, Brasil
taxisbrasil;2017-12-05 22:42;0;1;seguranca publica abuso poder economico amparam juridicamente regulamentacao servico transporte individual pessoas via aplicativos deputado federal daniel coelho pe pode atraves falacia direito escolha buscar subterfugios empresa uber 8jtcuh;;;;9.382069284419544e+17;https://twitter.com/taxisbrasil/status/938206928441954304;['neutro'];Brasil
Itallo_leal;2017-11-29 02:48;0;0;daniel coelho da lapada deputado antiuber ;;;;9.357322891280096e+17;https://twitter.com/Itallo_leal/status/935732289128009728;['neutro'];Sorocaba
fasegallacoutin;2017-11-28 11:20;1;4;vergonha nacional individuo marconi perillo nao e votar perfil deputado federal mais honrado do psdb digo marconi incompetentenascestes capacidade ser office boy daniel coelho;;@DanielCoelho45;;9.354986267045684e+17;https://twitter.com/fasegallacoutin/status/935498626704568320;['negativo'];
Alexxbh;2017-11-26 15:58;0;0;daniel coelho da lapada deputado antiuber ;;@YouTube;;9.348438641957642e+17;https://twitter.com/Alexxbh/status/934843864195764225;['neutro'];BH
tonytattoo;2017-11-25 00:06;0;0;em debate tv camara silvio costa ptdob defendia burocratizacao aplicativos transporte ironizou liberdade cidadao brasileiro escolher bem entender daniel coelho rebateu logica deputado bela lapada  933848048257654790 ;;;;9.342419591531438e+17;https://twitter.com/tonytattoo/status/934241959153143810;['negativo'];BRASIL
jackieneri;2017-11-24 23:05;0;0;maravilhoso discurso deputado daniel coelho agora pra ficar melhor ainda caia deste partido pilantras vaciloes psdb;;;;9.342265817945128e+17;https://twitter.com/jackieneri/status/934226581794512896;['positivo'];
AratiJa;2017-11-24 22:02;0;0;daniel coelho da lapada deputado antiuber ;;;;9.342107375636849e+17;https://twitter.com/AratiJa/status/934210737563684864;['neutro'];
djclaudioclub;2017-11-24 14:26;0;0;daniel coelho da lapada deputado aantiuber ;;@YouTube;;9.3409587017753e+17;https://twitter.com/djclaudioclub/status/934095870177529857;['neutro'];Porto União/SC/BR
