username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
EdmarLyra;2018-05-22 12:27;0;0;marinaldo rosendo comemora liberacao emenda parlamentar itambe edmarlyramarinaldorose ndocomemoraliberacaoemendaparlamentaritambe 2rbptgq2b;;;;998948531095396353;https://twitter.com/EdmarLyra/status/998948531095396353;['neutro'];Não Existe
Raffael_Bezerra;2018-05-22 07:27;1;0;solenidade entrega titulo honorifico cidadao sao lourensense deputado federal marinaldo rosendo pp proposto presidente camara vereadores sao lourenco mata precandidato deputado estadual denis alves pp 1evdmh2;;;;998872962823589888;https://twitter.com/Raffael_Bezerra/status/998872962823589888;['positivo'];Não Existe
blogdoelielson;2018-05-16 10:51;0;0;deputado federal marinaldo rosendo pp recebera titulo cidadao saolourencense federalmarinaldorosendoppreceberatitulocidadaosaolourencense;;;;996749884773498880;https://twitter.com/blogdoelielson/status/996749884773498880;['negativo'];Não Existe
EdmarLyra;2018-05-15 11:49;0;0;marinaldo rosendo entrega oficio emenda parlamentar prefeito toritama edmarlyramarinaldorose ndoentregaoficioemendaparlamentarprefeitotoritama 5ujyzmi;;;;996402230000529409;https://twitter.com/EdmarLyra/status/996402230000529409;['neutro'];Não Existe
BarretoEcbf;2018-05-09 22:16;0;0;pe adalberto cavalcantiandre paulaaugusto coutinhobetinho gomesbruno araujoeduardo cadocadaniel coelhofernando coelho filhofernando monteirojarbas vasconcelosjoao fernando coutinhojorge corte realkaio manicobamarinaldo rosendo mendonca filhoricardo teobaldo;;;;994385769363136512;https://twitter.com/BarretoEcbf/status/994385769363136512;['negativo'];Não Existe
EdmarLyra;2018-05-07 19:16;0;0;marinaldo rosendo parabeniza blog anos edmarlyramarinaldorose ndoparabenizablog10anos 2moe9qv8;;;;993615642472394752;https://twitter.com/EdmarLyra/status/993615642472394752;['negativo'];Não Existe
EdmarLyra;2018-04-26 17:10;0;1;marinaldo rosendo destina emenda parlamentar atencao basica saude camaragibe edmarlyramarinaldorose ndodestinaemendaparlamentaratencaobasicasaudecamaragibe 1eol;;;;989597640710029312;https://twitter.com/EdmarLyra/status/989597640710029312;['positivo'];Não Existe
blogdoelielson;2018-04-21 22:43;0;0;marinaldo rosendo joao eudes prestigiam aniversario pesqueira blog elielson lima ldorosendojoaoeudesprestigiamaniversariopesqueira;;;;987869465533714432;https://twitter.com/blogdoelielson/status/987869465533714432;['positivo'];Não Existe
blogdoelielson;2018-04-20 18:57;0;0;deputado marinaldo rosendo encontra dirigentes uvp trata congresso estadual entidade blog elielson lima marinaldorosendoencontradirigentesuvptratacongressoestadualentidade;;;;987450129652244480;https://twitter.com/blogdoelielson/status/987450129652244480;['positivo'];Não Existe
blogdoelielson;2018-04-18 22:58;0;0;deputado estadual joao eudes vota marinaldo rosendo blog elielson lima estadualjoaoeudesvotamarinaldorosendo;;;;986786197841248256;https://twitter.com/blogdoelielson/status/986786197841248256;['positivo'];Não Existe
EdmarLyra;2018-04-18 15:52;0;0;joao eudes vota marinaldo rosendo edmarlyrajoaoeudesvot marinaldorosendo 6e;;;;986678781996912640;https://twitter.com/EdmarLyra/status/986678781996912640;['positivo'];Não Existe
MarinaldoRosend;2018-04-16 16:50;0;1;deputado marinaldo rosendo vota derrubada veto prejudicava agentes comunitarios saude endemias marinaldo rosendo votar derrubada veto prejudicava agentes comunitarios facebookmarinaldorose ndovideos1795607453831837;;;;985968647150727168;https://twitter.com/MarinaldoRosend/status/985968647150727168;['negativo'];Não Existe
eduardonino;2018-04-13 20:21;0;0;eb marinaldo rosendo critica falta atencao governo paulo camara mata norte  ;;;;984934706255982592;https://twitter.com/eduardonino/status/984934706255982592;['positivo'];Não Existe
blogdoroberiosa;2018-04-13 16:52;0;0;eb marinaldo rosendo critica falta atencao governo paulo camara mata norte  5fkuo;;;;984882142944604160;https://twitter.com/blogdoroberiosa/status/984882142944604160;['positivo'];Não Existe
blogdoelielson;2018-04-11 20:41;0;0;deputado marinaldo rosendo acompanha comitiva prefeitos ministerio integracao nacional blog elielson lima marinaldorosendoacompanhacomitivaprefeitosministeriointegracaonacional;;;;984214794386391040;https://twitter.com/blogdoelielson/status/984214794386391040;['positivo'];Não Existe
EdmarLyra;2018-04-11 17:00;0;0;marinaldo rosendo acompanha comitiva prefeitos ministerio integracao nacional edmarlyramarinaldorose ndoacompanhacomitivaprefeitosministeriointegracaonacional 91c;;;;984159184831893505;https://twitter.com/EdmarLyra/status/984159184831893505;['positivo'];Não Existe
EdmarLyra;2018-04-11 14:29;0;0;diretorio municipal pp timbauba marinaldo rosendo vicepresidencia edmarlyradiretoriomuni cipalpptimbaubateramarinaldorosendovicepresidencia 7opdsbdrnx;;;;984121147372593154;https://twitter.com/EdmarLyra/status/984121147372593154;['positivo'];Não Existe
informepe;2018-04-08 14:07;0;0;novo post pastor marcos jose vai encontro marinaldo rosendo ;;;#InformePE;983028578693599232;https://twitter.com/informepe/status/983028578693599232;['negativo'];Não Existe
PortalInteja;2018-04-05 11:20;0;0;marinaldo rosendo valoriza agentes comunitarios saude endemias ;;;;981899382172729345;https://twitter.com/PortalInteja/status/981899382172729345;['negativo'];Não Existe
PortalInteja;2018-04-05 10:56;0;0;marinaldo rosendo valoriza agentes comunitarios saude endemias  3wxjwcb7yg8refmatanorterefmatanorterefmatanorterefmatanorterefmatanorterefmatanorte;;;;981893290533507072;https://twitter.com/PortalInteja/status/981893290533507072;['negativo'];Não Existe
giromatanorte;2018-04-05 10:52;0;0;o deputado federal marinaldo rosendo pp recebeu manha dessa quartafeira comitiva agentes comunitarios endemias cidade timbauba mata norte  aldorosendovalorizaagentescomunitariossaudeendemias;;;;981892405682196481;https://twitter.com/giromatanorte/status/981892405682196481;['negativo'];Não Existe
EdmarLyra;2018-04-04 17:15;0;0;marinaldo rosendo pp prestigia lancamento movimento o novo norte edmarlyramarinaldorose ndoppprestigialancamentomovimentonovonorte 1wx5fw5tf;;;;981626388921946118;https://twitter.com/EdmarLyra/status/981626388921946118;['positivo'];Não Existe
blogdoelielson;2018-04-04 08:10;0;0;deputado marinaldo rosendo prestigia lancamento movimento o novo norte blog elielson lima marinaldorosendoprestigialancamentomovimentonovonorte;;;;981489067077591040;https://twitter.com/blogdoelielson/status/981489067077591040;['positivo'];Não Existe
informepe;2018-04-02 04:43;0;2;post editado representantes politicos paulista itapissuma visitam gabinete marinaldo rosendo ;;;;980712295805390848;https://twitter.com/informepe/status/980712295805390848;['negativo'];Não Existe
informepe;2018-04-02 04:42;0;1;novo post representantes politicos paulista itapissuma visitam gabinete marinaldo rosendo ;;;#InformePE;980712139265658880;https://twitter.com/informepe/status/980712139265658880;['negativo'];Não Existe
thelmaker;2018-03-31 01:17;0;0;deputado marinaldo rosendo balazinha vereadora http;;@YouTube;;979935679810621441;https://twitter.com/thelmaker/status/979935679810621441;['negativo'];Não Existe
blogdoelielson;2018-03-29 13:58;0;0;lideres politicos paulista itapissuma visitam gabinete marinaldo rosendo blog elielson lima spoliticospaulistaitapissumavisitamgabinetemarinaldorosendo;;;;979402374518394880;https://twitter.com/blogdoelielson/status/979402374518394880;['negativo'];Não Existe
diariogranderec;2018-03-28 09:42;0;1;deputado marinaldo rosendo participa lancamento programa moreno ordem marinaldorosendoparticipahtml ;;;;978975609484398592;https://twitter.com/diariogranderec/status/978975609484398592;['positivo'];Não Existe
EdmarLyra;2018-03-25 18:13;0;0;marinaldo rosendo cumpre agenda moreno edmarlyramarinaldorose ndocumpreagendamoreno 9foxjxla;;;;978017061933867013;https://twitter.com/EdmarLyra/status/978017061933867013;['negativo'];Não Existe
juniorpitangui;2018-03-22 14:07;0;1;marinaldo rosendo ebpe confirma filiacao pp chega parlamentares empata psdb camara por vez psb cai parlamentares;;;;976867860059475975;https://twitter.com/juniorpitangui/status/976867860059475975;['positivo'];Não Existe
juniorpitangui;2018-03-19 11:07;0;0;joao fernando coutinho ebpe vai pros bancada partido chega nomes nas proximas horas marinaldo rosendo psb pernambucano deve oficializar ida pp;;;;975735534076289024;https://twitter.com/juniorpitangui/status/975735534076289024;['positivo'];Não Existe
informepe;2018-03-18 22:22;0;0;novo post marinaldo rosendo confere obras ceus abreu lima libera emenda parlamentar itapissuma ;;;;975542973290156032;https://twitter.com/informepe/status/975542973290156032;['negativo'];Não Existe
informepe;2018-03-18 22:22;0;0;novo post marinaldo rosendo confere obras ceus abreu lima libera emenda parlamentar itapissuma ;;;#InformePE;975542930600615936;https://twitter.com/informepe/status/975542930600615936;['negativo'];Não Existe
blogdoelielson;2018-03-16 21:12;0;0;marinaldo rosendo confere obras ceus abreu lima libera itapissuma blog elielson lima ;;;;974800687153500167;https://twitter.com/blogdoelielson/status/974800687153500167;['negativo'];Não Existe
EdmarLyra;2018-03-16 17:03;0;0;marinaldo rosendo confere obras ceus abreu lima libera emenda parlamentar itapissuma edmarlyramarinaldorose ndoconfereobrasceusabreulimaliberaemendaparlamentaritapissuma 6aegvhyt;;;;974737939728158720;https://twitter.com/EdmarLyra/status/974737939728158720;['negativo'];Não Existe
TimbaubaAgora;2018-03-15 21:59;0;0;deputado federal marinaldo rosendo sai psb disputara reeleicao pp com filiacao rosendo ;;;;974450018210983938;https://twitter.com/TimbaubaAgora/status/974450018210983938;['negativo'];Não Existe
MarinaldoRosend;2018-03-15 15:30;0;0;marinaldo rosendo se filia ao progressistas em cerimnia no senado na noite desta quartafeira 13 deputado ;;;;974352028205043713;https://twitter.com/MarinaldoRosend/status/974352028205043713;['negativo'];Não Existe
blogdoelielson;2018-03-15 14:29;0;0;marinaldo rosendo filia pp cerimonia senado blog elielson lima ;;;;974336889665679360;https://twitter.com/blogdoelielson/status/974336889665679360;['negativo'];Não Existe
EdmarLyra;2018-03-15 13:32;0;0;marinaldo rosendo oficializa filiacao pp cerimonia senado federal edmarlyramarinaldorose ndooficializafiliacaoppcerimoniasenadofederal 9je6s9gce;;;;974322431052734464;https://twitter.com/EdmarLyra/status/974322431052734464;['negativo'];Não Existe
depaguinaldo11;2018-03-14 20:21;0;0;participei noite desta quartafeira 14 evento filiacao partido progressista ministro cidades alexandre baldy deputado federal marinaldo rosendo sejam bemvindos ;;;#L;974062967447785473;https://twitter.com/depaguinaldo11/status/974062967447785473;['negativo'];Não Existe
MarinaldoRosend;2018-03-14 19:16;0;0;posse deputado marinaldo rosendo partido progressista vivo senado federal lideranca partido ;;;;974046652712603650;https://twitter.com/MarinaldoRosend/status/974046652712603650;['negativo'];Não Existe
EdmarLyra;2018-03-10 17:52;0;0;marinaldo rosendo visita igarassu edmarlyramarinaldorose ndovisitaigarassu;;;;972575989514555394;https://twitter.com/EdmarLyra/status/972575989514555394;['negativo'];Não Existe
BLOGDOMAGNO;2018-03-09 17:21;0;1;irma marinaldo rosendo vai pp  confira integra d187618  8ne5bgji1i;;;;972205846750007296;https://twitter.com/BLOGDOMAGNO/status/972205846750007296;['negativo'];Não Existe
EdmarLyra;2018-03-08 14:53;0;0;marinaldo rosendo oficializa filiacao pp vira prioridade partido edmarlyramarinaldorose ndooficializafiliacaoppviraprioridadepartido ;;;;971806197157330944;https://twitter.com/EdmarLyra/status/971806197157330944;['negativo'];Não Existe
viviane_girl;2018-03-08 01:30;1;1;balazinha rosendo irma deputado marinaldo confirma precandidatura pp ;;;;971603950909755394;https://twitter.com/viviane_girl/status/971603950909755394;['positivo'];Não Existe
EdmarLyra;2018-02-28 10:01;0;0;marinaldo rosendo fecha importante parceria edmarlyramarinaldorose ndofechaimportanteparceria 3q;;;;968833656180690945;https://twitter.com/EdmarLyra/status/968833656180690945;['negativo'];Não Existe
TimbaubaAgora;2018-02-23 13:19;0;0;nota esclarecimento deputado federal marinaldo rosendo a assessoria imprensa deputado marinaldo ;;;;967071420240064515;https://twitter.com/TimbaubaAgora/status/967071420240064515;['positivo'];Não Existe
TimbaubaAgora;2018-02-23 10:29;0;0;deputado marinaldo rosendo e investigado suposta sonegacao icms supermercado a investigacao comecou ;;;;967028649982660609;https://twitter.com/TimbaubaAgora/status/967028649982660609;['positivo'];Não Existe
EdmarLyra;2018-02-14 10:27;0;0;marinaldo rosendo ganha reforco sertoes itaparica sao francisco mychel ferraz edmarlyramarinaldorose ndoganhareforcosertoesitaparicasaofranciscomychelferraz 3xj4gz;;;;963751669270921216;https://twitter.com/EdmarLyra/status/963751669270921216;['positivo'];Não Existe
Kulth_;2018-02-14 09:40;0;0;deputado marinaldo rosendo bom dia agora contando seu apoio diga cruel reforma previdencia obrigado;;;#SeVotarN;963739775248355328;https://twitter.com/Kulth_/status/963739775248355328;['positivo'];Não Existe
MarinaldoRosend;2018-02-13 09:32;0;0;deputado marinaldo rosendo visitou nesta segunda feira carnaval municipio buique sertao estado o ;;;;963375401874739200;https://twitter.com/MarinaldoRosend/status/963375401874739200;['positivo'];Não Existe
EdmarLyra;2018-02-12 16:45;0;0;marinaldo rosendo visita buique garante acoes municipio edmarlyramarinaldorose ndovisitabuiquegaranteacoesmunicipio 5rfy7q9meq;;;;963121808185675776;https://twitter.com/EdmarLyra/status/963121808185675776;['neutro'];Não Existe
MarinaldoRosend;2018-02-11 19:50;0;0;hoje domingo carnaval deputado marinaldo rosendo prestigiou bloco limaozinho pitimbu onde pode ;;;;962806079569604608;https://twitter.com/MarinaldoRosend/status/962806079569604608;['negativo'];Não Existe
TimbaubaAgora;2018-02-09 19:18;0;0;ministerio publico federal pernambuco arquiva investigacao sobre deputado federal marinaldo rosendo na ;;;;962073271536668672;https://twitter.com/TimbaubaAgora/status/962073271536668672;['negativo'];Não Existe
MarinaldoRosend;2018-02-09 17:41;0;0;deputado federal marinaldo rosendo fecha cupula nacional pp o deputado federal marinaldo rosendo ;;;;962048743162789889;https://twitter.com/MarinaldoRosend/status/962048743162789889;['negativo'];Não Existe
euflavionunes;2018-02-09 10:31;0;0;marinaldo rosendo confirma filiacao pp apos reuniao cupula nacional sigla   9uimw;;;;961940543679991808;https://twitter.com/euflavionunes/status/961940543679991808;['negativo'];Não Existe
carmemsantos55;2018-02-08 21:09;0;0;marinaldo rosendo anuncia acordo federal cupula nacional pp  via;;@portalne10;;961738684113580032;https://twitter.com/carmemsantos55/status/961738684113580032;['negativo'];Não Existe
TimbaubaAgora;2018-02-08 21:04;0;0;marinaldo rosendo fecha cupula nacional pp o ecialista recebeu mil votos ;;;;961737637311762432;https://twitter.com/TimbaubaAgora/status/961737637311762432;['positivo'];Não Existe
EdmarLyra;2018-02-08 08:11;0;0;marinaldo rosendo fecha cupula nacional pp edmarlyramarinaldorose ndofechacupulanacionalpp 9s0p7s;;;;961543065499525121;https://twitter.com/EdmarLyra/status/961543065499525121;['negativo'];Não Existe
marcosalmeidape;2018-01-26 19:29;0;0;marinaldo rosendo vai trocar psb paulo camara pp eduardo fonte  inaldorosendovaitrocarpsbpaulocamarappeduardofonte 4m;;;;957002688985731073;https://twitter.com/marcosalmeidape/status/957002688985731073;['neutro'];Não Existe
HelenaCunha;2018-01-26 06:03;0;0;amigos pernambucanos pedimos ajuda todos enterrar carreira politica deputados federais votaram favor reforma trabalhista marinaldo rosendo bruno araujo jorge corte real compartilhem ajudem reeleger traidores;;;;956799835147063296;https://twitter.com/HelenaCunha/status/956799835147063296;['positivo'];Não Existe
EdmarLyra;2018-01-25 15:35;0;0;meira recebe deputado marinaldo rosendo camaragibe edmarlyrameirarecebedeputadomarinaldorosendocamaragibe ;;;;956581423720419329;https://twitter.com/EdmarLyra/status/956581423720419329;['negativo'];Não Existe
MarinaldoRosend;2018-01-25 14:32;1;0;deputado marinaldo rosendo visitou hoje manha inicio tarde prefeito camaragibe ;;;;956565511181099008;https://twitter.com/MarinaldoRosend/status/956565511181099008;['negativo'];Não Existe
blogdoelielson;2018-01-24 22:13;0;0;na manha desta quartafeira 24 deputado federal marinaldo rosendo psb paudalho ele ;;;;956318960982609921;https://twitter.com/blogdoelielson/status/956318960982609921;['negativo'];Não Existe
EdmarLyra;2018-01-24 21:49;0;0;marinaldo rosendo visita obras centro partos paudalho edmarlyramarinaldorose ndovisitaobrascentropartospaudalho ;;;;956313160675414016;https://twitter.com/EdmarLyra/status/956313160675414016;['neutro'];Não Existe
TimbaubaAgora;2018-01-23 11:33;0;0;em entrevista deputado federal marinaldo rosendo faz duras criticas gestao prefeito timbauba ulisses ;;;;955795598707392512;https://twitter.com/TimbaubaAgora/status/955795598707392512;['negativo'];Não Existe
MarinaldoRosend;2018-01-17 12:00;0;0;deputado marinaldo rosendo recebe o senador fernando bezerra coelho o deputado federal marinaldo rosendo ;;;;953628181390602240;https://twitter.com/MarinaldoRosend/status/953628181390602240;['negativo'];Não Existe
blogdoroberiosa;2018-01-15 12:23;0;0;rachado paulo camara marinaldo rosendo fortalece projeto politico fernando bezerra  3ruhcacb;;;;952909071912525824;https://twitter.com/blogdoroberiosa/status/952909071912525824;['neutro'];Não Existe
everaldo_sr;2018-01-13 09:41;0;0;em busca votos deputado marinaldo rosendo visita lagoa grande ;;;;952143455995641856;https://twitter.com/everaldo_sr/status/952143455995641856;['negativo'];Não Existe
EdmarLyra;2018-01-12 16:42;0;0;encerrando giro estado marinaldo rosendo visita custodia sao joaquim monte edmarlyraencerrandogir estadomarinaldorosendovisitacustodiasaojoaquimmonte 0mow0kxrsd;;;;951887088026230784;https://twitter.com/EdmarLyra/status/951887088026230784;['positivo'];Não Existe
MarinaldoRosend;2018-01-10 16:10;0;0;marinaldo rosendo visita lagoa grande  recebido pelo prefeito vilmar capellaro e pelo erefeito jorge garziera ;;;;951154416219963392;https://twitter.com/MarinaldoRosend/status/951154416219963392;['negativo'];Não Existe
EdmarLyra;2018-01-10 12:33;0;0;marinaldo rosendo visita lagoa grande triunfo durante giro sertao edmarlyramarinaldorose ndovisitalagoagrandetriunfodurantegirosertao 8trb6;;;;951099559790481408;https://twitter.com/EdmarLyra/status/951099559790481408;['positivo'];Não Existe
MarinaldoRosend;2018-01-10 11:38;0;0;em cafe manha prefeito joao batista marinaldo rosendo apresenta acoes favor triunfo o deputado ;;;;951085931968303104;https://twitter.com/MarinaldoRosend/status/951085931968303104;['positivo'];Não Existe
blogdoelielson;2018-01-09 11:24;0;0;deputado marinaldo rosendo faz visita sertao blog elielson lima ;;;;950720032513953792;https://twitter.com/blogdoelielson/status/950720032513953792;['positivo'];Não Existe
EdmarLyra;2018-01-09 08:20;0;0;deputado marinaldo rosendo faz visita sertao edmarlyradeputadomarin aldorosendofazvisitasertao 02rx;;;;950673602160054272;https://twitter.com/EdmarLyra/status/950673602160054272;['positivo'];Não Existe
Paivasil;2018-01-06 10:07;0;0;atencao vamos mostrar nome deputados estado votou contra trabalhadores em pernambuco guilherme coelho adalberto cavalcanti fernando filho joao fernando coutinho marinaldo rosendo bruno araujo jorge corte real;;;;949613275175669761;https://twitter.com/Paivasil/status/949613275175669761;['positivo'];Não Existe
Paivasil;2018-01-06 10:05;0;0;pernambucanos votem nesses traidores povo votaram contra trabalhadores guilherme coelho adalberto cavalcanti fernando filho joao fernando coutinho marinaldo rosendo bruno araujo jorge corte real;;;;949612913484009472;https://twitter.com/Paivasil/status/949612913484009472;['negativo'];Não Existe
blogdoelielson;2018-01-05 21:47;0;0;marinaldo rosendo inicia visitas agreste sertao blog elielson lima ;;;;949427115904196608;https://twitter.com/blogdoelielson/status/949427115904196608;['positivo'];Não Existe
EdmarLyra;2018-01-05 19:24;0;0;marinaldo rosendo inicia visitas agreste sertao edmarlyramarinaldorose ndoinicia2018visitasagrestesertao 1csybfwdo;;;;949391063126552576;https://twitter.com/EdmarLyra/status/949391063126552576;['positivo'];Não Existe
blogdoelielson;2017-12-27 19:22;0;0;marinaldo rosendo faz balanco mandato ;;;;946129195830317056;https://twitter.com/blogdoelielson/status/946129195830317056;['positivo'];Não Existe
MarinaldoRosend;2017-12-23 10:24;0;0;natal boas festas esses votos marinaldo rosendo ;;;#Feliz #EquipedepMR #marinaldorosendo;944544176171048960;https://twitter.com/MarinaldoRosend/status/944544176171048960;['negativo'];Não Existe
EdmarLyra;2017-12-12 22:01;0;0;marinaldo rosendo recebe flavio regis ressalta emendas empenhadas edmarlyramarinaldorose ndorecebeflavioregisressaltaemendasempenhadas 1ry3csm;;;;940733327383912448;https://twitter.com/EdmarLyra/status/940733327383912448;['positivo'];Não Existe
eduardonino;2017-12-06 15:38;5;5;amigos pernambucanos pedimos ajuda todos enterrar carreira politica deputados federais votaram favor reforma trabalhista marinaldo rosendo bruno araujo jorge corte real compartilhem ajudem reeleger traidores;;;;938462768088403968;https://twitter.com/eduardonino/status/938462768088403968;['positivo'];Não Existe
pbpeisf;2017-12-02 08:49;0;0;maia consulta paulo antes levar marinaldo rosendo dem ;;;;936910197271826432;https://twitter.com/pbpeisf/status/936910197271826432;['positivo'];Não Existe
JrTildes;2017-12-02 00:41;0;0;dep marinaldo rosendo psbpe vote sim fim foro privilegiado  ;;@marinaldorosend;#FimdoForo;936787463464394752;https://twitter.com/JrTildes/status/936787463464394752;['negativo'];Não Existe
rbezerrademelo;2017-12-01 11:25;1;0;ainda dem exerca oposicao estado travessia marinaldo rosendo resultado acordo presidente camara federal governador pernambuco;;;;936586941247705088;https://twitter.com/rbezerrademelo/status/936586941247705088;['positivo'];Não Existe
eduardonino;2017-11-30 07:52;0;1;amigos pernambucanos pedimos ajuda todos enterrar carreira politica deputados federais votaram favor reforma trabalhista joao fernando coutinho marinaldo rosendo bruno araujo compartilhem ajudem reeleger traidores;;;;936171104690933760;https://twitter.com/eduardonino/status/936171104690933760;['negativo'];Não Existe
EdmarLyra;2017-11-22 09:29;0;0;marinaldo rosendo faz visita prefeito itaquitinga edmarlyramarinaldorose ndofazvisitaprefeitoitaquitinga ;;;;933296310844870656;https://twitter.com/EdmarLyra/status/933296310844870656;['negativo'];Não Existe
blogdoelielson;2017-11-21 18:31;0;0;prefeito itaquintinga vereadores renovam apoio marinaldo rosendo ;;;;933070490113134593;https://twitter.com/blogdoelielson/status/933070490113134593;['neutro'];Não Existe
MarinaldoRosend;2017-11-13 15:02;0;0;ministro bruno araujo anuncia investimentos timbauba destaca parceria deputado marinaldo rosendo ;;;;930118760718929920;https://twitter.com/MarinaldoRosend/status/930118760718929920;['negativo'];Não Existe
carlos_peruca;2017-11-12 18:45;0;0;programa ponto ponto radio timbauba fm entrevista dep marinaldo rosendo ;;;;929812530117177344;https://twitter.com/carlos_peruca/status/929812530117177344;['positivo'];Não Existe
MarinaldoRosend;2017-11-11 16:46;0;0;o deputado marinaldo rosendo comemora a liberao de mais de milhes para o saneamento bsico de timbaba ;;;;929419993699065858;https://twitter.com/MarinaldoRosend/status/929419993699065858;['neutro'];Não Existe
euerica1109;2017-10-27 00:52;0;0;fernando monteiro jorge corte real luciano bivar marinaldo rosendo mendonca filho sebastiao oliveira zeca cavalcante estamos de e iremos lembrar de vocs nas urnas  ;;;;923744118823641094;https://twitter.com/euerica1109/status/923744118823641094;['positivo'];Não Existe
euerica1109;2017-10-27 00:50;0;0;quer lista deputados pernambucanos augusto coutinho eduardo fonte bruno araujo fernando coelho filho fernando monteiro jorge corte real luciano bivar marinaldo rosendo  ;;;;923743640660463616;https://twitter.com/euerica1109/status/923743640660463616;['negativo'];Não Existe
