username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
verabrilhante1;2018-06-03 11:15;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003278979313176576;https://twitter.com/verabrilhante1/status/1003278979313176576;['positivo'];Brazil
VagnerBrito4;2018-06-03 10:23;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003265841020985344;https://twitter.com/VagnerBrito4/status/1003265841020985344;['positivo'];Brasil
marcelofilosof4;2018-06-03 10:00;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003260052600426497;https://twitter.com/marcelofilosof4/status/1003260052600426497;['positivo'];
RECICLADORII;2018-06-03 09:30;1;0;deputado silvio costa aponta semelhancas lula mandela  silviocostaapontahtml ;;;;1003252689910759424;https://twitter.com/RECICLADORII/status/1003252689910759424;['positivo'];UNIVERSO
leonardocossio;2018-06-03 09:14;0;0;i liked video  costa aponta semelhancas lula mandela;;@YouTube;;1003248658798776320;https://twitter.com/leonardocossio/status/1003248658798776320;['negativo'];Matinhos, PR - Brazil
damolas;2018-06-03 05:49;0;1;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003196918653181952;https://twitter.com/damolas/status/1003196918653181952;['positivo'];Brasília - Brazil
BRADO_MIA_FL;2018-06-03 04:02;0;0;brasil247 deputado silvio costa aponta semelhancas lula mandela ;;;;1003170001887617024;https://twitter.com/BRADO_MIA_FL/status/1003170001887617024;['positivo'];Miami, FL
MarcosDesignart;2018-06-03 01:59;0;0;i liked video  costa aponta semelhancas lula mandela;;@YouTube;;1003139195827834880;https://twitter.com/MarcosDesignart/status/1003139195827834880;['negativo'];
frjunioradv;2018-06-03 00:20;1;1;deputado silvio costa aponta semelhancas lula mandela youtubeattributionli nkquds6hl0a8u2fwatch3fv3dbzm1nmfy3yg26feature3dshare ;;;;1003114049360547840;https://twitter.com/frjunioradv/status/1003114049360547840;['positivo'];Pernambuco 🌵, Brasil.
SATrending;2018-06-02 23:15;0;0;deputado silvio costa aponta semelhancas lula mandela  silviocostaapontasemelhancaslulamandelahtml  3xm5;;;;1003097713636990979;https://twitter.com/SATrending/status/1003097713636990979;['positivo'];South Africa
eliezerrocha4;2018-06-02 23:09;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003096354648883200;https://twitter.com/eliezerrocha4/status/1003096354648883200;['positivo'];Belo Horizonte, Brasil
ArmandoPrado7;2018-06-02 23:01;1;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003094165146750976;https://twitter.com/ArmandoPrado7/status/1003094165146750976;['positivo'];
valdecirribei16;2018-06-02 22:54;1;0;deputado silvio costa visita lula entrevista curitiba ;;@YouTube;;1003092418189807616;https://twitter.com/valdecirribei16/status/1003092418189807616;['positivo'];
deliriumdelia;2018-06-02 22:52;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003092018715914242;https://twitter.com/deliriumdelia/status/1003092018715914242;['positivo'];
esnefiro632;2018-06-02 22:40;0;0;deputado silvio costa responde aos seus crticos ;;@YouTube;;1003089080828289024;https://twitter.com/esnefiro632/status/1003089080828289024;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-06-02 22:37;0;0;deputado silvio costa aponta semelhancas lula mandela ;;@YouTube;;1003088235487088640;https://twitter.com/esnefiro632/status/1003088235487088640;['positivo'];Rio de Janeiro, Brazil
brasil247;2018-06-02 21:24;38;46;deputado silvio costa aponta semelhancas lula mandela http;;@YouTube;;1003069910464040960;https://twitter.com/brasil247/status/1003069910464040960;['positivo'];São Paulo, SP
ErikahdaSilva;2018-06-02 20:45;0;0;gostei video http eu  pena vota bolsonaro diz deputado silvio costa;;@YouTube;;1003060100590862336;https://twitter.com/ErikahdaSilva/status/1003060100590862336;['negativo'];
chicanjos;2018-06-02 19:31;0;0;fala do deputado silvio costa aps visita ao presidente lula ;;@YouTube;;1003041336264622080;https://twitter.com/chicanjos/status/1003041336264622080;['positivo'];parana
Bandasomlaser;2018-06-02 18:24;0;0;fala do deputado silvio costa aps visita ao presidente lula facebookermailsonmaced ojesuseocaminhoposts1503577486421361 ;;;;1003024605148114945;https://twitter.com/Bandasomlaser/status/1003024605148114945;['positivo'];
EartSoft;2018-06-02 14:29;0;0;eu pena vota bolsonaro diz deputado silvio costa youtubeattributionli nkmaacsga9z0u2fwatch3fv3die0vowv12i26feature3dshare ;;;;1002965326399598592;https://twitter.com/EartSoft/status/1002965326399598592;['negativo'];Contagem-MG Brasil
EartSoft;2018-06-02 14:28;0;0;gostei video http eu  pena vota bolsonaro diz deputado silvio costa;;@YouTube;;1002965265833971713;https://twitter.com/EartSoft/status/1002965265833971713;['negativo'];Contagem-MG Brasil
AssisCoite;2018-06-02 08:42;0;1;fala deputado silvio costa facebookstoryphpstor y1926317884044970id455276287815811 ;;;;1002878079528730624;https://twitter.com/AssisCoite/status/1002878079528730624;['positivo'];Conceição do Coité-BA
carlospantojaf;2018-06-02 01:04;0;1;mais votos definidos ate agora ta presidente joao amoedo governador armando monteiro neto senador mendonca filho senador humberto silvio costa cogitacao deputado federal andre regis deputado estadual aceito sugestoes;;;;1002762789797224449;https://twitter.com/carlospantojaf/status/1002762789797224449;['positivo'];Recife, Brasil
MarbelDias;2018-06-01 22:39;0;0;maribel fala do deputado silvio costa aps visita ao presi  deputadosilviocostaaposhtmlspreftw ;;;;1002726309582303233;https://twitter.com/MarbelDias/status/1002726309582303233;['positivo'];
DaviDiniz4;2018-06-01 18:46;0;0;gabinete deputado pede vaquinha eleitoral mail com raiva agora diz silvio costa deputadopedevaquinhahtml ;;;;1002667790527025158;https://twitter.com/DaviDiniz4/status/1002667790527025158;['negativo'];Bodocó, Brasil
DaviDiniz4;2018-06-01 18:44;0;0;gabinete deputado pede vaquinha eleitoral mail com raiva agora diz silvio costa deputadopedevaquinhahtml ;;;;1002667167915991040;https://twitter.com/DaviDiniz4/status/1002667167915991040;['negativo'];Bodocó, Brasil
Santos_R_;2018-06-01 15:27;0;0;fala deputado silvio costa apos visita presidente lula youtubewatchv8kgaoj j95m8featureuploademail ;;;#LulaLivre #PlanC #DitaduraDe2016;1002617767625940993;https://twitter.com/Santos_R_/status/1002617767625940993;['negativo'];Patria Grande  ミ
UelderVillar;2018-06-01 14:33;1;0;gostei video   do deputado silvio costa aps visita ao presidente lula;;@YouTube;;1002604090763960320;https://twitter.com/UelderVillar/status/1002604090763960320;['positivo'];Rio de Janeiro
esnefiro632;2018-06-01 13:50;0;0;em discurso contundente deputado silvio costa pede renuncia de temer ;;@YouTube;;1002593239319408641;https://twitter.com/esnefiro632/status/1002593239319408641;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-06-01 13:47;0;0;fala do deputado silvio costa aps visita ao presidente lula ;;@YouTube;;1002592528036712448;https://twitter.com/esnefiro632/status/1002592528036712448;['positivo'];Rio de Janeiro, Brazil
Eliasverissimoo;2018-05-31 23:22;0;0;gostei video   boca deputado silvio costa chama senador pedro taques merda;;@YouTube;;1002374746082889729;https://twitter.com/Eliasverissimoo/status/1002374746082889729;['negativo'];@eliasverissimooficial
Eliasverissimoo;2018-05-31 23:21;0;0;gostei video  deputados deputado silvio costa pt b pe plenario;;@YouTube;;1002374453580455936;https://twitter.com/Eliasverissimoo/status/1002374453580455936;['positivo'];@eliasverissimooficial
Marcionila_f;2018-05-31 22:46;0;0;camara deputados deputado silvio costa pt b pe plenario youtubeattributionli nk3ccqz270u2fwatch3fv3dldvwgprce26feature3dshare ;;;;1002365757060198402;https://twitter.com/Marcionila_f/status/1002365757060198402;['positivo'];Paraíba-Brasil
flaviochaves_;2018-05-31 15:47;0;0;gabinete deputado pede vaquinha eleitoral mail com raiva agora diz silvio costa ;;;;1002260400333905921;https://twitter.com/flaviochaves_/status/1002260400333905921;['negativo'];Recife, PE
sitedaboa;2018-05-31 08:21;0;0;gabinete deputado pede vaquinha eleitoral mail com raiva agora diz silvio costa ;;;;1002148150252011520;https://twitter.com/sitedaboa/status/1002148150252011520;['negativo'];Penedo, Alagoas
congemfoco;2018-05-31 08:07;11;13;gabinete deputado distribui mail pedido vaquinha campanha de olho senado silvio costa diz ter sido equivoco servidora estou raiva agora http;;;;1002144572204601344;https://twitter.com/congemfoco/status/1002144572204601344;['positivo'];Brasília, DF
valeria_wilje;2018-05-30 14:25;0;0;assista tv fala contundente deputado federal silvio costa plenario dia 052018 golpistas deram golpe destruiram brasil  icmaa ;;;;1001877259375038476;https://twitter.com/valeria_wilje/status/1001877259375038476;['negativo'];
MariaAguiar;2018-05-30 13:57;0;0; teve deputado participaria comitiva silvio costa anunciando iria curitiba buscar conselhos presidiario sobre fazer resolver situacao e ai e solucao;;;;1001870109349212160;https://twitter.com/MariaAguiar/status/1001870109349212160;['positivo'];
sanchilisoficia;2018-05-29 14:36;0;0;em encontro silvio costa lula prega dialogo sobre crise garante candidato folhape  o deputado federal silvio costa avante acaba deixar superintendencia policia federal curitiba onde visitou ;;;;1001517762307440640;https://twitter.com/sanchilisoficia/status/1001517762307440640;['positivo'];Escada, Pernambuco, Brasil
blogdafolha;2018-05-29 12:51;0;0;visita o deputado federal silvio costa acaba deixar superintendencia policia federal curitiba onde visitou eresidente lula preso quase dois meses icablogfolha20180529blg64847509politica2419emencontrocomsilviocostalulapregadialogosobrecrisegarantequeseracandidatoaspx ;;;;1001491107488849920;https://twitter.com/blogdafolha/status/1001491107488849920;['negativo'];Recife - Pernambuco
miriamvagula;2018-05-28 21:39;0;0;alguem avisa deputado silvio costa criou crise lula o idiota disse vai visitar lula pedir dar sugestao resolver crise pais  dinheiro jogado deputado;;;#intervencaomilitarja;1001261663167959040;https://twitter.com/miriamvagula/status/1001261663167959040;['positivo'];
savio_chalita;2018-05-28 21:39;0;0;deputado silvio costa pe dando show desconhecimento lc 90 se todos assistissem vez tv camara senso critico ninguem reeleito deficiencia geral conteudo eressar pouco resta;;;;1001261590702952454;https://twitter.com/savio_chalita/status/1001261590702952454;['positivo'];Indaiatuba, Brasil
russiashow_milu;2018-05-26 10:26;0;0;deputado silvio costa fala golpistas ;;;#LulaPresidente;1000367617977339905;https://twitter.com/russiashow_milu/status/1000367617977339905;['positivo'];Um Bananal chamado braZil
nossapolitica_;2018-05-25 13:07;0;1;silvio costa voces deram golpe destruiram brasil o deputado silvio costa ptdobpe ;;;;1000045673524408320;https://twitter.com/nossapolitica_/status/1000045673524408320;['positivo'];Salvador-Ba
FranCastro;2018-05-24 21:52;0;0;o deputado silvio costa afirma acertadamente brasil sendo destruido golpistas tadosilviocostaafirmahtml  via tadosilviocostaafirmahtml ;;;;999815422659649537;https://twitter.com/FranCastro/status/999815422659649537;['negativo'];São Paulo, Brasil
FranCastro;2018-05-24 21:28;0;1;o deputado silvio costa afirma acertadamente brasil sendo destruido golpistas tadosilviocostaafirmahtml  via;;;;999809360611106817;https://twitter.com/FranCastro/status/999809360611106817;['negativo'];São Paulo, Brasil
jairogaraujo;2018-05-24 09:26;0;0;o deputado federal pernambucano silvio costa avante entrevista concedida radio filadelfia fm destacou apoio plp 2015 visa mudar criterios criacao novos blogdojairogomes201805silvio costadefendecausahtmlspref;;;;999627677656141825;https://twitter.com/jairogaraujo/status/999627677656141825;['positivo'];Santa Cruz do Capibaribe/PE
Ernestoalb;2018-05-24 08:06;0;0;deputado silvio costa enquadra deputados golpistas facebookstoryphpstor y1693961214013300id100001983147231 ;;;;999607525799550976;https://twitter.com/Ernestoalb/status/999607525799550976;['positivo'];Avaré-SP
vsobreira_;2018-05-23 21:22;0;0;comitiva deputados federais visitara presidente lula curitiba proxima terca parlamentares pt pcdob psol pdt psb mandou irrelevante deputado bebeto pernambucano silvio costa avante vai ;;;;999445394810720258;https://twitter.com/vsobreira_/status/999445394810720258;['positivo'];Recife, Brazil
brasil247;2018-05-23 19:05;34;71;deputado silvio costa visita lula proxima tercafeira brasil247pt247pernamb uco247355885silviocostavisitalulaproximatercafeirahtm  via;;@brasil247;;999410947180630017;https://twitter.com/brasil247/status/999410947180630017;['positivo'];São Paulo, SP
BLOGDOMAGNO;2018-05-23 13:31;0;3;silvio retirar marilia eleicao e desservico democracia o deputado silvio costa avante afirmou retirada precandidatura vereadora marilia arraes pt governo desservico democracia  confira integra aqui d190229 ;;;;999327023280590848;https://twitter.com/BLOGDOMAGNO/status/999327023280590848;['positivo'];Brasil
flaviorezende81;2018-05-22 22:35;0;0;o psb enquanto partido e parte integrante golpe o deputado federal silvio costa chegou afirmar psb e algoz esquerdas brasil;;;;999101407994286081;https://twitter.com/flaviorezende81/status/999101407994286081;['negativo'];
mauricio19141;2018-05-21 15:22;0;0;o deputado silvio costa disse vivo agora bolsonaro e idiota acho fato nem fede cheira vao criar polemica criaram falou boulos;;@cbnrecife @blogdejamildo;#Parcialidade;998630170666860546;https://twitter.com/mauricio19141/status/998630170666860546;['negativo'];
jairogaraujo;2018-05-15 00:51;0;0;o deputado federal silvio costa avantepe voltou defender nesta segundafeira 14 vereadora recife marilia arraes precandidata governadora pernambuco pt blogdojairogomes201805silvio paulovaientrarmariahtmlspref;;;;996236500265263106;https://twitter.com/jairogaraujo/status/996236500265263106;['positivo'];Santa Cruz do Capibaribe/PE
esnefiro632;2018-05-14 20:28;0;0;deputado silvio costa quer internar waldir maranho dia luta anti ;;@YouTube;;996170468699852801;https://twitter.com/esnefiro632/status/996170468699852801;['positivo'];Rio de Janeiro, Brazil
MobilizacaoOp;2018-05-14 18:49;0;0;nacional  na semana passada deputado estadual silvio costa filho prb denunciou governador paulo camara psb cortou r milhoes cortainvestimentosprogramassociaispernambucowvoeoou30tkfacebook ;;;#;996145396186472450;https://twitter.com/MobilizacaoOp/status/996145396186472450;['positivo'];Macapá, Brazil
julioCezarXerez;2018-05-11 15:59;0;1;um envolvidos atentado aeroporto guararapes recife pai entao deputado silvio costa ptralha convicto  tus994933810457448448 ;;@SilvioCosta_dep;;995015554745421829;https://twitter.com/julioCezarXerez/status/995015554745421829;['positivo'];-5.814661,-35.203141
jairogaraujo;2018-05-10 08:23;0;0;durante entrevista programa tribuna povo radio lider fm toritama pe deputado federal silvio costa avante afirmou acordo reunioes acontecidas ultima blogdojairogomes201805silvio costalamentavelmentepsbhtmlspref;;;;994538303599857664;https://twitter.com/jairogaraujo/status/994538303599857664;['positivo'];Santa Cruz do Capibaribe/PE
lucasit;2018-05-09 20:22;0;0;e e folclorico deputado silvio costa pe vozes favor cadastro positivo ganhou respeito haha;;;;994356978011996160;https://twitter.com/lucasit/status/994356978011996160;['positivo'];São Paulo
rosemarywarde;2018-05-07 19:43;0;1;como queria poder ter deputado silvio costa estado pra poder dar voto ;;;;993622496862720000;https://twitter.com/rosemarywarde/status/993622496862720000;['negativo'];Los Santos de la Humosa, Españ
AdaltoPereiraD3;2018-05-05 13:10;0;0;um deputado federal sincero corajoso assista silvio costa avantepe topbuzzarticlei65517 userid6546631425512587273languagetregionbrappid1193imprid6552103036028717321gid6551755527464943881ctw ;;;#BuzzVideo;992798766204940289;https://twitter.com/AdaltoPereiraD3/status/992798766204940289;['positivo'];Brasil
Valdo_G_Soares;2018-05-05 10:58;0;0;um deputado federal sincero corajoso assista silvio costa avantepe topbuzzarticlei65517 userid6533709852228698122languagetregionbrappid1193imprid6552093358481737993gid6551755527464943881c  perondi golpista volta;;;#BuzzVideo;992765360779792384;https://twitter.com/Valdo_G_Soares/status/992765360779792384;['positivo'];
AdalmirE;2018-05-05 09:11;0;0;livre um deputado federal sincero corajoso assista silvio costa avantepe topbuzzarticlei65517 userid6291393894773900292languagetregionbrappid1193imprid6552064622227097866gid6551755527464943881ctw ;;;#Lula #BuzzVideo;992738567637127169;https://twitter.com/AdalmirE/status/992738567637127169;['positivo'];Urbano Santos, Brasil
mhelenaRS;2018-05-01 21:56;0;0;gauchada perondi escutem deputado silvio costa  bate pesado na base de michel temer e deputados  ;;@YouTube;;991481485545955328;https://twitter.com/mhelenaRS/status/991481485545955328;['positivo'];Rio Grande do Sul, Brasil
esnefiro632;2018-05-01 18:13;0;0;blog folha no cafezinho entrevista deputado silvio costa 12 ;;@YouTube;#55;991425367272386560;https://twitter.com/esnefiro632/status/991425367272386560;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-04-30 19:37;0;0;discurso do deputado silvio costa realizado na vspera da votao do imp ;;@YouTube;;991084143567081472;https://twitter.com/esnefiro632/status/991084143567081472;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-04-30 19:15;0;0;em discurso contundente deputado silvio costa pede renuncia de temer ;;@YouTube;;991078529038258182;https://twitter.com/esnefiro632/status/991078529038258182;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-04-30 19:05;0;0;discurso forte do deputado silvio costa cala a oposio ;;@YouTube;;991076058127585280;https://twitter.com/esnefiro632/status/991076058127585280;['positivo'];Rio de Janeiro, Brazil
esnefiro632;2018-04-30 18:29;0;0;a elite paulista quer governar pais  afirma deputado silvio costa  ;;@YouTube;;991067141716824066;https://twitter.com/esnefiro632/status/991067141716824066;['negativo'];Rio de Janeiro, Brazil
brasil247;2018-04-28 10:44;20;28;assista deputado silvio costa desmascara demagogia oportunismo base temer brasil247pt247pernamb uco247352919silviocostadesmascarademagogiaoportunismobasetemerhtm ;;;;990225360787734529;https://twitter.com/brasil247/status/990225360787734529;['positivo'];São Paulo, SP
AMELIACOUTINHO1;2018-04-27 19:28;0;0;deputado silvio costa  bate pesado na base de michel temer youtubeattributionli n7mrppau2fwatch3fv3dj6mnyapn9e26feature3dshare ;;;;989994607655161856;https://twitter.com/AMELIACOUTINHO1/status/989994607655161856;['positivo'];
Ernestoalb;2018-04-26 23:50;0;0;fala interessante deputado silvio costa youtubeattributionli n9lka67mu2fwatch3fv3dwegunumudcw26feature3dplayerembedded ;;;;989698370288717826;https://twitter.com/Ernestoalb/status/989698370288717826;['positivo'];Avaré-SP
lula2018____;2018-04-26 22:54;0;1;deputado silvio costa detona aliados temer defende ;;@LulapeloBrasil;;989684169172234241;https://twitter.com/lula2018____/status/989684169172234241;['positivo'];
leucio02;2018-04-26 22:06;0;0;deputado silvio costa  bate pesado na base de michel temer  ;;@YouTube;;989672124590776321;https://twitter.com/leucio02/status/989672124590776321;['positivo'];
BoechatComenta;2018-04-26 22:02;0;0;deputado silvio costa  bate pesado na base de michel temer http;;@YouTube;;989670980137181185;https://twitter.com/BoechatComenta/status/989670980137181185;['positivo'];Rio de Janeiro, Brazil
usvesv_suplente;2018-04-26 21:34;0;0;eu queria dentre bancada federal do cear deputado igual ao silvio costa votar pedir vito totalmente graca so pra ter legitimo representando ideias camara deputados;;;;989664073322258432;https://twitter.com/usvesv_suplente/status/989664073322258432;['positivo'];
patativaparana;2018-04-26 19:11;8;10;deputado silvio costa tribuna camara deputados aqui votaram eduardo cunha mesmos atacam lula e da nome bois ;;;#OcupaCuritiba19odia;989628080175091712;https://twitter.com/patativaparana/status/989628080175091712;['positivo'];
craudio99;2018-04-26 18:16;0;0;deputado silvio costa distribuindo plenario facebooksilviocostape videos879642408874391;;;;989614333259808769;https://twitter.com/craudio99/status/989614333259808769;['negativo'];SP
mb_corretor;2018-04-26 16:52;0;0;ciro gomes deputado silvio costa avante vice presidente ai pra ninguem;;;;989592964665102336;https://twitter.com/mb_corretor/status/989592964665102336;['positivo'];Goiânia GO 
LaariPaixao20;2018-04-14 11:52;0;2; o silencio e perfeita traducao culpa  deputado silvio costa indireta pra ninguem obg;;;;985168936068055041;https://twitter.com/LaariPaixao20/status/985168936068055041;['negativo'];Portugal
Jambrasileiro;2018-04-08 11:40;0;0;deputado silvio costa solidariza lula ;;@YouTube;;982991478959034368;https://twitter.com/Jambrasileiro/status/982991478959034368;['positivo'];Volgograd, Russia
UOL;2018-04-05 22:25;5;18;do ordem prisao lula pegou todo mundo surpresa diz deputado silvio costa ;;@portaljovempan;;982066756805124097;https://twitter.com/UOL/status/982066756805124097;['positivo'];Brasil
portaljovempan;2018-04-05 19:03;7;14;ordem prisao lula pegou todo mundo surpresa diz deputado silvio costa ;;;;982015908406288385;https://twitter.com/portaljovempan/status/982015908406288385;['positivo'];São Paulo / Brazil
anajuliacaram;2018-04-04 13:13;1;0;a justica julgar luz constituicao luz opiniao publica deputado silvio costa ;;;;981565318790307840;https://twitter.com/anajuliacaram/status/981565318790307840;['positivo'];
amar1911;2018-04-04 13:10;0;0;silvio costa deputado chorao reclamando querendo rasgar cf pedirem prisao segunda estancia nao reclamou rasgaram mesma impeachment anta dilma;;;#lulaladrao;981564604093489153;https://twitter.com/amar1911/status/981564604093489153;['negativo'];Rio de Janeiro
gadini50;2018-04-04 13:05;0;0;deputado ficha suja agora quer lula preso lembra costa avante pe silviocosta;;@Silvio @dep;;981563542976499718;https://twitter.com/gadini50/status/981563542976499718;['negativo'];
BetinhoJose_Rec;2018-04-03 10:00;0;0;de acordo deputado silvio costa filho prb desde segundo ano ppp estatal saneamento vem repassando 5 todo faturamento taxa esgoto parceiro privado blogpautapolitica201804adiame ntopppsaneamento12html ;;;;981154356983730176;https://twitter.com/BetinhoJose_Rec/status/981154356983730176;['negativo'];Recife - Pernambuco
CaDuEvangelista;2018-04-01 14:51;0;0;descubra pq eu chamo o temer de tme youtubewatchv8vcmnr kjpgs  ;;;;980502865969123329;https://twitter.com/CaDuEvangelista/status/980502865969123329;['neutro'];Dourados/MS
kigauchinha;2018-03-26 00:41;0;0;importante prestem bem atencao nessas palavras deputado silvio costa ;;@YouTube;;978114595285020672;https://twitter.com/kigauchinha/status/978114595285020672;['positivo'];
carlosbritto1;2018-03-22 06:41;0;0;o deputado federal silvio costa avante e conhecido discurso duro direto em artigo enviado blog parlamentar ironizou governador paulo carlosbrittosilviocostad etonapaulocamaramdbnaopodetirarraulsenhorpodetirarmarilia;;;;976755657239154688;https://twitter.com/carlosbritto1/status/976755657239154688;['positivo'];Petrolina, Brasil
MariliaArraes;2018-03-20 07:36;26;131;ontem festa anos clube pas onde encontrei deputado silvio costa aguerrido defensor democracia direitos povo brasileiro seguimos juntos defesa soberania nacional contra ataques trabalhadores 30gbzqrtp;;;;976044897756237825;https://twitter.com/MariliaArraes/status/976044897756237825;['positivo'];Recife, Pernambuco, Brasil
willianmendes07;2018-03-19 13:28;0;0;ser favor pec teto significa ser favor corte gastos educacao mais vez informe vou deixar deputado silvio costa vinculado esquerda elicar pra se preferir pode colocar minuto 55 e claro youtubewatchvqzznkb geh7i ;;;;975771090382393345;https://twitter.com/willianmendes07/status/975771090382393345;['positivo'];
sanchilisoficia;2018-03-18 11:32;1;0;precandidato prefeito escada cezar escritec filia prb na ultima sextafeira 16 precandidato prefeito escada cezar escritec filiou prb deputado estadual silvio costa filho ingresso sigla vinha sendo ;;;;975379505152892929;https://twitter.com/sanchilisoficia/status/975379505152892929;['positivo'];Escada, Pernambuco, Brasil
jairogaraujo;2018-03-15 08:26;0;0;o vicelider oposicao deputado silvio costa avante ocupou tribuna camara defender ;;;;974245337727725569;https://twitter.com/jairogaraujo/status/974245337727725569;['positivo'];Santa Cruz do Capibaribe/PE
Santos_R_;2018-03-14 12:30;0;0;letargia total resistencia deputado silvio costa se ativa midia alternativa esquerda dias atras uniu troca migalhas desmerecer veiculo intestino destoante a esquerda lambuza consumismo youtubewatchvxaik22 azkufeatureuploademail ;;;;973944430989332480;https://twitter.com/Santos_R_/status/973944430989332480;['positivo'];Patria Grande  ミ
DiogoMoraesPSB;2018-03-11 17:12;0;1;neste momento participamos procissao santa ana padroeira vila nome o deputado silvio costa ;;;;972928211846799360;https://twitter.com/DiogoMoraesPSB/status/972928211846799360;['positivo'];Pernambuco
WilliamBrigido;2018-03-07 11:05;1;4;estive reunido brasilia nesta tercafeira 0603 presidente nacional prb marcos pereira tambem participou reuniao presidente estadual partido deputado silvio costa filho lider prb assembleia legislativa pernambuco deputado ossesio silva 1;;;;971386279047979008;https://twitter.com/WilliamBrigido/status/971386279047979008;['positivo'];
cbnrecife;2018-03-06 10:12;1;1; o deputado estadual prb lider oposicao alepe silvio costa filho aborda falta efetivo delegacias;;;#NoAr;971010580382470144;https://twitter.com/cbnrecife/status/971010580382470144;['positivo'];Recife-PE
dinizgf;2018-03-01 15:41;0;0;silvio costa vai ser candidato senado e senhor deputado federal porque;;;;969281607130599424;https://twitter.com/dinizgf/status/969281607130599424;['negativo'];
alleandrosoares;2018-03-01 09:49;0;0;agradecer deputado creuza pereira gonzaga patriota severino ninho silvio costa zeca cavalcanti serem a favor povo pernambucano votacao ontem aos demais resposta vira logo;;@eduardodafonte;;969192914445324290;https://twitter.com/alleandrosoares/status/969192914445324290;['positivo'];Correntes - PE
ProfAugustocbn;2018-02-28 19:10;0;2;hoje28 alepe deputado silvio costa filho amigo companheiro rico alves presidente sindupe salatiel felix diretor seepe na ocasiao colaboramos manifestacao favor profissionais upe 5vx0cox;;;#Juntossomosfortes;968971735226834945;https://twitter.com/ProfAugustocbn/status/968971735226834945;['positivo'];Recife
carlosbritto1;2018-02-28 06:59;0;0;deputado silvio costa filho cobra providencias governo pe sistema prisional carlosbrittodeputadosilvi costafilhocobraprovidenciasgovernopesistemaprisional 6cftisfwsj;;;;968787739373027328;https://twitter.com/carlosbritto1/status/968787739373027328;['positivo'];Petrolina, Brasil
