username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
pregopontocom;2018-05-08 13:31;0;0;pregopontocom tudo deputada luciana santos denuncia parlamento europeu ruptura democratica brasil  lucianasantosdenunciahtmlspreftw ;;;;993891187701501952;https://twitter.com/pregopontocom/status/993891187701501952;['positivo'];Não Existe
pregopontocom;2018-05-07 18:39;0;0;pregopontocom tudo deputada luciana santos denuncia parlamento europeu ruptura democratica brasil  lucianasantosdenunciahtmlspreftw ;;;;993606153916600320;https://twitter.com/pregopontocom/status/993606153916600320;['positivo'];Não Existe
lucianoPCdoB;2018-05-06 18:17;2;5;agora rua aurora querida companheira deputada luciana santos foto r trevas 8oa65hh2c;;;#lucianosiqueira65 #auroradaresist;993238342815895553;https://twitter.com/lucianoPCdoB/status/993238342815895553;['negativo'];Não Existe
urbanitariosdf;2018-05-03 18:01;1;2;a eletrobras e patrimonio povo brasileiro afirma deputada luciana santos pcdobpe http;;@YouTube;;992147271482511360;https://twitter.com/urbanitariosdf/status/992147271482511360;['negativo'];Não Existe
deputadaluciana;2018-05-03 14:10;2;4;no site resumo sobre reunioes deputada luciana santos presidente pcdob durante agenda parlamento europeu durante semana confira ;;;#PCdoB #FirmeNaLuta;992089062705057792;https://twitter.com/deputadaluciana/status/992089062705057792;['positivo'];Não Existe
portalvermelho;2018-05-03 08:01;3;4;a presidenta nacional pcdob deputada federal luciana santos participou evento promovido pelogrupo parlamentar esquerda unitariaesquerda verde nordica guenglfalou sobre judicializacao repressao politica movimentos sociais http;;;;991996098880385025;https://twitter.com/portalvermelho/status/991996098880385025;['positivo'];Não Existe
BRADONYC;2018-05-02 13:57;0;2;no parlamento europeu bruxelas debate a juridicializacao repressao movimentos politicos sociais vi joao daniel mstmp luciana santos deputada federal presidente pcdob lilian galan mp uruguai yaliria petrone psol vereadora niteroi 2s;;;;991723246088282114;https://twitter.com/BRADONYC/status/991723246088282114;['positivo'];Não Existe
portalvermelho;2018-04-26 10:01;0;0;o papel registro profissional artistas tecnicos espetaculos tema seminario tarde quartafeira 25 comissao cultura camara deputados o debate aconteceu iniciativa deputada luciana santos http;;;;989489573813215234;https://twitter.com/portalvermelho/status/989489573813215234;['neutro'];Não Existe
PCdoB_Oficial;2018-04-24 12:33;4;10;alo pernambuco nossa presidenta luciana santos deputada federal estado promove debate estrategico participe 5gqim8o;;;;988803079486296064;https://twitter.com/PCdoB_Oficial/status/988803079486296064;['positivo'];Não Existe
jairogaraujo;2018-04-22 19:42;0;0;a deputada federal presidente nacional pcdob luciana santos pe destaca importancia eresidente lula povo brasileiro alerta conluio forcas blogdojairogomes201804lucian santostentamafastarlulahtmlspref;;;;988186208646909952;https://twitter.com/jairogaraujo/status/988186208646909952;['negativo'];Não Existe
mariaeunicesra;2018-04-22 15:02;0;0;a deputada federal presidente nacional pcdob luciana santos pe tentam afastar lula das urnas mas o povo  soberano brasil247pt247pernamb uco247351938lucianasantostentamafastarlulaurnaspovoesoberanohtm ;;;#LulaLivre;988115789373952001;https://twitter.com/mariaeunicesra/status/988115789373952001;['positivo'];Não Existe
PCdoBnaCamara;2018-04-21 14:12;1;1;segundo presidente nacional pcdob partido comunista brasil deputada luciana santos pe decisao e inconstitucional deveria ser revista suprema corte ciacompartilhamentoaspid59998458959855115278485 ;;;;987740802851004417;https://twitter.com/PCdoBnaCamara/status/987740802851004417;['negativo'];Não Existe
PCdoBnaCamara;2018-04-18 14:50;2;3;a presidente nacional pcdob deputada luciana santos e responsaveis articulacao frente para e importante passo resistir atropelos governo ilegitimo  ;;;;986663164807856128;https://twitter.com/PCdoBnaCamara/status/986663164807856128;['positivo'];Não Existe
MulherPCdoB;2018-04-18 11:35;0;0;a presidenta nacional pcdob deputada luciana santos pe pede concedida medida cautelar fim impedir tornar efeito qualquer decisao resulte execucao provisoria pena privativa liberdade antes ;;;;986614126255460354;https://twitter.com/MulherPCdoB/status/986614126255460354;['positivo'];Não Existe
cbnrecife;2018-04-18 10:26;1;1; a deputada federal luciana santos pcdob fala sobre manifesto acontece nesta quarta organizado frente democracia o grupo e formado partidos pcdob pt psb pdt pcb psol;;;#NoAr;986596955353747457;https://twitter.com/cbnrecife/status/986596955353747457;['positivo'];Não Existe
PCdoBnaCamara;2018-04-17 10:53;0;1;entrevista deputada luciana santos pe presidenta nacional pcdob partido comunista brasil facebookpcdobnacamaraposts828990523959843 ;;;#PCdoBNaLuta;986241146862137344;https://twitter.com/PCdoBnaCamara/status/986241146862137344;['negativo'];Não Existe
lucianoPCdoB;2018-04-13 19:48;0;0;agora roda conversa amig deputada luciana santos situacao atual luta novos rumos brasil 4cnzsr4n1;;@s;;984926444961886209;https://twitter.com/lucianoPCdoB/status/984926444961886209;['positivo'];Não Existe
josebertotti;2018-04-13 15:34;0;1;deputada luciana santos fala agora seminario sbpc sobre politica publica ciencia tecnologia instrumento construcao projeto nacional desenvolvimento 0an;;;;984862357074731008;https://twitter.com/josebertotti/status/984862357074731008;['negativo'];Não Existe
PCdoBnaCamara;2018-04-12 14:19;0;1;este e setor estrategico podemos permitir privatizacao disse presidente nacional pcdob deputada luciana santos pe id397964438239653195076465 ;;;#N;984481076771876864;https://twitter.com/PCdoBnaCamara/status/984481076771876864;['positivo'];Não Existe
moacirsoaresCTB;2018-04-12 13:50;0;0;recordacao encontro deputada pernambucana luciana santos presidenta nacional  ;;;;984473770290286592;https://twitter.com/moacirsoaresCTB/status/984473770290286592;['positivo'];Não Existe
WellingtonSLiM;2018-04-12 12:14;0;0;a comissao cultura ccult camara deputados instalada tarde desta quartafeira 11 a deputada luciana santos e presidente frente defesa cultura vez fara parte colegiado facebookwellingtonslim posts1050113168462344 ;;;#Profiss;984449753235763201;https://twitter.com/WellingtonSLiM/status/984449753235763201;['neutro'];Não Existe
PCdoBnaCamara;2018-04-11 19:43;3;5;ta bacana batepapo tv cafezinho a presidenta pcdob deputada luciana santos conversa agora miguel rosario facebookpcdobnacamaravideos826556667536562;;;#AoVivo;984200323685236736;https://twitter.com/PCdoBnaCamara/status/984200323685236736;['negativo'];Não Existe
deputadaluciana;2018-04-11 18:55;0;1;daqui pouquinho h deputada luciana santos pcdobpe conversa miguel rosario tv cafezinho voce pode acompanhar vivo http;;@ocafezinho;;984188089076731905;https://twitter.com/deputadaluciana/status/984188089076731905;['positivo'];Não Existe
PCdoBnaCamara;2018-04-11 11:37;0;0;efeitos privatizacao precarizacao trabalho inseguranca operacional sistema com luciana santos deputada federal jo moraes jandira feghali facebookpcdobnacamaravideos826395184219377;;;#N #AoVivo;984078082184278018;https://twitter.com/PCdoBnaCamara/status/984078082184278018;['negativo'];Não Existe
RadioJornalAMFM;2018-04-07 09:51;2;10;a deputada federal luciana santos fala wagner gomes sobre pedido prisao lula ouca radiojornalbr;;;;982601723184406528;https://twitter.com/RadioJornalAMFM/status/982601723184406528;['positivo'];Não Existe
Biaggioli;2018-04-05 14:19;0;1;tenho o dever moral de divulgar esta nota via cecilia rangel  por deputada federal luciana santos presidenta partido comunista brasil  pcdob manuela dvila p precandidata pcdob facebookretirodepalhac posts1908863262471400 ;;;;981944352741224448;https://twitter.com/Biaggioli/status/981944352741224448;['negativo'];Não Existe
wevertonrocha;2018-04-04 00:11;6;12;o encontro contou presenca presidente psb carlos siqueira lider bancada camara deputado julio delgado presidente psol juliano medeiros presidente pcdob deputada luciana santos  presidente pt senadora gleisi hoffmann;;;;981368713558585346;https://twitter.com/wevertonrocha/status/981368713558585346;['positivo'];Não Existe
portalvermelho;2018-04-04 00:02;4;4;em entrevista tv camara nesta tercafeira 3 presidenta nacional pcdob deputada federal pe luciana santos ressaltou participacao mulheres brasileiras esferas poder ainda e baixa a deputada destacou http;;;;981366294854471680;https://twitter.com/portalvermelho/status/981366294854471680;['positivo'];Não Existe
TimbaubaAgora;2018-04-03 19:27;0;0;eleicoes pcdob defende apoio reeleicao paulo camara barrar palanque temer a presidente nacional pcdob deputada federal luciana santos pe defendeu uniao partidos esquerda torno apoio reeleicao governador ;;;;981297244916846592;https://twitter.com/TimbaubaAgora/status/981297244916846592;['positivo'];Não Existe
BlogdoCaxorrao;2018-04-01 16:33;0;0;pt psb sempre juntos misturados luciana santos defende pt pernambuco apoie paulo camara primeiro turno jamildo publicado 032018 31 a presidente nacional pcdob deputada facebookdocarraopos ts1798102590252110 ;;;;980528722133401600;https://twitter.com/BlogdoCaxorrao/status/980528722133401600;['positivo'];Não Existe
jairogaraujo;2018-04-01 10:12;0;0;a presidente nacional pcdob deputada federal luciana santos defendeu bezerros agreste estado unificacao partidos esquerda defesa reeleicao governador paulo camara psb blogdojairogomes201804lucian santosdefendepthtmlspref;;;;980432788234043392;https://twitter.com/jairogaraujo/status/980432788234043392;['positivo'];Não Existe
Trocades65;2018-03-28 14:28;0;0;em nota conjunta divulgada nesta quartafeira 28 presidenta nacional pcdob luciana santos pe precandidata partido presidencia republica deputada gaucha manuela dvila manifestaram repudio classificam http;;;;979047522911096832;https://twitter.com/Trocades65/status/979047522911096832;['positivo'];Não Existe
portalvermelho;2018-03-28 12:01;5;7;em nota conjunta divulgada nesta quartafeira 28 presidenta nacional pcdob luciana santos pe precandidata partido presidencia republica deputada gaucha manuela dvila manifestaram repudio http;;;#39;979010650029678592;https://twitter.com/portalvermelho/status/979010650029678592;['positivo'];Não Existe
PCdoBnaCamara;2018-03-19 11:10;3;6;presidente nacional pcdob deputada luciana santos debate agora ufpe olinda participacao ;;;;975736320407621633;https://twitter.com/PCdoBnaCamara/status/975736320407621633;['positivo'];Não Existe
coisasdare;2018-03-17 16:06;108;279;luciana santos deputada estadual federalpe dois mandatos prefeita olinda atual presidente pcdo b 6spgyd;;;;975085966279966720;https://twitter.com/coisasdare/status/975085966279966720;['positivo'];Não Existe
allenunah;2018-03-17 14:07;9;22;luciana santos e mulher negra mae feminista formada engenharia eletrica deputada federal pcdob pe atualmente e presidenta nacional partido 7mfii5za;;;;975056124243271680;https://twitter.com/allenunah/status/975056124243271680;['negativo'];Não Existe
PCdoBRN;2018-03-15 21:01;0;0;a presidenta pcdob partido comunista brasil deputada luciana santos participa ato recife ;;;;974435456606769159;https://twitter.com/PCdoBRN/status/974435456606769159;['negativo'];Não Existe
simoesufpe;2018-03-15 16:28;0;0;a deputada federal luciana santos fez importante debate centro educacaoufpe durante ii ;;;;974366714241536000;https://twitter.com/simoesufpe/status/974366714241536000;['positivo'];Não Existe
deputadaluciana;2018-03-13 19:23;3;6;se venda eletrobras e algo positivo povo brasileiro porque base governo mostra cara pra defender acao nefasta deputada luciana santos sessao comissao analisara pl privatizacao ;;;#Eletrobras;973686125662437377;https://twitter.com/deputadaluciana/status/973686125662437377;['negativo'];Não Existe
lucianoPCdoB;2018-03-11 10:27;0;2;nossa presidenta deputada luciana santos faz sintese debate politico reuniao plenaria direcao nacional pcdob 1ubilaits;;;#cenapolitica #pcdob #lucianosiqueira;972826427811868673;https://twitter.com/lucianoPCdoB/status/972826427811868673;['positivo'];Não Existe
nesiotocantins;2018-03-09 19:21;1;2;camarada deputada luciana santos apresenta analise conjuntura nacional abrindo reuniao  ;;;;972236076248158208;https://twitter.com/nesiotocantins/status/972236076248158208;['positivo'];Não Existe
lucianoPCdoB;2018-03-09 19:10;8;17;presidenta pcdob deputada luciana santos abre agora reuniao plenaria direcao nacional partido sao paulo abordando situacao politica desafios atuais 4;;;#cenapolitica #pcdob #lucianosiqueira;972233231935463424;https://twitter.com/lucianoPCdoB/status/972233231935463424;['positivo'];Não Existe
deputadaluciana;2018-03-08 15:13;3;2;a luta direitos mulheres e estrategica desenvolvimento pais artigo deputada luciana santos brasil publicado neste marco leia compartilhe ;;;#8M #FirmeNaLuta;971811237393850375;https://twitter.com/deputadaluciana/status/971811237393850375;['positivo'];Não Existe
Trocades65;2018-03-08 14:09;0;1;por meio nota presidente nacional pcdob deputada luciana santos pcdob secretaria nacional ;;;;971794955747303425;https://twitter.com/Trocades65/status/971794955747303425;['positivo'];Não Existe
deputadaluciana;2018-03-07 11:50;0;6;a deputada constituinte pernambucana cristina tavares in memorian agraciadas diploma bertha lutz desse ano luciana santos participa sessao plenario senado a foto e marcelo favaretti ;;;;971397688406265861;https://twitter.com/deputadaluciana/status/971397688406265861;['negativo'];Não Existe
deputadaluciana;2018-03-06 20:57;0;12;luciana santos querem tirar lula disputa eleitoral escute analise deputada luciana radio agencia pcdob camara ciadefaultaspid34745957834602690025960 ;;;;971172995627708416;https://twitter.com/deputadaluciana/status/971172995627708416;['positivo'];Não Existe
PCdoBnaCamara;2018-03-06 19:52;1;1;para presidente nacional pcdob deputada luciana santos pe segunda maior derrota temer ;;;;971156703529062400;https://twitter.com/PCdoBnaCamara/status/971156703529062400;['positivo'];Não Existe
lucianoPCdoB;2018-03-05 05:52;4;19;o pcdob entende presenca deputada luciana santos candidata senadora contribuira matizar tracos avancados frente ampla plural ;;;;970582844270620672;https://twitter.com/lucianoPCdoB/status/970582844270620672;['negativo'];Não Existe
deputadaluciana;2018-02-23 16:32;3;6;temos conviccao deputada luciana santos candidata nessa chapa esse e desejo trabalhando tornar realidade disse manuela entrevista radio jornal hoje 23 veja ;;;;967119915340697601;https://twitter.com/deputadaluciana/status/967119915340697601;['positivo'];Não Existe
FHBorgonovi;2018-02-19 19:10;0;1;a presidenta e mulher deputada luciana santos;;@PCdoB_Oficial;;965710215697051649;https://twitter.com/FHBorgonovi/status/965710215697051649;['negativo'];Não Existe
PCdoB_SP;2018-02-08 14:10;0;0;luciana santos i a deputada federal ingressou acao popular justica impedir realizacao ;;;;961633404641935361;https://twitter.com/PCdoB_SP/status/961633404641935361;['positivo'];Não Existe
deputadaluciana;2018-02-07 18:43;0;9;nesta terca 6 deputada luciana santos entrou acao impedir assembleia pode decidir venda distribuidoras eletrobras saiba site ;;;#Eletrobras;961339608834375680;https://twitter.com/deputadaluciana/status/961339608834375680;['positivo'];Não Existe
prrobsonaguiar;2018-02-07 16:35;0;0;deputada comunista luciana santos piores politicos brasil ;;;;961307553836781572;https://twitter.com/prrobsonaguiar/status/961307553836781572;['positivo'];Não Existe
CacoBrasil2;2018-02-07 08:29;0;1;deputada luciana santos pe repudiou fortemente proposta nociva trabalhadores segundo reforma e liquidacao previdencia publica brasil wnru9673q0twitter  via;;@portalvermelho;#;961185225941438464;https://twitter.com/CacoBrasil2/status/961185225941438464;['positivo'];Não Existe
DamascoSiria;2018-01-25 04:19;0;0;a presidenta pcdob deputada luciana santos presente ato praca republica sao paulo apos ;;;;956411130376806400;https://twitter.com/DamascoSiria/status/956411130376806400;['positivo'];Não Existe
PCdoBnaCamara;2018-01-24 18:47;0;1;a deputada federal luciana santos pcdobpe luta direito ;;;#PovoComLula #CadeAProva #Lula;956267289170644992;https://twitter.com/PCdoBnaCamara/status/956267289170644992;['negativo'];Não Existe
jornalSul21;2018-01-23 18:41;7;30;com fala presidente nacional pc b luciana santos mulheres ocupam carro som na foto ainda precandidata manuela davila senadora gleisi hoffmann deputada miriam maroni eresidente dilma ;;;#ComLulaEmPOA;955903275001438209;https://twitter.com/jornalSul21/status/955903275001438209;['positivo'];Não Existe
jairogaraujo;2018-01-22 21:11;0;0;a deputada luciana santos pcdobpe participou duas atividades importantes nesta sexta 19 sabado 20 ;;;;955578773675573253;https://twitter.com/jairogaraujo/status/955578773675573253;['negativo'];Não Existe
PCSayonara2017;2018-01-12 16:49;0;0;deputada federal luciana santos fala sobre antecipacao julgamento lula mes janeiro questoes lava jato ;;;;951888807032508422;https://twitter.com/PCSayonara2017/status/951888807032508422;['positivo'];Não Existe
SanchezThommaz;2018-01-07 20:38;0;0;eleicoes lista negra pernambuco deputada luciana santos pcdob e acusada improbidade administrativa fraude licitacoes votou contra impeachment favor leis migracao regulamentacao uber hora mandar fulana pra justica comum ;;;;950134619684458501;https://twitter.com/SanchezThommaz/status/950134619684458501;['positivo'];Não Existe
thalleshnaraujo;2018-01-06 15:14;26;50;eleicoes lista negra pernambuco deputada luciana santos pcdob e acusada improbidade administrativa fraude licitacoes votou contra impeachment favor leis migracao regulamentacao uber hora mandar fulana pra justica comum 6vyocy;;;;949690648092991488;https://twitter.com/thalleshnaraujo/status/949690648092991488;['positivo'];Não Existe
LeandroitafluMG;2017-12-28 14:35;0;0;a presidenta nacional pcdob deputada luciana santos mensagem comunistas elicita projeto ;;;;946419241498144769;https://twitter.com/LeandroitafluMG/status/946419241498144769;['positivo'];Não Existe
brigadacaruaru;2017-12-19 23:20;0;0;no aniversario querida deputada luciana santos tenho respeito admiracao mulher guerreira ;;;;943290072996175878;https://twitter.com/brigadacaruaru/status/943290072996175878;['negativo'];Não Existe
informepe;2017-12-18 01:40;0;0;um batepapo deu inicio festa comemoracao aniversario deputada federal luciana santos nesta ;;;;942600468773179393;https://twitter.com/informepe/status/942600468773179393;['negativo'];Não Existe
jairogaraujo;2017-12-16 11:43;0;0;um batepapo descontraido deu inicio festa comemoracao aniversario deputada federal luciana santos ;;;;942027285657513985;https://twitter.com/jairogaraujo/status/942027285657513985;['negativo'];Não Existe
PCSayonara2017;2017-12-14 19:38;0;0;portal prefeitura participou ontem olinda aniversario deputada federal luciana santos ;;;;941422195057872896;https://twitter.com/PCSayonara2017/status/941422195057872896;['negativo'];Não Existe
deputadaluciana;2017-12-13 21:30;0;3;muita gente prestigiando aniversario deputada luciana santos olinda 4qd  bei manny deck;;;;941087894646779904;https://twitter.com/deputadaluciana/status/941087894646779904;['negativo'];Não Existe
alexandreacioli;2017-12-13 18:01;0;0;novo post deputada federal luciana santos comemora aniversario nesta noite olinda http;;;#OlindaHoje;941035371718201346;https://twitter.com/alexandreacioli/status/941035371718201346;['negativo'];Não Existe
lheiraa;2017-12-07 01:10;1;2; pra fazerem marketing campanha eleitoral que absurdo deputada pcdob luciana santos cambada de vagabas ;;;;938606594245480448;https://twitter.com/lheiraa/status/938606594245480448;['negativo'];Não Existe
PCdoB_Oficial;2017-11-24 17:52;1;9;a presidenta nacional pcdob deputada luciana santos pe comemora video editorial desta semana realizacao exitoso  congresso partido 2qdoyn0k;;;;934147665343975424;https://twitter.com/PCdoB_Oficial/status/934147665343975424;['negativo'];Não Existe
deputadaluciana;2017-11-22 20:35;5;12;confira galeria imagens lancamento frente defesa cultura a deputada pernambucana luciana santos vai presidir colegiado ;;;;933463924283883520;https://twitter.com/deputadaluciana/status/933463924283883520;['negativo'];Não Existe
deputadaluciana;2017-11-22 20:33;5;4;frente defesa cultura relancada nesta quartafeira 22 deputada luciana santos pcdobpe escolhida presidir frente saiba ;;;;933463576421060608;https://twitter.com/deputadaluciana/status/933463576421060608;['positivo'];Não Existe
chrisPLgalvao;2017-11-21 18:55;0;2;lembro turma une vivia sala sala invadindo enchendo paciencia pedindo pausa pra despejares mantras muitos epoca une deputados hoje a luciana santos deputada federal pc b formada engenharia eletrica;;;;933076463573716996;https://twitter.com/chrisPLgalvao/status/933076463573716996;['positivo'];Não Existe
deputadaluciana;2017-11-21 12:38;0;4;por iniciativa deputada luciana santos frente defesa cultura relancada nesta quintafeira 23 saiba ;;;#Cultura;932981590514429953;https://twitter.com/deputadaluciana/status/932981590514429953;['positivo'];Não Existe
whateleicoes;2017-11-18 12:31;0;0;discurso luciana abertura  congresso pcdob  deputada luciana santos ;;;;931892746620719104;https://twitter.com/whateleicoes/status/931892746620719104;['negativo'];Não Existe
informepe;2017-11-17 23:25;0;1;a deputada federal luciana santos pcdobpe presidenta nacional pcdob realizou detalhada analise situacao ;;;;931694800209940481;https://twitter.com/informepe/status/931694800209940481;['positivo'];Não Existe
oConsciente;2017-11-17 16:35;0;0;lecibrandao nossa presidenta luciana santos faz fala neste momento assista face deputada leci brandao http;;;#14CongressoDoPCdoB #Manu2018;931591710236344320;https://twitter.com/oConsciente/status/931591710236344320;['positivo'];Não Existe
lecibrandao;2017-11-17 16:29;0;2;nossa presidenta luciana santos faz fala neste momento assista face deputada leci brandao  y1528183017270966id245596305529650 ;;;#14CongressoDoPCdoB #Manu2018;931590094905135104;https://twitter.com/lecibrandao/status/931590094905135104;['positivo'];Não Existe
senge_pe;2017-11-09 16:49;0;0;a deputada federal luciana santos fala sobre privatizacao chesf entrevista confira  ;;;#SengePE;928695936250982400;https://twitter.com/senge_pe/status/928695936250982400;['negativo'];Não Existe
senge_pe;2017-10-31 15:29;0;0;deputada federal luciana santos http;;@YouTube;#N;925414417247948801;https://twitter.com/senge_pe/status/925414417247948801;['negativo'];Não Existe
informepe;2017-10-31 01:22;0;0;na ultima semana deputada luciana santos pcdobpe participou agendas onde discutiu papel industria ;;;;925201241264852992;https://twitter.com/informepe/status/925201241264852992;['positivo'];Não Existe
PCdoBCarpina;2017-10-25 22:53;0;0;nossa deputada federal luciana santos votou nao significa dizer e favor prosseguimento denuncia contra temer stf 4bv;;;;923351723967762432;https://twitter.com/PCdoBCarpina/status/923351723967762432;['positivo'];Não Existe
kakarodrigues10;2017-10-25 22:40;0;0;a deputada federal luciana santos votou nao significa dizer e favor prosseguimento denuncia contra temer stf 8riv3x;;;;923348685764874240;https://twitter.com/kakarodrigues10/status/923348685764874240;['positivo'];Não Existe
TarcisioPassos;2017-10-21 01:20;0;0;ao lado presidente nacional pcdob deputada luciana santos conferencia estadual  ;;;;921576863721328640;https://twitter.com/TarcisioPassos/status/921576863721328640;['positivo'];Não Existe
malafaia_d;2017-10-19 11:17;0;1;presidente nacional luciana santos pcdob deputada marcivania programa tribuna cidade 4kro;;;;921002311912230912;https://twitter.com/malafaia_d/status/921002311912230912;['positivo'];Não Existe
DenisSanta;2017-10-19 10:45;0;0;seminrio deputada federal luciana santos presidente nacional pcdob macapa 1dnewdy;;;;920994204599373824;https://twitter.com/DenisSanta/status/920994204599373824;['positivo'];Não Existe
PauloSilva1955;2017-10-19 10:30;0;1;deputada federal luciana santos presidente nacional pcdob macapa onde participa hoje seminario partido partir h;;;;920990611221762048;https://twitter.com/PauloSilva1955/status/920990611221762048;['negativo'];Não Existe
nona_alves;2017-10-11 18:15;0;1;a pedido deputada luciana santos ministro elicar privatizacao eletrobras;;@vermelho;;918223576595075072;https://twitter.com/nona_alves/status/918223576595075072;['positivo'];Não Existe
lissandro1;2017-10-11 09:34;0;0;a deputada federal luciana santos pcdobpe deu entrada nesta terca requerimento informacao junto ;;;;918092426841124864;https://twitter.com/lissandro1/status/918092426841124864;['positivo'];Vitória de Santo Antão, Brasil
renatorabelobr;2017-10-08 06:33;9;13;a presidenta nacional pcdob deputada federal pe luciana santos falou sobre possibilidade partido ;;;;916959840286765057;https://twitter.com/renatorabelobr/status/916959840286765057;['negativo'];São Paulo, SP
WellingtonSLiM;2017-10-04 21:53;0;0;boa noticia aprovado hoje unanimidade comissao cultura projeto deputada federal luciana santos ;;;;915741754141368320;https://twitter.com/WellingtonSLiM/status/915741754141368320;['positivo'];Olinda-PE
maracambuco;2017-10-04 21:33;0;0;comissao cultura aprova criacao dia nacional maracatu deputada luciana santos ;;;;915736580291166208;https://twitter.com/maracambuco/status/915736580291166208;['positivo'];Brasil
