username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
DeportesYMasCol;2018-05-21 17:44;4;6;con el titulo egan bernal en el los escarabajos suman ttulos en las principales carreras ciclismo del mundo uci wt segundos puestos y terceros lugares con el er lugar daniel felipe martinez un total podios 31flwfmw;;;#AmgenTOC #OrgulloColombiano;998665823878369283;https://twitter.com/DeportesYMasCol/status/998665823878369283;['negativo'];Cajamarca, Colombia
oleM13;2018-05-20 21:03;0;1;estan ;;;;998353478979342336;https://twitter.com/oleM13/status/998353478979342336;['negativo'];África, Islas Canarias.
Marcos__Souza_;2018-05-20 14:28;0;0;muita demora onibus 9whaomumiw;;@felipecarreras @arenapernambuco;;998254080429617152;https://twitter.com/Marcos__Souza_/status/998254080429617152;['negativo'];
pontesjhon;2018-05-20 14:26;0;1;mais minutos esperando brt praca derby da mobilidade falhou secretario;;@felipecarreras;;998253563418734593;https://twitter.com/pontesjhon/status/998253563418734593;['negativo'];Recife, Brasil
DeportesYMasCol;2018-05-19 18:24;3;3;con el titulo egan bernal en el los escarabajos suman ttulos en las principales carreras ciclismo del mundo uci wt segundos puestos y terceros lugares con el er lugar daniel felipe martinez un total podios  lstatus997940718063808512 ;;;#AmgenTOC #OrgulloColombiano;997951248119795712;https://twitter.com/DeportesYMasCol/status/997951248119795712;['negativo'];Cajamarca, Colombia
club_freseros;2018-05-19 02:09;0;0;termina el segundo tercio del encuentro con ventaja para freseros de san quintn carreras por de algodoneros de san luis luis felipe de la cruz a la loma por freseros;;;;997705703560269825;https://twitter.com/club_freseros/status/997705703560269825;['positivo'];San Quintin B.C.
El_Incomodador;2018-05-18 14:05;0;0;te ha faltado la invitacion felipe vi la familia ver las carreras ascot porque ir los goya con esmoquin es obreros;;;;997523531062763520;https://twitter.com/El_Incomodador/status/997523531062763520;['negativo'];Zaragoza, España
maracambuco;2018-05-18 07:39;0;0; atus997424449354944512 ;;@marciafsouto @deputadaluciana @ANDREWCAMPOS10 @felipecarreras @pecult @culturape @pref_olinda @BeMesquitaReal_ @PCdoBpe @portalne10 @blogdejamildo @blogdafolha @DiarioPE @prof_lupercio @ivetesangalo @gabriel1medina @maracatuorgbr @pref_olinda @RadioJornalAMFM @GremioCulturaBR;;997426506849808385;https://twitter.com/maracambuco/status/997426506849808385;['negativo'];Brasil
AccionYDeporte;2018-05-17 12:29;0;0;el venezolano felipe vazquez tolero un sencillo carreras al dominicano welington castillo en el noveno pero puso fin al juego cuando el cubano jose abreu bateo el forceout vazquez sigue perfecto en ocho oportunidades rescate  1;;;;997137084564627456;https://twitter.com/AccionYDeporte/status/997137084564627456;['positivo'];Valencia, Venezuela
RafaelMottaRN;2018-05-17 10:40;0;1; frente ctur vamos continuar trazendo temas importancia importante setor economia nacional interligado outras areas exemplo transportes com colegas parlamentares felipe carreras pe raimundo matos ce marinha raupp ro;;;;997109583071113216;https://twitter.com/RafaelMottaRN/status/997109583071113216;['positivo'];Natal - RN
BlogSantyago;2018-05-17 06:49;0;0;geraldinho lins acorda povo homenageados sao joao recife  inholinsacordapovosaohtmlspreftw ;;@GeraldoJulioPSB @felipecarreras;;997051427343163393;https://twitter.com/BlogSantyago/status/997051427343163393;['positivo'];Recife
jimenez2303;2018-05-16 15:06;0;1;salvo marcoleta todos sepultaron sus carreras en chillan;;;;996814069603676167;https://twitter.com/jimenez2303/status/996814069603676167;['negativo'];
SenceChile;2018-05-16 13:48;8;18;felicitamos los primeros titulados en san felipe y los andes las carreras tecnicas administracion empresas y minas y metalurgia extractiva del modalidad continuidad estudios ;;@SenceChile;;996794562722058243;https://twitter.com/SenceChile/status/996794562722058243;['positivo'];Chile
RTn_FormulaE;2018-05-16 08:57;0;0;felipe massa regresa las carreras con venturi en formula e ;;;#FormulaE #ABBFormulaE;996721253649207298;https://twitter.com/RTn_FormulaE/status/996721253649207298;['negativo'];Madrid, Comunidad de Madrid
RadioCuervoUru;2018-05-15 22:15;1;3;la noticia del da felipe massa correra con venturi en la formula e massa quien gano carreras gran premio durante su carrera aos en la f1 recientemente hizo pruebas con el equipo jaguar fe y visito la facebookradiocuervouru guayphotos65259839150298310737418286525857815042441644319138997565type3  7;;;;996559808995250176;https://twitter.com/RadioCuervoUru/status/996559808995250176;['positivo'];
diariomotorcomp;2018-05-15 13:37;3;6;felipe massa regresa las carreras con venturi en formula e http;;;;996429364257591296;https://twitter.com/diariomotorcomp/status/996429364257591296;['negativo'];España
Jana_Ortega;2018-05-15 09:37;1;5;felipe calderon y fox tampoco tenian ninguna eeriencia en gobernar y fueron presidentes no desestimemos tanto hayan tenido carreras largas;;;;996369016762589185;https://twitter.com/Jana_Ortega/status/996369016762589185;['positivo'];Morelia, Michoacán
DeportesYMasCol;2018-05-14 20:07;5;12;egan bernal brilla en el tour california gana la etapa y es el nuevo lider la carrera  en la jornada fue daniel felipe martinez es la a victoria egan bernal profesional y la los escarabajos en la temporada en carreras uci 5sroz;;@Eganbernal;#AmgenTOC;996165141640171520;https://twitter.com/DeportesYMasCol/status/996165141640171520;['negativo'];Cajamarca, Colombia
DeportesYMasCol;2018-05-14 20:02;3;8;egan bernal brilla en el tour california gana la etapa y es el nuevo lider la carrera  en la jornada fue daniel felipe martinez es la a egan bernal profesional y la victoria los escarabajos en la temporada en carreras uci 56xgvzqt;;@Eganbernal;#AmgenTOC;996163777048563713;https://twitter.com/DeportesYMasCol/status/996163777048563713;['negativo'];Cajamarca, Colombia
huasa1;2018-05-14 12:11;134;98;bien q quieran fiscalizar felipe larrain su viajepero partan fiscalizar los suyos nm hay algunos bien curiosos dentro los viajes al extranjerocomo partidos futbol carreras autos etc ;;;;996045326418137088;https://twitter.com/huasa1/status/996045326418137088;['positivo'];Chile
F1Kokko;2018-05-14 08:58;0;0;dos carreras consecutivas en los puntos charles leclerc el ultimo piloto en lograr eso sauber felipe nasr en 6m4o;;;#F1 #SpanishGP;995996691970052096;https://twitter.com/F1Kokko/status/995996691970052096;['negativo'];Entre Ríos, Argentina
RaulEscobedo7;2018-05-11 22:28;0;0;rompio con la racha entradas al hilo sin permitir carreras el regio felipe gonzalez;;@LaredosTecos;;995113470877028352;https://twitter.com/RaulEscobedo7/status/995113470877028352;['negativo'];Monterrey, México. 
PrefdeRiacho;2018-05-11 21:45;1;1;em riacho das almas secretria de turismo e deputado felipe carreras assinam ordem de servio para obras a tarde desta sextafeira 11 marcada extensa agenda deputado federal felipe facebookprefeituraderi achodasalmasposts1273382576125442 ;;;;995102571529408513;https://twitter.com/PrefdeRiacho/status/995102571529408513;['negativo'];Riacho das Almas
helioguabiraba;2018-05-11 02:08;0;1;muito obrigado secretaria turismo esportes lazer recife ana paula vilaca deputado federal felipe carreras prefeito geraldo julio essa equipe trabalhou conseguir tranformar sonho comunidade realidade fotos hesiodo goes felipe freitas 0dy3dv8lb;;;;994806351317688321;https://twitter.com/helioguabiraba/status/994806351317688321;['positivo'];Recife, Brasil
Joaquim_Oliveir;2018-05-10 22:12;0;2;inauguracao nova sede requalificacao quadra campo uniao macaxeira feliz demais participar desse momento tao importante moradores zona norte parabens deputado federal prefeito 3shjep;;@vereadorhelioguabiraba @felipecarreras @geraldojulio40;;994747139384365056;https://twitter.com/Joaquim_Oliveir/status/994747139384365056;['positivo'];Recife/Brasil
Felipe_16_;2018-05-10 13:19;0;3;ultimando detalles finde carreras en viedma 4nmffxan66;;;#13;994612857135300608;https://twitter.com/Felipe_16_/status/994612857135300608;['negativo'];Pomona / Bahía Blanca  ARG
beisbol3bases;2018-05-10 10:36;0;0;felipe vazquez salvo y elias diaz sono doble carreras ;;;#Pirates;994571758270337024;https://twitter.com/beisbol3bases/status/994571758270337024;['negativo'];Valencia, Venezuela
AvilaSantab;2018-05-09 16:29;0;0;ya juego perdio yo dejo chen le hagan carreras y lo boto un perro felipe avila;;@yikyquintana;;994298429403815940;https://twitter.com/AvilaSantab/status/994298429403815940;['negativo'];
Again_Here2017;2018-05-08 08:21;0;0;su excelencia el jefe del estado el caudillo felipe uve palito tiene diez doce carreras ademas la militar seguro le costaron aos cada una al resto los estudiantes me parece un tema interesante periodismo investigacion alguien atreve;;;;993813185982590977;https://twitter.com/Again_Here2017/status/993813185982590977;['positivo'];Madrid, Spain
urdangabon;2018-05-08 06:39;1;1;el rey felipe vi hizo carreras militares aos cada un en aos y esto antes lo cifuentes es decir la cara  status993746374595260416 ;;;;993787423233540097;https://twitter.com/urdangabon/status/993787423233540097;['positivo'];
1perezdiego;2018-05-07 18:24;0;2;nosso time segue ritmo implantado lider felipe carreras tarde  ;;;;993602526879633408;https://twitter.com/1perezdiego/status/993602526879633408;['positivo'];Recife, PE
ceasape;2018-05-07 16:51;1;4;com presenca deputado federal felipe carreras deputado estadual ricardo costa presidente ceasa gustavo melo iniciou manha hoje vi semana mobilizacao cidada confira iniciavisemanamobilizacaocidada  0odqapkeyy;;;#CeasaPE;993579188941737985;https://twitter.com/ceasape/status/993579188941737985;['positivo'];Recife, Pernambuco, BR
77RadioLaPalma;2018-05-07 16:08;1;2;dani martin espacio de raya raya hoy con dani diaz y carlos felipe resumen de las carreras de distancia disputadas el sabado en el barrio de las manchas en los llanos de aridane dropboxsnbrevs8lbo3u cdnde20raya20a20rayamp3dl0 ;;;;993568373056376832;https://twitter.com/77RadioLaPalma/status/993568373056376832;['negativo'];Santa Cruz de la Palma, Spain
Josenildo_paite;2018-05-06 17:51;0;0;defender ser contra qualquer tipo venda patrimonio;;@felipecarreras;;993231710585278465;https://twitter.com/Josenildo_paite/status/993231710585278465;['negativo'];Jaboatão dos Guararapes, Brasi
rmprensa;2018-05-06 17:06;2;6;campos racing culmino  largo  y  partio  en las carreras la  fecha la realizo en paul ricard el marplatense quedo  en el torneo puntos del lider felipe drugovich 6i;;@marcossiebert1 @EF_Open;#EFOpen;993220596254363648;https://twitter.com/rmprensa/status/993220596254363648;['negativo'];Buenos Aires, Argentina  🇦🇷
vinibanshee;2018-05-06 13:38;2;1;enquanto dep federal danilo cabral luta contra privatizacao eletrobras felipe carreras critica modelo concessao aeroporto recife prefeito capital geraldo julio criticou duramente proposta repassar refinaria abreu lima suape  ;;;;993168157094400000;https://twitter.com/vinibanshee/status/993168157094400000;['negativo'];Recife/Bezerros
felipecarreras;2018-05-06 13:07;6;34;entenda defesa aeroporto recife  luta todos pernambucanos 68jcxyykoz;;;#Esse #DefesaDePernambuco;993160448752177152;https://twitter.com/felipecarreras/status/993160448752177152;['neutro'];Recife - PE
ramongodoy55;2018-05-06 12:10;1;10;gran alegria ganar el nacional con los amigos q viven las carreras si fuera suya la yegua gracias enrique dios felipe y ricardo x el peaso monta y ogt y hormaeche x hacernos librado su presencia en la entrega d premio;;@maralhini @fainazurita @IMendezdeVigo;;993145991217012737;https://twitter.com/ramongodoy55/status/993145991217012737;['positivo'];
PauloLuizDuart1;2018-05-05 21:50;0;0;porque fala turismo nordeste envolve privatizacao aeroportos tem caroco nesse angu heim;;;;992929438168907776;https://twitter.com/PauloLuizDuart1/status/992929438168907776;['negativo'];
PauloLuizDuart1;2018-05-05 21:48;0;0;a tamentiriso;;;;992929051772846081;https://twitter.com/PauloLuizDuart1/status/992929051772846081;['negativo'];
PauloLuizDuart1;2018-05-05 21:47;0;0;isso avantereclame pagar taxas erbitantes passagens quanta ignoranciainforme pouco;;;;992928830515015680;https://twitter.com/PauloLuizDuart1/status/992928830515015680;['neutro'];
PauloLuizDuart1;2018-05-05 21:45;0;0;defendendo desgracado deve estar e defesa interessesnotorio fez audiencia camara fazer venda aeroporto recife esse aeroporto e grande rede infraero patrimonio povo pernambuco vamos vender mae acha;;;;992928299830652929;https://twitter.com/PauloLuizDuart1/status/992928299830652929;['negativo'];
ArisvalBazante;2018-05-05 10:49;0;0;aproveitador ainda tempos eleicao ta pior felipe carreras facebookarisvalbazant posts1856608567712283 ;;;;992763121008893954;https://twitter.com/ArisvalBazante/status/992763121008893954;['negativo'];Recife
diegogarcez;2018-05-05 10:01;0;0;felipe carreras questiona modelo concessao aeroporto recife  ;;;;992751037978218496;https://twitter.com/diegogarcez/status/992751037978218496;['negativo'];Recife, Curitiba e outros
lipearaujolima;2018-05-04 09:00;0;1;esse li novo agora e pago tem vergonha muito melhor antes gratuito;;;#BikePE;992373351560695811;https://twitter.com/lipearaujolima/status/992373351560695811;['negativo'];Brasil
Rogojin3;2018-05-03 02:28;0;1;so vale chegar embriagado bar arrumar confusao;;;;991912301430222848;https://twitter.com/Rogojin3/status/991912301430222848;['negativo'];
MARIACAROURIBE;2018-05-02 23:06;1;0;alla pueden con ningun politico honorable conservador y derechatodos terminan crucificadosluis alfredo andres felipe juan carlos oscar ivan jaime res demasiado tristetodas las carreras brillantes desperdiciadas y truncadasles pongo un presidente;;;;991861467292098560;https://twitter.com/MARIACAROURIBE/status/991861467292098560;['positivo'];MEDELLIN
ParlaTube;2018-05-02 16:07;0;0;dep felipe carreras destaca seminario posiciona contra privatizacao aeroporto recife ;;;;991756071206379520;https://twitter.com/ParlaTube/status/991756071206379520;['negativo'];Brasília
ParlaTube;2018-05-02 16:07;0;1;dep felipe carreras destaca seminario posiciona contra privatizacao aeroporto recife ;;@psbnacamara;;991756053313441792;https://twitter.com/ParlaTube/status/991756053313441792;['negativo'];Brasília
ParlaTube;2018-05-02 16:07;1;1;dep felipe carreras destaca seminario posiciona contra privatizacao aeroporto recife ;;@felipecarreras;;991755957796564992;https://twitter.com/ParlaTube/status/991755957796564992;['negativo'];Brasília
