username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;sentimento;local
edmilsoncassian;2018-04-09 15:42;0;0;pastor eurico facebookjanetecassiano cassiano3videos1004595773023268;;;;9,83414797709578E+017;https://twitter.com/edmilsoncassian/status/983414797709578241;['negativo'];Brasil
SPD_33;2018-04-09 14:19;36;46;deputado pastor eurico pen patriota quer salvar todos presos lava jato presos  instancia mande recado pra quem solta bandido no tem voto da populao ;;@partidoPEN51;;9,83393998478995E+017;https://twitter.com/SPD_33/status/983393998478995456;['negativo'];Orlando, FL
coimaac;2018-04-09 13:04;0;0;deputado pastor eurico cadeia espera bandido desgracado;;;;9,83375094117528E+017;https://twitter.com/coimaac/status/983375094117527555;['negativo'];
VemLutarBrasil;2018-04-09 12:59;9;7;deputado pen patriota quer salvar todos presos lava jato presos  instancia mande recado pra quem solta bandido no tem voto da populao deputado pastor eurico pen pe 3s2i4prw;;@partidoPEN51;;9,83373852335108E+017;https://twitter.com/VemLutarBrasil/status/983373852335108097;['negativo'];
lidialoureir6;2018-04-09 11:43;0;0;eu fiz parte faca erivelton santana penba deperiveltonsantanalegbr junior marreca penma depjuniormarrecalegbr pastor eurico penpe deppastoreuricolegbr walney rocha penrj depwalneyrochalegbr  status983347914956263424 ;;@camara @camara @camara @camara;;9,83354710051738E+017;https://twitter.com/lidialoureir6/status/983354710051737600;['negativo'];Brazil
VemLutarBrasil;2018-04-09 10:52;3;6;erivelton santana penba 61 5756 deperiveltonsantanalegbr junior marreca penma 5537 depjuniormarrecalegbr pastor eurico penpe 5906 deppastoreuricolegbr walney rocha penrj 5575 depwalneyrochalegbr;;@camara @camara @camara @camara;;9,83341792845353E+017;https://twitter.com/VemLutarBrasil/status/983341792845352960;['negativo'];
mabotelho;2018-04-08 16:49;1;1;molezas justica testemunha bolsonaro caso apologia estupro pastor eurico alega compromissos campanha adia depoimento agosto com julgamento presidenciavel vai calendas gregas 9gqo0apcs;;;;9,83069417075565E+017;https://twitter.com/mabotelho/status/983069417075564544;['negativo'];Minas Gerais, Brasil
gabrielbarberes;2018-04-08 13:56;0;0;testemunha defesa presidenciavel jair bolsonaro psl acao penal injuria apologia crime estupro deputado pastor eurico avisou justica disponibilidade depor apos agosto com oitiva bolsonaro facebookgabrielbarber esposts2119016511448220 ;;;;9,83025879700984E+017;https://twitter.com/gabrielbarberes/status/983025879700983808;['positivo'];
misspratinha;2018-04-08 11:14;0;1;o pastor eurico fazendo favorzinho deputado  testemunha cumplice  status982983591561965568 ;;;;9,82985063183913E+017;https://twitter.com/misspratinha/status/982985063183912960;['negativo'];iPhone: 0.000000,0.000000
TucaPinheiroDF;2018-04-08 09:09;0;0;coluna estadao to ocupado testemunha defesa presidenciavel jair bolsonaro psl acao penal injuria apologia crime estupro deputado pastor eurico avisou justica facebooktucapinheiro posts10214130256403859 ;;;;9,82953460671934E+017;https://twitter.com/TucaPinheiroDF/status/982953460671934464;['positivo'];Brasília, Brasil
colunadoestadao;2018-04-08 06:00;3;5;na testemunha defesa presidenciavel psl acao penal injuria deputado pastor eurico avisou justica disponibilidade depor apos agosto com oitiva bolsonaro ficara agosto;;@colunadoestadao @jairbolsonaro @mariadorosario;;9,82905894475149E+017;https://twitter.com/colunadoestadao/status/982905894475149312;['positivo'];Brasília, Brasil
davimunizpe;2018-04-06 12:59;0;0;deputado federal pastor eurico ato filiacao patriota ;;;;9,82286672720118E+017;https://twitter.com/davimunizpe/status/982286672720117760;['positivo'];Recife, Brazil
davimunizpe;2018-04-06 10:54;0;0;eu deputado federal pastor eurico noite pra ficar historia patriota  ;;;;9,82255242824725E+017;https://twitter.com/davimunizpe/status/982255242824724482;['negativo'];Recife, Brazil
juniorpitangui;2018-04-05 13:14;0;0;tem saida phs pastor eurico phspe deixa partido vai pen patriota queiram agora ambos partidos pen phs possuem cadeiras camara federal;;;;9,81928138883195E+017;https://twitter.com/juniorpitangui/status/981928138883194880;['negativo'];Brasil
davimunizpe;2018-04-05 11:47;0;0;deputado federal pastor eurico  recebido com festa no patriota ontem 0404 clube ;;;;9,81906061610443E+017;https://twitter.com/davimunizpe/status/981906061610442754;['positivo'];Recife, Brazil
Nill_Junior;2018-04-05 11:21;0;0;ato filiacao pastor eurico reune cupula patriotas recife  ;;;;9,81899630479859E+017;https://twitter.com/Nill_Junior/status/981899630479859712;['neutro'];Pernambuco
EdmarLyra;2018-04-05 10:34;0;0;ato filiacao pastor eurico reune cupula patriotas recife edmarlyraatofiliaca pastoreuricoreunecupulapatriotasrecife 1abg;;;;9,81887680664482E+017;https://twitter.com/EdmarLyra/status/981887680664481792;['neutro'];Recife - PE.
cordeiro6273;2018-04-03 07:14;0;0;pastor eurico define filiacao patriotas  euricodefinefiliacaohtmlspref;;;;9,81112677845164E+017;https://twitter.com/cordeiro6273/status/981112677845164032;['negativo'];Taquaritinga do Norte-PE
EdmarLyra;2018-04-02 21:53;0;0;pastor eurico define filiacao patriotas edmarlyrapastoreurico definefiliacaopatriotas 0zlzu;;;;9,80971421139702E+017;https://twitter.com/EdmarLyra/status/980971421139701761;['negativo'];Recife - PE.
GRyan_23;2018-03-28 19:36;1;1;pastor eurico ;;;;9,79125105174417E+017;https://twitter.com/GRyan_23/status/979125105174417408;['negativo'];Caarapó - Mato Grosso do Sul 
jairogaraujo;2018-03-25 10:00;0;0;deputado pastor eurico  homenageado em solenidade dos militares evanglicos de pernambuco blogdojairogomes201803deputa pastoreuricohomenageadohtmlspref;;;;9,77893100067742E+017;https://twitter.com/jairogaraujo/status/977893100067741697;['negativo'];Santa Cruz do Capibaribe/PE
marcknho;2018-03-25 09:54;0;0; tus970390488007233536 ;;@BolsonaroSP @JoseMedeirosMT @anaamelialemos @SimoneTebetms @MagnoMalta @JanainaDoBrasil @veramagalhaes @ronaldocaiado @lasiermartins @marcofeliciano @flavinhocn @DepSostenes @IzalciLucas @PastorEurico;;9,77891346987004E+017;https://twitter.com/marcknho/status/977891346987003904;['negativo'];Curitiba
Nill_Junior;2018-03-17 17:22;0;0;para onde vai pastor eurico  ;;;;9,75105176813138E+017;https://twitter.com/Nill_Junior/status/975105176813137921;['negativo'];Pernambuco
PY1IB;2018-03-07 12:16;0;1;crivella manda tecnico capaz ajustar q anos scomputadores chamavam onda verde  adianta mandar pastor na avmaracana cmata machado eurico rabelo sao francisco xavier sinal abre seguinte fechado o abre o fechado ;;;#sbtrio #RJTV1;9,71404187543261E+017;https://twitter.com/PY1IB/status/971404187543261185;['positivo'];Rio de Janeiro
AlexBzrra;2018-03-06 11:34;0;0;gostei video   pastor eurico defesa cegonheiros pernambuco;;@YouTube;;9,7103129040008E+017;https://twitter.com/AlexBzrra/status/971031290400079873;['negativo'];Betim - MG - Brasil
AlexBzrra;2018-02-28 07:29;0;0;raquel dodge rejeita tentativa de medioli de calar pastor eurico noticias betim jornal tribuna betim ;;;;9,68795260762681E+017;https://twitter.com/AlexBzrra/status/968795260762681344;['negativo'];Betim - MG - Brasil
LeiaJaOnline;2018-02-26 20:28;0;2;deputado pastor eurico quer acabar sacrificio animais rituais religiosos  0klrj;;;;9,68266652134642E+017;https://twitter.com/LeiaJaOnline/status/968266652134641664;['negativo'];
edsoarespe;2018-02-26 06:53;0;0;dep federal pastor pedro eurico phspe apresenta projeto acabar sacrifcio de animais rituais ;;;;9,68061388282388E+017;https://twitter.com/edsoarespe/status/968061388282388480;['positivo'];Barreiros, Brasil
CHA_Hajima;2018-02-22 21:04;0;0;devolve;;;;9,66826104899154E+017;https://twitter.com/CHA_Hajima/status/966826104899153920;['negativo'];Florianópolis, Brazil
EdmilsonSilvri3;2018-02-20 17:53;0;1;o simples fato existir pessoas minas gerais sao paulo transporte veiculos novos doe pernambuco ja e visto cartel raquel dodge rejeita tentativa medioli calar pastor eurico  via;;@wordpressdotcom;;9,66053099046625E+017;https://twitter.com/EdmilsonSilvri3/status/966053099046625280;['positivo'];São Bernardo do Campo, Brasil
marcknho;2018-02-14 21:51;1;1;tudo e aprovado congresso voto impresso mec tirando ideologia mpf vai judicializar  tatus963839087454162944 ;;@anaamelialemos @SimoneTebetms @MagnoMalta @JoseMedeirosMT @alvarodias_ @marcknho @MarcosRogerio @IzalciLucas @flavinhocn @lincoln_portela @PastorEurico @onyxlorenzoni @BolsonaroSP;;9,63923746921812E+017;https://twitter.com/marcknho/status/963923746921811969;['negativo'];Curitiba
OrdemdosTaxista;2018-02-14 18:15;0;0;deputado pastor eurico diz feito acordo falsos lideres taxistas traidores profissao ;;;;9,63869295301333E+017;https://twitter.com/OrdemdosTaxista/status/963869295301332992;['negativo'];Brasil
fhfc_ma;2018-02-12 20:20;0;1;hey fhfc family pastor eurico lomba is requesting prayer big service taking place in brava this friday from am to pm lets believe with them move of god like brava has never seen before and that many souls will be saved;;;#capeverdeforjesus #fhfcinc;9,63176033204818E+017;https://twitter.com/fhfc_ma/status/963176033204817920;['positivo'];207 Main St, Dighton MA 02715
marcknho;2018-02-12 16:56;0;0;nao deixem guerreira sozinha  qstatus963101742010388482 ;;@MagnoMalta @JoseMedeirosMT @onyxlorenzoni @BolsonaroSP @jairbolsonaro @ronaldocaiado @anaamelialemos @SimoneTebetms @senadorflexa @Reguffe @jcaleluia @DepSostenes @Francischini_ @PastorEurico @marcofeliciano @JanainaDoBrasil;;9,63124700405789E+017;https://twitter.com/marcknho/status/963124700405788673;['negativo'];Curitiba
marcknho;2018-01-30 09:49;0;0; ostatus958141219930099713 ;;@padrejoaozinho @padre_paulo @padremanzotti @padrejonasabib @pemarcelorossi @JanainaDoBrasil @DepSostenes @flavinhocn @PastorEurico @marcofeliciano @MagnoMalta;;9,58306080899174E+017;https://twitter.com/marcknho/status/958306080899174401;['negativo'];Curitiba
podechamarqvou;2018-01-27 11:46;0;0;esta alimentando fieis;;;;9,57248508582552E+017;https://twitter.com/podechamarqvou/status/957248508582551553;['negativo'];Rio de Janeiro, Brasil
_CreuzaPereira;2018-01-25 18:11;0;2;em petrolina visitei julianeli tolentino reitor acompanhar andamento instalacoes universidade salgueiro estamos luta acelerar liberacao emenda bancada enviada mim deputados pastor eurico gonzaga patriota 2u;;;#Univasf;9,56620625963114E+017;https://twitter.com/_CreuzaPereira/status/956620625963114501;['negativo'];Salgueiro, Brasil
jairogaraujo;2018-01-25 16:03;0;0;pastor eurico destina recursos para o hospital evanglico de pernambuco ;;;;9,56588447283675E+017;https://twitter.com/jairogaraujo/status/956588447283675136;['negativo'];Santa Cruz do Capibaribe/PE
jairogaraujo;2018-01-25 16:03;0;0;com recursos emenda parlamentar deputado federal pastor eurico phs hospital evangelico ;;;;9,56588423032332E+017;https://twitter.com/jairogaraujo/status/956588423032332289;['negativo'];Santa Cruz do Capibaribe/PE
marcknho;2018-01-21 12:32;0;0; us955077732853080065 ;;@Francischini_ @PastorEurico @freire_roberto @alberto_fraga @BolsonaroSP @majorolimpio;;9,55085814698004E+017;https://twitter.com/marcknho/status/955085814698004481;['negativo'];Curitiba
leoescur;2018-01-20 00:49;0;0;o candidato comeu dia mes;;;;9,54546339823673E+017;https://twitter.com/leoescur/status/954546339823673344;['negativo'];
alderson_araujo;2018-01-19 23:13;0;2;eurico  meu pastor e nada me faltar;;;;9,54522318491017E+017;https://twitter.com/alderson_araujo/status/954522318491017216;['negativo'];
MarkosOliveira;2018-01-18 14:54;0;0;no doc entre homens bem cena durante discussao tematica genero pne dep pastor eurico usa caso pra provocar acusar jean microfone presidente comissao deixa jean fazer uso palavra;;;;9,54034310771823E+017;https://twitter.com/MarkosOliveira/status/954034310771822592;['negativo'];Brasília, Brasil
priscilabelem_;2018-01-18 11:19;0;0;josue bengtson takayama silas camara lauriete irmao lazaro pastor eurico marco feliciano arolde oliveira eduardo cunha todos nomes q igreja manda pra disputa eleitoral vencem deixa assustada pq hora votar contra direitos nunca decepcionam;;;;9,53980151578136E+017;https://twitter.com/priscilabelem_/status/953980151578136577;['negativo'];Belém, Brasil
ipsilvape;2018-01-18 01:14;0;0;brasilia recife sao paulo;;;;9,53827868596941E+017;https://twitter.com/ipsilvape/status/953827868596940800;['positivo'];
ipsilvape;2018-01-18 01:10;0;2;e ai exigimos elicacao despesas feitas brasilia recife dia voce palavra agora sua chance esclarecer;;@PastorEurico;;9,53826912731894E+017;https://twitter.com/ipsilvape/status/953826912731893762;['negativo'];
essesusersai;2018-01-16 19:16;0;0;nada ver ano ta tudo louco coisas gente pensou q nunca ia ver rever acontecendo fred cec pastor santos marcos rocha galo sheik corinthians eurico vasco fluminense varzea grandes juntos etc;;;;9,53375390470373E+017;https://twitter.com/essesusersai/status/953375390470373378;['negativo'];Azkaban
marcknho;2018-01-15 13:01;0;0;bolivia soldados evo morales perseguem manifestantes dentro igreja 5eo3cpnqgs;;@jairbolsonaro @BolsonaroSP @Francischini_ @JanainaDoBrasil @marcofeliciano @JoseMedeirosMT @MagnoMalta @PastorEurico @padrejoaozinho @padremanzotti;;9,52918673479618E+017;https://twitter.com/marcknho/status/952918673479618560;['positivo'];Curitiba
Rafaellalima20;2018-01-15 11:34;0;0;eehhhhhh pastor;;;;9,52896816625922E+017;https://twitter.com/Rafaellalima20/status/952896816625922049;['negativo'];São Paulo/SP
marcknho;2018-01-15 10:14;1;1;bolivia soldados evo morales perseguem manifestantes dentro igreja 5eo3cpnqgs;;@jairbolsonaro @BolsonaroSP @Francischini_ @JanainaDoBrasil @marcofeliciano @JoseMedeirosMT @MagnoMalta @PastorEurico @padre_paulo @padrejoaozinho @padremanzotti;;9,52876736999502E+017;https://twitter.com/marcknho/status/952876736999501824;['positivo'];Curitiba
SinimbuMarcelo;2018-01-13 17:18;0;0;eurico miranda e igual pastor universal fala diabo deus eurico e mesma coisa fala vive funcao flamengo;;@VascodaGama;;9,52258511815234E+017;https://twitter.com/SinimbuMarcelo/status/952258511815233537;['neutro'];
